Iteration,Score
1,-0.02179971851736251
2,0.6866132852067051
3,0.7224528019318608
4,0.09184512008674824
5,0.07975229595538207
6,0.07548707281065985
7,-0.04924110768782876
8,-0.062076989365285905
9,0.7178048511026484
10,0.25298271670935574
11,0.0008752136887122715
12,0.7105772641580959
13,-0.061760700466512324
14,-0.05028891314120763
15,0.15046256326828172
16,-0.06219920097863877
17,-0.02097091416894273
18,0.7131497027357814
19,0.4281336707426934
20,-0.029132424537153843
21,0.629995307945609
22,0.5508729187145475
23,0.594418125477976
24,-0.06081042081245964
25,0.7121511150829501
26,0.7098517160236865
27,0.7058851758621862
28,0.652120726660579
29,0.06800705528445916
30,0.564104233807666
31,0.5817825509456839
32,-0.06122467785900722
33,0.019858552463450124
34,0.6817840147463629
35,0.06661107631199924
36,-0.06097784934824747
37,0.7225858254606576
38,0.04162151233684176
39,-0.058822002868628216
40,0.5757277576772161
41,0.01092846167774624
42,0.7218784232080588
43,0.4511358204244581
44,0.029311936314546032
45,0.6839025823309147
46,0.5626060947578121
47,-0.061699035186124726
48,0.254149159235085
49,0.6478750862568627
50,-0.06068897236780473
