Iteration,Score
1,-0.05300050671191929
2,-0.05320919309927983
3,-0.05320919309927983
4,-0.05320919309927983
5,-0.05320919309927983
6,-0.05320919309927983
7,-0.05320919309927983
8,-0.009068175531103794
9,-0.05320919309927983
10,-0.05320919309927983
11,0.9101571674898745
12,0.9101924584250278
13,-0.04617643895059702
14,0.7523822910943555
15,0.905113651019357
16,0.9101571674898745
17,-0.05320919309927983
18,0.9101571674898745
19,-0.05320919309927983
20,-0.05320919309927983
21,0.9101571674898745
22,-0.05320919309927983
23,0.9101571674898745
24,-0.05320919309927983
25,-0.05320919309927983
26,-0.05318864535411856
27,0.9101571674898745
28,-0.052831485507815044
29,0.9101571674898745
30,-0.05263516504313
31,0.9101571674898745
32,-0.05320919309927983
33,0.9101571674898745
34,0.9101571674898745
35,0.9101571674898745
36,0.9101571674898745
37,0.9101571674898745
38,0.9101571674898745
39,0.9101571674898745
40,0.9101571674898745
41,0.9101571674898745
42,0.9101571674898745
43,0.9101571674898745
44,0.9101571674898745
45,0.9101571674898745
46,0.9101571674898745
47,0.9101571674898745
48,0.9101571674898745
49,0.9101571674898745
50,0.9101571674898745
