mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,dataset_id,total_mean_auc
0.189070463180542,0.0337901276885415,0.0024917920430501304,0.00013239916058124058,gblinear,0,0,0.21763764082402687,7,5.656854249492381,2495,0.5,4.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.21763764082402687), ('max_depth', 7), ('min_child_weight', 5.656854249492381), ('n_estimators', 2495), ('reg_alpha', 0.5), ('reg_lambda', 4.0), ('subsample', 0)])",0.833884753239592,0.8431855500821018,0.7978927203065134,0.8249876745427357,0.019531660012633307,42,37,0.7742115485724125
0.3323076566060384,0.03679495624423311,0.004687309265136719,0.0001193866999060072,gbtree,0,0,0.033492920704258744,8,1.7411011265922482,3510,256.0,0.5,0,"OrderedDict([('booster', 'gbtree'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.033492920704258744), ('max_depth', 8), ('min_child_weight', 1.7411011265922482), ('n_estimators', 3510), ('reg_alpha', 256.0), ('reg_lambda', 0.5), ('subsample', 0)])",0.5,0.5,0.5,0.5,0.0,80,37,0.5
0.2911985715230306,0.03534624073458562,0.0029385884602864585,0.00013880689724948738,gblinear,0,0,0.01104854345603971,7,97.00586025666551,3924,8.0,0.00390625,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.01104854345603971), ('max_depth', 7), ('min_child_weight', 97.00586025666551), ('n_estimators', 3924), ('reg_alpha', 8.0), ('reg_lambda', 0.00390625), ('subsample', 0)])",0.5242624758753791,0.5,0.5,0.5080874919584597,0.011437440813237056,79,37,0.5080874919584597
335.4615686734517,22.22769048482669,0.1638940970102946,0.007471276288163143,dart,0,0,0.20306309908905504,14,238.85644583342275,3721,8.0,64.0,0,"OrderedDict([('booster', 'dart'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.20306309908905504), ('max_depth', 14), ('min_child_weight', 238.85644583342275), ('n_estimators', 3721), ('reg_alpha', 8.0), ('reg_lambda', 64.0), ('subsample', 0)])",0.5,0.5,0.5,0.5,0.0,80,37,0.5
319.52916502952576,7.346511276415504,0.15588688850402832,0.0025198384242841815,dart,0,0,0.033492920704258744,1,4.924577653379666,3452,32.0,0.5,0,"OrderedDict([('booster', 'dart'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.033492920704258744), ('max_depth', 1), ('min_child_weight', 4.924577653379666), ('n_estimators', 3452), ('reg_alpha', 32.0), ('reg_lambda', 0.5), ('subsample', 0)])",0.5,0.5,0.5,0.5,0.0,80,37,0.5
0.3124349117279053,0.10457400905507,0.003955284754435222,0.0001343767853495185,gbtree,0,0,0.4665164957683935,6,4.2870938501451725,2558,0.0078125,0.25,0,"OrderedDict([('booster', 'gbtree'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.4665164957683935), ('max_depth', 6), ('min_child_weight', 4.2870938501451725), ('n_estimators', 2558), ('reg_alpha', 0.0078125), ('reg_lambda', 0.25), ('subsample', 0)])",0.5,0.5,0.5,0.5,0.0,80,37,0.5
0.2943298816680908,0.1448325209450202,0.004721244176228841,0.0008647507780733197,gblinear,0,0,0.8705505632961031,7,1.3195079107728942,1996,1.0,512.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.8705505632961031), ('max_depth', 7), ('min_child_weight', 1.3195079107728942), ('n_estimators', 1996), ('reg_alpha', 1.0), ('reg_lambda', 512.0), ('subsample', 0)])",0.7628894403087951,0.810207991242474,0.7653256704980843,0.7794743673497845,0.021754701140470352,67,37,0.7794743673497845
0.34679047266642254,0.0684476776343868,0.0035240650177001953,0.0007345274403809392,gblinear,0,0,0.006801176275750923,9,1.3195079107728942,4117,0.03125,512.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.006801176275750923), ('max_depth', 9), ('min_child_weight', 1.3195079107728942), ('n_estimators', 4117), ('reg_alpha', 0.03125), ('reg_lambda', 512.0), ('subsample', 0)])",0.7678522194651227,0.8210180623973726,0.7691570881226053,0.7860091233283669,0.024760789319760355,64,37,0.7860091233283669
0.3834836483001709,0.3846541169550976,0.0024290879567464194,0.00020949874899149756,gblinear,0,0,0.8705505632961031,7,119.42822291671138,2033,128.0,512.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.8705505632961031), ('max_depth', 7), ('min_child_weight', 119.42822291671138), ('n_estimators', 2033), ('reg_alpha', 128.0), ('reg_lambda', 512.0), ('subsample', 0)])",0.5,0.5,0.5,0.5,0.0,80,37,0.5
0.38119761149088544,0.10426898331299989,0.0038630167643229165,0.0009997745196858624,gblinear,0,0,0.12499999999999785,6,10.556063286183157,4008,0.015625,4.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.12499999999999785), ('max_depth', 6), ('min_child_weight', 10.556063286183157), ('n_estimators', 4008), ('reg_alpha', 0.015625), ('reg_lambda', 4.0), ('subsample', 0)])",0.8480838158257513,0.8550903119868637,0.8192391899288451,0.8408044392471533,0.015514890282875914,7,37,0.8408044392471533
0.1666413148244222,0.023328899856361128,0.002897024154663086,0.0001368319100850939,gblinear,0,0,0.033492920704258744,6,1.3195079107728942,2121,0.0078125,512.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.033492920704258744), ('max_depth', 6), ('min_child_weight', 1.3195079107728942), ('n_estimators', 2121), ('reg_alpha', 0.0078125), ('reg_lambda', 512.0), ('subsample', 0)])",0.771712158808933,0.8238916256157636,0.769567597153804,0.7883904605261668,0.025118377445106654,61,37,0.7883904605261668
0.15469932556152344,0.025195557828784885,0.0028576056162516275,0.00016278435765707436,gblinear,0,0,0.001202289466157144,13,1.3195079107728942,2021,256.0,4.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.001202289466157144), ('max_depth', 13), ('min_child_weight', 1.3195079107728942), ('n_estimators', 2021), ('reg_alpha', 256.0), ('reg_lambda', 4.0), ('subsample', 0)])",0.5,0.5,0.5,0.5,0.0,80,37,0.5
0.3156274954477946,0.06127544143487224,0.0029442310333251953,0.0001504163649483221,gblinear,0,0,0.003906249999999981,6,48.50293012833276,4218,0.0009765625,512.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.003906249999999981), ('max_depth', 6), ('min_child_weight', 48.50293012833276), ('n_estimators', 4218), ('reg_alpha', 0.0009765625), ('reg_lambda', 512.0), ('subsample', 0)])",0.7619244554728425,0.8175971538040504,0.7665571975916804,0.7820262689561911,0.025223421146884677,66,37,0.7820262689561911
0.11376134554545085,0.02754993432845379,0.0025788148244222007,0.0001741156952066442,gblinear,0,0,0.6155722066724441,9,6.964404506368995,1512,0.015625,512.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.6155722066724441), ('max_depth', 9), ('min_child_weight', 6.964404506368995), ('n_estimators', 1512), ('reg_alpha', 0.015625), ('reg_lambda', 512.0), ('subsample', 0)])",0.7718500137854977,0.8240284619594964,0.7694307608100711,0.7884364121850217,0.025186751829765455,60,37,0.7884364121850217
0.1456624666849772,0.02264261853287163,0.003699700037638346,0.0004968483146982942,gblinear,0,0,0.4061261981781091,8,22.627416997969522,1809,0.001953125,4.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.4061261981781091), ('max_depth', 8), ('min_child_weight', 22.627416997969522), ('n_estimators', 1809), ('reg_alpha', 0.001953125), ('reg_lambda', 4.0), ('subsample', 0)])",0.8471188309897988,0.8553639846743295,0.8203338806787083,0.8409388987809455,0.014953722347418522,4,37,0.8409388987809455
0.34983038902282715,0.08085395070081962,0.0024849573771158853,0.00016087882397378014,gblinear,0,0,0.003172860923266532,14,7.464263932294461,4982,0.0625,4.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.003172860923266532), ('max_depth', 14), ('min_child_weight', 7.464263932294461), ('n_estimators', 4982), ('reg_alpha', 0.0625), ('reg_lambda', 4.0), ('subsample', 0)])",0.7987317342156051,0.8274493705528189,0.8030925013683634,0.8097578687122624,0.012635822109409223,54,37,0.8097578687122624
0.08129119873046875,0.06323338165885588,0.002429485321044922,0.0001703303444463303,gblinear,0,0,0.0011217757373017914,4,10.556063286183157,613,0.001953125,0.0078125,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.0011217757373017914), ('max_depth', 4), ('min_child_weight', 10.556063286183157), ('n_estimators', 613), ('reg_alpha', 0.001953125), ('reg_lambda', 0.0078125), ('subsample', 0)])",0.6413013509787703,0.761767925561029,0.7226327312534209,0.7085673359310735,0.05017586011271531,78,37,0.7085673359310735
0.6171138286590576,0.49842641557310335,0.0025277137756347656,0.00020386010778417548,gblinear,0,0,0.014578640492762475,6,14.928527864588922,4672,0.0625,512.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.014578640492762475), ('max_depth', 6), ('min_child_weight', 14.928527864588922), ('n_estimators', 4672), ('reg_alpha', 0.0625), ('reg_lambda', 512.0), ('subsample', 0)])",0.7715743038323684,0.8230706075533663,0.7697044334975369,0.7881164482944238,0.02472810871446908,62,37,0.7881164482944238
0.08243044217427571,0.03646437517804133,0.002421696980794271,0.00014465772087353396,gblinear,0,0,0.3789291416275915,2,48.50293012833276,929,0.25,4.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.3789291416275915), ('max_depth', 2), ('min_child_weight', 48.50293012833276), ('n_estimators', 929), ('reg_alpha', 0.25), ('reg_lambda', 4.0), ('subsample', 0)])",0.8422939068100358,0.8505747126436781,0.8123973727422004,0.8350886640653048,0.016397438067090764,35,37,0.8350886640653048
0.1928590933481852,0.12146374333313052,0.0024834473927815757,0.00018016667316847742,gblinear,0,0,0.0019531249999999952,6,24.25146506416638,1776,0.25,0.00390625,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.0019531249999999952), ('max_depth', 6), ('min_child_weight', 24.25146506416638), ('n_estimators', 1776), ('reg_alpha', 0.25), ('reg_lambda', 0.00390625), ('subsample', 0)])",0.7078853046594982,0.7924192665571975,0.7364532019704434,0.745585924395713,0.035109852773860015,74,37,0.745585924395713
2.4752381642659507,3.222605604659323,0.002619663874308268,0.0003727909290735609,gblinear,0,0,0.0018223300615953229,6,18.37917367995256,3408,0.5,0.25,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.0018223300615953229), ('max_depth', 6), ('min_child_weight', 18.37917367995256), ('n_estimators', 3408), ('reg_alpha', 0.5), ('reg_lambda', 0.25), ('subsample', 0)])",0.7400055141990626,0.8170498084291189,0.7571154898741106,0.7713902708340973,0.033033143426399014,69,37,0.7713902708340973
0.30671413739522296,0.04653784981937061,0.002485990524291992,9.160632148053943e-05,gblinear,0,0,0.10153154954452777,9,1.4142135623730951,4868,4.0,4.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.10153154954452777), ('max_depth', 9), ('min_child_weight', 1.4142135623730951), ('n_estimators', 4868), ('reg_alpha', 4.0), ('reg_lambda', 4.0), ('subsample', 0)])",0.8023848910945686,0.8070607553366174,0.7752463054187191,0.7948973172833016,0.01402587197714737,58,37,0.7948973172833016
