mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_criterion,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,dataset_id,total_mean_auc
1.0022250016530354,0.008357781796267207,0.052086432774861656,0.0003098748406727749,955,11,14,0.8400000000000001,14,entropy,True,"{'n_estimators': 955, 'min_samples_split': 11, 'min_samples_leaf': 14, 'max_features': 0.8400000000000001, 'max_depth': 14, 'criterion': 'entropy', 'bootstrap': True}",0.8564929693961952,0.869184455391352,0.8416803503010399,0.8557859250295291,0.011239628790046365,1,37,0.8796972831229557
0.20055150985717773,0.013757571399016483,0.014050881067911783,0.00015776109317433904,232,17,17,0.39,10,entropy,False,"{'n_estimators': 232, 'min_samples_split': 17, 'min_samples_leaf': 17, 'max_features': 0.39, 'max_depth': 10, 'criterion': 'entropy', 'bootstrap': False}",0.8567686793493245,0.8623426382047071,0.8394909688013136,0.8528674287851151,0.009728463928221378,15,37,0.8706213026126958
1.8038564523061116,0.0066666605769496,0.08542211850484212,0.0006582213317679808,1573,19,8,0.9600000000000001,6,entropy,True,"{'n_estimators': 1573, 'min_samples_split': 19, 'min_samples_leaf': 8, 'max_features': 0.9600000000000001, 'max_depth': 6, 'criterion': 'entropy', 'bootstrap': True}",0.8555279845602426,0.8653530377668308,0.8416803503010399,0.8541871242093712,0.009710731617602506,7,37,0.8769363553143046
1.3465654055277507,0.023712805648727662,0.07081246376037598,0.0006711920441080702,1316,16,10,0.75,8,gini,False,"{'n_estimators': 1316, 'min_samples_split': 16, 'min_samples_leaf': 10, 'max_features': 0.75, 'max_depth': 8, 'criterion': 'gini', 'bootstrap': False}",0.835814722911497,0.8500273672687465,0.8300492610837438,0.8386304504213292,0.008395531459930728,78,37,0.8681315490735712
0.3504168192545573,0.0028438598586032803,0.017867167790730793,0.00029029276334427504,296,14,2,0.98,9,gini,True,"{'n_estimators': 296, 'min_samples_split': 14, 'min_samples_leaf': 2, 'max_features': 0.98, 'max_depth': 9, 'criterion': 'gini', 'bootstrap': True}",0.8588365039977943,0.8452380952380952,0.8418171866447728,0.8486305952935541,0.007350559310258024,51,37,0.8739617295170305
0.5163606802622477,0.005240363615434454,0.034041245778401695,0.0002433031974073003,568,8,3,0.47000000000000003,15,gini,False,"{'n_estimators': 568, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 0.47000000000000003, 'max_depth': 15, 'criterion': 'gini', 'bootstrap': False}",0.8484973807554453,0.8441434044882321,0.8505747126436782,0.8477384992957853,0.002679845387323537,52,37,0.8712336058844792
0.9063108762105306,0.020776691852561167,0.0394140879313151,0.0005124774436557048,707,2,2,0.88,11,gini,False,"{'n_estimators': 707, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.88, 'max_depth': 11, 'criterion': 'gini', 'bootstrap': False}",0.7816377171215879,0.782567049808429,0.8179392446633825,0.7940480038644665,0.016897918116236515,98,37,0.8426590633448453
1.3995895385742188,0.003012822754591897,0.10006340344746907,0.017255213214185085,1750,16,5,0.3,2,gini,True,"{'n_estimators': 1750, 'min_samples_split': 16, 'min_samples_leaf': 5, 'max_features': 0.3, 'max_depth': 2, 'criterion': 'gini', 'bootstrap': True}",0.8509787703336091,0.8456486042692938,0.8241652983032293,0.840264224302044,0.01158977225271722,75,37,0.8438067894816563
1.7538293202718098,0.00142806907387268,0.09887242317199707,0.000533412681591243,1877,4,5,0.55,4,gini,True,"{'n_estimators': 1877, 'min_samples_split': 4, 'min_samples_leaf': 5, 'max_features': 0.55, 'max_depth': 4, 'criterion': 'gini', 'bootstrap': True}",0.8606286186931348,0.8571428571428571,0.8414066776135741,0.8530593844831887,0.0083616910745064,12,37,0.8667912610453216
0.6464409828186035,0.0007373330628520255,0.05438518524169922,0.00017220237483718979,1112,16,11,0.34,1,entropy,False,"{'n_estimators': 1112, 'min_samples_split': 16, 'min_samples_leaf': 11, 'max_features': 0.34, 'max_depth': 1, 'criterion': 'entropy', 'bootstrap': False}",0.8158257513096222,0.8122605363984674,0.7723727422003284,0.8001530099694726,0.019697464258709343,97,37,0.804486508822966
1.935384194056193,0.15020835626874657,0.13622355461120605,0.028007080485166515,1900,6,2,0.28,8,entropy,False,"{'n_estimators': 1900, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 0.28, 'max_depth': 8, 'criterion': 'entropy', 'bootstrap': False}",0.85663082437276,0.8385331143951834,0.853448275862069,0.8495374048766707,0.007888935733309885,46,37,0.8654875783776111
1.6443618933359783,0.03229227764923303,0.07089376449584961,0.000821371924883605,1214,14,7,0.9400000000000001,14,entropy,False,"{'n_estimators': 1214, 'min_samples_split': 14, 'min_samples_leaf': 7, 'max_features': 0.9400000000000001, 'max_depth': 14, 'criterion': 'entropy', 'bootstrap': False}",0.8068651778329198,0.8184181718664477,0.8003557744937055,0.8085463747310243,0.007469152873445921,95,37,0.8568570316613919
1.4378453095753987,0.006267525158394864,0.0915987491607666,0.0011271978753567692,1542,2,7,0.34,14,gini,True,"{'n_estimators': 1542, 'min_samples_split': 2, 'min_samples_leaf': 7, 'max_features': 0.34, 'max_depth': 14, 'criterion': 'gini', 'bootstrap': True}",0.8609043286462642,0.8470169677066228,0.8471538040503558,0.8516917001344142,0.0065145516151282066,30,37,0.8761806352746602
0.6171370347340902,0.002735256718964593,0.040705204010009766,0.0005050951852222725,770,18,17,0.05,1,gini,True,"{'n_estimators': 770, 'min_samples_split': 18, 'min_samples_leaf': 17, 'max_features': 0.05, 'max_depth': 1, 'criterion': 'gini', 'bootstrap': True}",0.8213399503722084,0.8248494800218937,0.7939244663382594,0.8133712989107872,0.013825427598413256,94,37,0.8185993190587298
0.27209726969401044,0.0008679447825426957,0.018112818400065105,0.00019771569753496192,288,12,14,0.42000000000000004,12,gini,True,"{'n_estimators': 288, 'min_samples_split': 12, 'min_samples_leaf': 14, 'max_features': 0.42000000000000004, 'max_depth': 12, 'criterion': 'gini', 'bootstrap': True}",0.8624207333884754,0.8535851122058019,0.842911877394636,0.8529725743296378,0.007976225821543755,13,37,0.8755851767433978
0.3664306004842122,0.0029877459498120168,0.02281959851582845,0.00027124241862845616,373,2,13,0.52,12,gini,True,"{'n_estimators': 373, 'min_samples_split': 2, 'min_samples_leaf': 13, 'max_features': 0.52, 'max_depth': 12, 'criterion': 'gini', 'bootstrap': True}",0.8591122139509235,0.8581007115489874,0.8357963875205254,0.8510031043401455,0.010760698911668216,36,37,0.8764934899478943
1.011046330134074,0.012029947099373134,0.052148660024007164,8.25670615140972e-05,881,9,6,0.78,9,gini,False,"{'n_estimators': 881, 'min_samples_split': 9, 'min_samples_leaf': 6, 'max_features': 0.78, 'max_depth': 9, 'criterion': 'gini', 'bootstrap': False}",0.815963606286187,0.8360700602079911,0.8330596606458676,0.8283644423800153,0.008854421804966633,87,37,0.8612955141549246
0.4331924120585124,0.025995767175585643,0.028877099355061848,0.0003137477583246784,476,11,8,0.11,5,entropy,True,"{'n_estimators': 476, 'min_samples_split': 11, 'min_samples_leaf': 8, 'max_features': 0.11, 'max_depth': 5, 'criterion': 'entropy', 'bootstrap': True}",0.8531844499586435,0.8388067870826492,0.8336070060207991,0.8418660810206973,0.008280037734792986,69,37,0.8631804827525607
0.2753900686899821,0.0022089095594648787,0.020287116368611652,0.0005531963678932076,330,3,14,0.41000000000000003,9,gini,False,"{'n_estimators': 330, 'min_samples_split': 3, 'min_samples_leaf': 14, 'max_features': 0.41000000000000003, 'max_depth': 9, 'criterion': 'gini', 'bootstrap': False}",0.861731458505652,0.8604269293924466,0.8394909688013137,0.8538831188998041,0.010190712680177912,9,37,0.8752434692808068
1.6668407122294109,0.012973576055618375,0.09100341796875,0.0010528880288217454,1734,17,1,0.9600000000000001,3,gini,False,"{'n_estimators': 1734, 'min_samples_split': 17, 'min_samples_leaf': 1, 'max_features': 0.9600000000000001, 'max_depth': 3, 'criterion': 'gini', 'bootstrap': False}",0.8289909015715468,0.861247947454844,0.8346332785987959,0.8416240425417288,0.014066090138074267,70,37,0.8460931167398463
1.2947369416554768,0.00452739911422314,0.0814954439798991,0.00034510254552434235,1565,2,8,0.45,1,gini,True,"{'n_estimators': 1565, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 0.45, 'max_depth': 1, 'criterion': 'gini', 'bootstrap': True}",0.8507030603804797,0.8414066776135741,0.8210180623973727,0.8377092667971421,0.012397658686848018,82,37,0.8245059706400605
1.5546542803446453,0.01542297981823563,0.10123085975646973,0.0009445457066034507,1740,2,6,0.13,13,entropy,True,"{'n_estimators': 1740, 'min_samples_split': 2, 'min_samples_leaf': 6, 'max_features': 0.13, 'max_depth': 13, 'criterion': 'entropy', 'bootstrap': True}",0.858974358974359,0.8377120963327859,0.8401751505199782,0.8456205352757077,0.009495968074688615,57,37,0.8744936239757721
0.3253605365753174,0.0011479090446981442,0.02173956235249837,0.00037773932600964185,377,10,16,0.45,2,gini,True,"{'n_estimators': 377, 'min_samples_split': 10, 'min_samples_leaf': 16, 'max_features': 0.45, 'max_depth': 2, 'criterion': 'gini', 'bootstrap': True}",0.8567686793493245,0.8542692939244663,0.828544061302682,0.8465273448588242,0.012756974496877162,56,37,0.8422533490029367
1.7562414010365803,0.42091112184032947,0.11563332875569661,0.03945075107056266,1633,19,13,0.29000000000000004,4,entropy,True,"{'n_estimators': 1633, 'min_samples_split': 19, 'min_samples_leaf': 13, 'max_features': 0.29000000000000004, 'max_depth': 4, 'criterion': 'entropy', 'bootstrap': True}",0.8609043286462641,0.8545429666119321,0.8383962780514504,0.8512811911032155,0.009473910491330739,35,37,0.8592568966435845
0.011308908462524414,7.407595294752605e-05,0.002180337905883789,1.7618256513985305e-05,11,3,4,0.9600000000000001,3,gini,False,"{'n_estimators': 11, 'min_samples_split': 3, 'min_samples_leaf': 4, 'max_features': 0.9600000000000001, 'max_depth': 3, 'criterion': 'gini', 'bootstrap': False}",0.8212710228839262,0.8428434592227696,0.8284072249589491,0.8308405690218817,0.008973419076911533,86,37,0.8418589372437864
0.1439685026804606,0.0007587513196150281,0.011517524719238281,4.2807921430907254e-05,187,18,18,0.42000000000000004,9,gini,False,"{'n_estimators': 187, 'min_samples_split': 18, 'min_samples_leaf': 18, 'max_features': 0.42000000000000004, 'max_depth': 9, 'criterion': 'gini', 'bootstrap': False}",0.8660049627791564,0.8582375478927203,0.8367542419266557,0.8536655841995108,0.012371426934856766,10,37,0.8736898611673329
1.4685697555541992,0.004080459450748665,0.09647615750630696,0.0003747920515393936,1823,6,16,0.11,11,entropy,True,"{'n_estimators': 1823, 'min_samples_split': 6, 'min_samples_leaf': 16, 'max_features': 0.11, 'max_depth': 11, 'criterion': 'entropy', 'bootstrap': True}",0.8552522746071133,0.840311986863711,0.8301860974274767,0.8419167862994336,0.010295948896593743,67,37,0.8685353163726047
1.5439465840657551,0.0064708177882137384,0.09842769304911296,0.021041836950941757,1578,6,18,0.76,9,gini,True,"{'n_estimators': 1578, 'min_samples_split': 6, 'min_samples_leaf': 18, 'max_features': 0.76, 'max_depth': 9, 'criterion': 'gini', 'bootstrap': True}",0.8584229390681003,0.8622058018609743,0.8356595511767925,0.8520960973686224,0.011724548342816042,22,37,0.8763425678214831
1.5210120677947998,0.001757475102915788,0.07850893338521321,0.00047890612977827664,1520,9,1,0.9400000000000001,3,gini,True,"{'n_estimators': 1520, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 0.9400000000000001, 'max_depth': 3, 'criterion': 'gini', 'bootstrap': True}",0.8599393438103116,0.8574165298303229,0.8307334428024082,0.8493631054810141,0.01321336182893136,47,37,0.8595314398755789
1.7744952042897542,0.22240990516296233,0.11435850461324056,0.02397503268596184,1708,5,9,0.35000000000000003,4,entropy,True,"{'n_estimators': 1708, 'min_samples_split': 5, 'min_samples_leaf': 9, 'max_features': 0.35000000000000003, 'max_depth': 4, 'criterion': 'entropy', 'bootstrap': True}",0.8593879239040529,0.8533114395183361,0.8385331143951833,0.8504108259391908,0.008757508750188858,40,37,0.86152477028025
0.1271658738454183,0.00047539486249243443,0.009962320327758789,0.0003595699981541609,144,14,9,0.01,9,entropy,True,"{'n_estimators': 144, 'min_samples_split': 14, 'min_samples_leaf': 9, 'max_features': 0.01, 'max_depth': 9, 'criterion': 'entropy', 'bootstrap': True}",0.8588365039977943,0.8471538040503558,0.8222495894909688,0.8427466325130396,0.01525817702090558,65,37,0.8719162981107484
1.46864120165507,0.18741744690910542,0.09957226117451985,0.023078692782836027,1295,14,12,0.62,15,gini,True,"{'n_estimators': 1295, 'min_samples_split': 14, 'min_samples_leaf': 12, 'max_features': 0.62, 'max_depth': 15, 'criterion': 'gini', 'bootstrap': True}",0.8589743589743589,0.8589217296113847,0.8379857690202518,0.8519606192019985,0.009881734687936817,26,37,0.8787879428385093
1.6944872538248699,0.0070349028596613595,0.09053691228230794,0.0004584907815751612,1694,6,15,0.64,14,entropy,True,"{'n_estimators': 1694, 'min_samples_split': 6, 'min_samples_leaf': 15, 'max_features': 0.64, 'max_depth': 14, 'criterion': 'entropy', 'bootstrap': True}",0.8591122139509235,0.8665845648604269,0.837575259989053,0.8544240129334678,0.01229822111432201,6,37,0.8785394175176147
1.5967800617218018,0.007084716390538875,0.08922123908996582,6.035993777717659e-05,1678,15,18,0.6900000000000001,6,gini,True,"{'n_estimators': 1678, 'min_samples_split': 15, 'min_samples_leaf': 18, 'max_features': 0.6900000000000001, 'max_depth': 6, 'criterion': 'gini', 'bootstrap': True}",0.8610421836228289,0.8622058018609742,0.8326491516146689,0.8519657123661574,0.01366712945477807,25,37,0.8744615163021657
0.8186256090799967,0.005224223140720029,0.05929398536682129,0.0002128121441352017,1071,4,6,0.31,5,entropy,False,"{'n_estimators': 1071, 'min_samples_split': 4, 'min_samples_leaf': 6, 'max_features': 0.31, 'max_depth': 5, 'criterion': 'entropy', 'bootstrap': False}",0.854976564653984,0.8529009304871373,0.8482484948002189,0.8520419966471134,0.002813071452515825,23,37,0.8593604842624407
1.6451956431070964,0.0372386923621811,0.0903471310933431,0.00027683571887055696,1710,7,19,0.8300000000000001,9,gini,False,"{'n_estimators': 1710, 'min_samples_split': 7, 'min_samples_leaf': 19, 'max_features': 0.8300000000000001, 'max_depth': 9, 'criterion': 'gini', 'bootstrap': False}",0.840226082161566,0.8615216201423097,0.8313492063492063,0.844365636217694,0.01266084697965263,61,37,0.8684328260467129
0.3482443491617839,0.0007312394170779671,0.021559953689575195,0.00011936130368103056,371,2,16,0.54,13,gini,True,"{'n_estimators': 371, 'min_samples_split': 2, 'min_samples_leaf': 16, 'max_features': 0.54, 'max_depth': 13, 'criterion': 'gini', 'bootstrap': True}",0.8613178935759581,0.8582375478927203,0.8379857690202518,0.8525137368296435,0.010349509453273613,20,37,0.8756990894165497
1.4473735491434734,0.008550170335459436,0.095856507619222,0.0005918066655522549,1740,10,11,0.02,10,entropy,True,"{'n_estimators': 1740, 'min_samples_split': 10, 'min_samples_leaf': 11, 'max_features': 0.02, 'max_depth': 10, 'criterion': 'entropy', 'bootstrap': True}",0.8538737248414667,0.8411330049261083,0.8367542419266557,0.8439203238980769,0.007261590005237545,64,37,0.8728712249298745
0.059157927831014,5.281400567435411e-05,0.006275097529093425,5.714767294901121e-05,87,12,19,0.29000000000000004,3,gini,False,"{'n_estimators': 87, 'min_samples_split': 12, 'min_samples_leaf': 19, 'max_features': 0.29000000000000004, 'max_depth': 3, 'criterion': 'gini', 'bootstrap': False}",0.8533223049352081,0.8526272577996716,0.8263546798029556,0.8441014141792785,0.012552043881322627,62,37,0.8462438150333744
0.7723744710286459,0.002426492258782564,0.06699879964192708,0.000700123842482166,1216,16,17,0.2,8,gini,False,"{'n_estimators': 1216, 'min_samples_split': 16, 'min_samples_leaf': 17, 'max_features': 0.2, 'max_depth': 8, 'criterion': 'gini', 'bootstrap': False}",0.8527708850289496,0.8338806787082649,0.8297755883962781,0.8388090507111642,0.010013742382524789,76,37,0.8663824231621753
1.1928621927897136,0.006012869461909337,0.0902706782023112,0.02225307370854127,1385,19,17,0.31,15,entropy,True,"{'n_estimators': 1385, 'min_samples_split': 19, 'min_samples_leaf': 17, 'max_features': 0.31, 'max_depth': 15, 'criterion': 'entropy', 'bootstrap': True}",0.862145023435346,0.8565955117679256,0.838943623426382,0.8525613862098845,0.009892147301690695,19,37,0.8703604842312419
0.9611779054005941,0.0019822387581612338,0.05185079574584961,0.00028557868568197196,979,15,13,0.92,3,gini,True,"{'n_estimators': 979, 'min_samples_split': 15, 'min_samples_leaf': 13, 'max_features': 0.92, 'max_depth': 3, 'criterion': 'gini', 'bootstrap': True}",0.8516680452164324,0.8633004926108374,0.8319649698960043,0.8489778359077581,0.012933333304458254,48,37,0.8618852840586697
2.3395136992136636,0.09231405447032145,0.09529407819112141,0.0005255216145500036,1909,17,14,1.0,9,entropy,False,"{'n_estimators': 1909, 'min_samples_split': 17, 'min_samples_leaf': 14, 'max_features': 1.0, 'max_depth': 9, 'criterion': 'entropy', 'bootstrap': False}",0.7986628067273229,0.8253284072249589,0.7838669950738916,0.8026194030087245,0.017156207136984354,96,37,0.840101263589389
0.7970152695973715,0.0019095787514557111,0.06895740826924641,0.00029494182434171924,1267,18,17,0.15000000000000002,9,gini,False,"{'n_estimators': 1267, 'min_samples_split': 18, 'min_samples_leaf': 17, 'max_features': 0.15000000000000002, 'max_depth': 9, 'criterion': 'gini', 'bootstrap': False}",0.8527708850289496,0.833743842364532,0.8296387520525451,0.838717826482009,0.010077343648343022,77,37,0.8674641681372173
0.5751658280690511,0.009620744350308772,0.035018205642700195,8.794403598774684e-05,631,17,15,0.72,13,gini,False,"{'n_estimators': 631, 'min_samples_split': 17, 'min_samples_leaf': 15, 'max_features': 0.72, 'max_depth': 13, 'criterion': 'gini', 'bootstrap': False}",0.855390129583678,0.8653530377668308,0.8344280240831965,0.8517237304779016,0.012888521498743755,29,37,0.8745328667919189
1.499220371246338,0.01785525463269025,0.08328715960184734,0.0009748683193159736,1541,7,15,0.7100000000000001,11,gini,True,"{'n_estimators': 1541, 'min_samples_split': 7, 'min_samples_leaf': 15, 'max_features': 0.7100000000000001, 'max_depth': 11, 'criterion': 'gini', 'bootstrap': True}",0.8582850840915357,0.8619321291735085,0.8341543513957307,0.8514571882202583,0.012325214158779196,33,37,0.8772221040387911
1.3459823926289876,0.009292895595369373,0.08341423670450847,0.0008426448887837695,1561,13,15,0.29000000000000004,14,entropy,True,"{'n_estimators': 1561, 'min_samples_split': 13, 'min_samples_leaf': 15, 'max_features': 0.29000000000000004, 'max_depth': 14, 'criterion': 'entropy', 'bootstrap': True}",0.8622828784119106,0.8557744937055283,0.8400383141762452,0.8526985620978947,0.009338136000644207,17,37,0.8720843688513372
0.3820217450459798,0.0029175463683218396,0.026829083760579426,0.0005811539252636265,471,19,9,0.09,5,gini,True,"{'n_estimators': 471, 'min_samples_split': 19, 'min_samples_leaf': 9, 'max_features': 0.09, 'max_depth': 5, 'criterion': 'gini', 'bootstrap': True}",0.8527708850289495,0.8353858784893267,0.8359332238642583,0.8413633291275114,0.008069454565342471,72,37,0.8635674599911474
0.46165744463602704,0.00012377795208279974,0.028549750645955402,0.00011496001196985032,562,12,6,0.8400000000000001,1,gini,True,"{'n_estimators': 562, 'min_samples_split': 12, 'min_samples_leaf': 6, 'max_features': 0.8400000000000001, 'max_depth': 1, 'criterion': 'gini', 'bootstrap': True}",0.8548387096774194,0.845511767925561,0.7998768472906405,0.8334091082978737,0.024014681020902567,84,37,0.8164658982164563
0.3367871443430583,0.005660264993485515,0.01951885223388672,5.0157512218426875e-05,324,10,5,0.59,15,entropy,False,"{'n_estimators': 324, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 0.59, 'max_depth': 15, 'criterion': 'entropy', 'bootstrap': False}",0.8351254480286738,0.8420908593322386,0.8385331143951833,0.8385831405853651,0.0028438372693404975,79,37,0.8692291181243479
1.5131385326385498,0.44787497862386594,0.13094139099121094,0.023471862812297226,1721,2,6,0.17,15,entropy,False,"{'n_estimators': 1721, 'min_samples_split': 2, 'min_samples_leaf': 6, 'max_features': 0.17, 'max_depth': 15, 'criterion': 'entropy', 'bootstrap': False}",0.8530465949820789,0.8319649698960043,0.8470169677066228,0.8440095108615687,0.008865375591727611,63,37,0.8693757572566965
0.3391660849253337,0.026213724027452437,0.02619171142578125,7.506513454883151e-05,462,18,19,0.37,6,gini,False,"{'n_estimators': 462, 'min_samples_split': 18, 'min_samples_leaf': 19, 'max_features': 0.37, 'max_depth': 6, 'criterion': 'gini', 'bootstrap': False}",0.8662806727322856,0.8489326765188834,0.8368910782703886,0.8507014758405193,0.012063265283188096,39,37,0.8636230848026346
0.2140940030415853,0.0027906755823822564,0.01132361094156901,0.00025710915815220037,178,12,2,0.77,6,entropy,False,"{'n_estimators': 178, 'min_samples_split': 12, 'min_samples_leaf': 2, 'max_features': 0.77, 'max_depth': 6, 'criterion': 'entropy', 'bootstrap': False}",0.8223738626964434,0.8171866447728516,0.8096606458675425,0.8164070511122792,0.005219341927955155,90,37,0.8540165677727828
1.116827170054118,0.0026112711572469473,0.07323519388834636,0.00014916270331392508,1290,19,2,0.21000000000000002,10,entropy,True,"{'n_estimators': 1290, 'min_samples_split': 19, 'min_samples_leaf': 2, 'max_features': 0.21000000000000002, 'max_depth': 10, 'criterion': 'entropy', 'bootstrap': True}",0.8584229390681004,0.8409961685823755,0.840311986863711,0.846577031504729,0.008380977296075296,55,37,0.8731135168284557
0.1513533592224121,0.00012962620302572864,0.01165310541788737,0.00010888350256119677,185,17,14,0.13,5,entropy,True,"{'n_estimators': 185, 'min_samples_split': 17, 'min_samples_leaf': 14, 'max_features': 0.13, 'max_depth': 5, 'criterion': 'entropy', 'bootstrap': True}",0.8527708850289495,0.8383962780514504,0.831143951833607,0.8407703716380023,0.008987335538680032,74,37,0.8605090340555875
0.4324674606323242,0.0013067052779723064,0.02949213981628418,0.00015900404177986846,554,17,5,0.01,2,gini,True,"{'n_estimators': 554, 'min_samples_split': 17, 'min_samples_leaf': 5, 'max_features': 0.01, 'max_depth': 2, 'criterion': 'gini', 'bootstrap': True}",0.8400882271850014,0.819239189928845,0.8118500273672687,0.8237258148270383,0.011956764737150986,89,37,0.8395174080455957
