mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_stack__estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,mean_test_score,std_test_score,rank_test_score
6.303137404578073,0.5766834487530498,0.026150635310581753,0.015320559891172057,"[('rf1', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42)), ('rf2', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42))]","{'stack__estimators': [('rf1', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42)), ('rf2', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42))]}",0.6048951048951049,0.6328671328671329,0.5944055944055944,0.5944055944055944,0.618881118881119,0.5965724416428642,0.6384319905446666,0.6114941396631538,0.017267894239626796,30
6.148078237261091,1.2690134111254028,0.01742918150765555,0.003015323115812793,"[('rf1', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42)), ('gb2', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42))]","{'stack__estimators': [('rf1', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42)), ('gb2', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42))]}",0.6608391608391608,0.6678321678321678,0.6083916083916083,0.6328671328671329,0.6433566433566433,0.5892839554811385,0.6981926524180045,0.6429661887408367,0.034157303123102625,17
6.5518830844334195,1.656221436656337,0.14683004787990026,0.045651100229300766,"[('rf1', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42)), ('sv2', SVC(random_state=42))]","{'stack__estimators': [('rf1', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42)), ('sv2', SVC(random_state=42))]}",0.6783216783216783,0.6888111888111887,0.6328671328671329,0.5769230769230769,0.6678321678321679,0.6349108637841032,0.6948438885058603,0.6535014281493154,0.038569085041457334,10
4.208052635192871,0.5907192859408191,0.036158663885934014,0.007834703807003069,"[('rf1', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42)), ('kn2', KNeighborsClassifier())]","{'stack__estimators': [('rf1', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42)), ('kn2', KNeighborsClassifier())]}",0.6888111888111887,0.6643356643356644,0.5979020979020979,0.6048951048951049,0.6398601398601398,0.578794444991628,0.705062543090712,0.6399515976980765,0.044655189063186294,19
5.513373511178153,1.0197910295967185,0.020220415932791575,0.006847732746008929,"[('rf1', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42)), ('dt2', DecisionTreeClassifier(max_depth=2, random_state=42))]","{'stack__estimators': [('rf1', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42)), ('dt2', DecisionTreeClassifier(max_depth=2, random_state=42))]}",0.6013986013986015,0.6013986013986014,0.5979020979020979,0.5944055944055944,0.6293706293706294,0.5962523392100857,0.6317837092484979,0.607501653276301,0.014796573591702859,33
10.682083436420985,2.654098609021787,0.01936537878853934,0.004876651324550192,"[('rf1', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42)), ('mlp2', MLPClassifier(alpha=1e-05, hidden_layer_sizes=(50,), random_state=42,
              solver='lbfgs'))]","{'stack__estimators': [('rf1', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42)), ('mlp2', MLPClassifier(alpha=1e-05, hidden_layer_sizes=(50,), random_state=42,
              solver='lbfgs'))]}",0.6048951048951049,0.6293706293706294,0.6398601398601398,0.5699300699300699,0.6503496503496504,0.5820447158475327,0.5824633113365507,0.6084162316556682,0.029395849190161156,31
6.442920991352627,1.1387311117991898,0.023508855274745395,0.01197951146323404,"[('gb1', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42)), ('rf2', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42))]","{'stack__estimators': [('gb1', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42)), ('rf2', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42))]}",0.6608391608391608,0.6678321678321678,0.6083916083916083,0.6328671328671329,0.6433566433566433,0.5892839554811385,0.6981926524180045,0.6429661887408367,0.034157303123102625,17
6.389081546238491,1.8785723591349814,0.013432128088814872,0.003456383688475509,"[('gb1', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42)), ('gb2', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42))]","{'stack__estimators': [('gb1', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42)), ('gb2', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42))]}",0.6538461538461537,0.6608391608391608,0.6293706293706294,0.6468531468531469,0.6433566433566433,0.6033684625233922,0.6947207721855608,0.6474792812820981,0.026027067515541142,16
6.042303936822074,1.1518974747748683,0.1266796248299735,0.019944823497184346,"[('gb1', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42)), ('sv2', SVC(random_state=42))]","{'stack__estimators': [('gb1', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42)), ('sv2', SVC(random_state=42))]}",0.6818181818181819,0.6748251748251748,0.6363636363636364,0.6118881118881119,0.6678321678321678,0.6349108637841032,0.7124002757805574,0.6600054874702762,0.03163598003673468,5
4.861433676310948,1.461830597694183,0.028087513787405833,0.01280165554984713,"[('gb1', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42)), ('kn2', KNeighborsClassifier())]","{'stack__estimators': [('gb1', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42)), ('kn2', KNeighborsClassifier())]}",0.6818181818181819,0.7167832167832168,0.6363636363636364,0.6678321678321679,0.6748251748251748,0.582217078695952,0.750837190978036,0.6729538067566236,0.05023820893440138,1
