mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_stack__estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,mean_test_score,std_test_score,rank_test_score
1.9754084518977575,0.04797880379379224,0.03379910332815988,0.0032645886584190694,"[('rf1', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42)), ('rf2', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42))]","{'stack__estimators': [('rf1', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42)), ('rf2', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42))]}",0.6223776223776224,0.5664335664335665,0.5769230769230769,0.6468531468531469,0.6188811188811189,0.5579877868610263,0.6560130010834235,0.6064956170589973,0.03648650024511057,33
12.93850564956665,0.9106081572684568,0.0394486699785505,0.015528032714350134,"[('rf1', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42)), ('gb2', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42))]","{'stack__estimators': [('rf1', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42)), ('gb2', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42))]}",0.6783216783216783,0.6748251748251748,0.6608391608391608,0.6818181818181819,0.6923076923076923,0.6104353393085787,0.6843543780163499,0.668985943633831,0.025524651874553612,17
18.0586610862187,4.6587525939469785,0.7903553758348737,0.19385626271246068,"[('rf1', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42)), ('sv2', SVC(random_state=42))]","{'stack__estimators': [('rf1', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42)), ('sv2', SVC(random_state=42))]}",0.6853146853146853,0.6608391608391608,0.6118881118881119,0.6573426573426573,0.7167832167832168,0.6139810893332021,0.6387274697133851,0.6549823416020599,0.03501368885899064,23
2.4770852838243758,0.36006036621059223,0.16009913172040666,0.03326355308947706,"[('rf1', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42)), ('kn2', KNeighborsClassifier())]","{'stack__estimators': [('rf1', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42)), ('kn2', KNeighborsClassifier())]}",0.7237762237762237,0.7202797202797202,0.7237762237762237,0.6818181818181819,0.7342657342657343,0.691101152368758,0.7403723037525854,0.7164842200053467,0.020190555009235677,7
3.101321288517543,0.3767596081173734,0.053968191146850586,0.015217467276279876,"[('rf1', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42)), ('dt2', DecisionTreeClassifier(max_depth=2, random_state=42))]","{'stack__estimators': [('rf1', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42)), ('dt2', DecisionTreeClassifier(max_depth=2, random_state=42))]}",0.6328671328671329,0.6258741258741258,0.6293706293706294,0.6713286713286712,0.6678321678321679,0.6028759972421944,0.6495370826356741,0.6399551153072279,0.02264209187174974,28
23.828405175890243,4.926432105370258,0.0349341801234654,0.006236543353431778,"[('rf1', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42)), ('mlp2', MLPClassifier(alpha=1e-05, hidden_layer_sizes=(50,), random_state=42,
              solver='lbfgs'))]","{'stack__estimators': [('rf1', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42)), ('mlp2', MLPClassifier(alpha=1e-05, hidden_layer_sizes=(50,), random_state=42,
              solver='lbfgs'))]}",0.6118881118881119,0.5594405594405595,0.56993006993007,0.6328671328671329,0.6188811188811189,0.5579877868610263,0.659534127843987,0.6015041296731437,0.036685619562403016,34
13.230729000908989,1.4988627823223941,0.028577259608677456,0.0015685513548658713,"[('gb1', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42)), ('rf2', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42))]","{'stack__estimators': [('gb1', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42)), ('rf2', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42))]}",0.6783216783216783,0.6748251748251748,0.6608391608391608,0.6818181818181819,0.6923076923076923,0.6104353393085787,0.6843543780163499,0.668985943633831,0.025524651874553612,17
23.56991015161787,1.359067529391562,0.028223344257899692,0.006741857578135929,"[('gb1', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42)), ('gb2', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42))]","{'stack__estimators': [('gb1', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42)), ('gb2', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42))]}",0.6818181818181819,0.6783216783216783,0.6643356643356644,0.6783216783216783,0.6923076923076923,0.6104353393085787,0.6843543780163499,0.6699849446328319,0.025528368816871094,14
23.91138240269252,2.9947796354009393,0.5266505650111607,0.10517360832040928,"[('gb1', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42)), ('sv2', SVC(random_state=42))]","{'stack__estimators': [('gb1', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42)), ('sv2', SVC(random_state=42))]}",0.6818181818181819,0.6993006993006993,0.6503496503496504,0.6573426573426573,0.6923076923076923,0.6140549591253817,0.6738402442627796,0.6670020120724347,0.02705512271213925,19
13.248005015509468,1.15211061417188,0.08245352336338588,0.016376585580977772,"[('gb1', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42)), ('kn2', KNeighborsClassifier())]","{'stack__estimators': [('gb1', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42)), ('kn2', KNeighborsClassifier())]}",0.7237762237762237,0.7307692307692307,0.7377622377622377,0.6993006993006994,0.7657342657342657,0.6946222791293214,0.7579040677632227,0.7299812863193145,0.024926124943394346,1
12.448787212371826,0.4967278214674112,0.024647303989955356,0.001477682983602475,"[('gb1', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42)), ('dt2', DecisionTreeClassifier(max_depth=2, random_state=42))]","{'stack__estimators': [('gb1', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42)), ('dt2', DecisionTreeClassifier(max_depth=2, random_state=42))]}",0.6923076923076923,0.6643356643356644,0.6748251748251748,0.6853146853146853,0.6923076923076923,0.6173298532453462,0.6950162513542795,0.6744910019557907,0.025478131715811845,12
36.46002582141331,10.820654433742286,0.0504495416368757,0.010345298757750369,"[('gb1', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42)), ('mlp2', MLPClassifier(alpha=1e-05, hidden_layer_sizes=(50,), random_state=42,
              solver='lbfgs'))]","{'stack__estimators': [('gb1', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42)), ('mlp2', MLPClassifier(alpha=1e-05, hidden_layer_sizes=(50,), random_state=42,
              solver='lbfgs'))]}",0.6853146853146853,0.6713286713286712,0.6643356643356644,0.6783216783216783,0.7062937062937062,0.5998965822909486,0.6808332512557864,0.6694748913058772,0.030902592198725893,15
17.77361801692418,3.4298821528272208,0.7602865355355399,0.22167062399828516,"[('sv1', SVC(random_state=42)), ('rf2', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42))]","{'stack__estimators': [('sv1', SVC(random_state=42)), ('rf2', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42))]}",0.6853146853146853,0.6608391608391608,0.6118881118881119,0.6573426573426573,0.7167832167832168,0.6139810893332021,0.6387274697133851,0.6549823416020599,0.03501368885899064,23
33.98834276199341,2.778202674344514,0.7524490697043282,0.28373235521182605,"[('sv1', SVC(random_state=42)), ('gb2', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42))]","{'stack__estimators': [('sv1', SVC(random_state=42)), ('gb2', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42))]}",0.6818181818181819,0.6993006993006993,0.6503496503496504,0.6573426573426573,0.6923076923076923,0.6140549591253817,0.6738402442627796,0.6670020120724347,0.02705512271213925,19
46.62973155294146,7.972678562088104,2.500042200088501,0.3886982148764825,"[('sv1', SVC(random_state=42)), ('sv2', SVC(random_state=42))]","{'stack__estimators': [('sv1', SVC(random_state=42)), ('sv2', SVC(random_state=42))]}",0.6783216783216783,0.6713286713286712,0.6118881118881119,0.6608391608391608,0.7167832167832168,0.5999458288190682,0.6457697232345119,0.6549823416020599,0.037103292787862306,23
29.911693504878453,1.812360316895236,1.333515201296125,0.11980942625483003,"[('sv1', SVC(random_state=42)), ('kn2', KNeighborsClassifier())]","{'stack__estimators': [('sv1', SVC(random_state=42)), ('kn2', KNeighborsClassifier())]}",0.7237762237762237,0.7237762237762237,0.7447552447552448,0.6748251748251748,0.7482517482517483,0.7016399093863883,0.7473899340096524,0.7234877798258081,0.025305045062664722,3
27.61432535307748,1.3304449985348437,1.0260327202933175,0.15573459760683753,"[('sv1', SVC(random_state=42)), ('dt2', DecisionTreeClassifier(max_depth=2, random_state=42))]","{'stack__estimators': [('sv1', SVC(random_state=42)), ('dt2', DecisionTreeClassifier(max_depth=2, random_state=42))]}",0.6643356643356644,0.6678321678321678,0.6608391608391608,0.6573426573426573,0.7062937062937062,0.6315374766078992,0.6702698709740963,0.6654929577464789,0.020477831691652407,21
45.46365056719099,6.732102817165586,0.5980499131338937,0.08935261339945096,"[('sv1', SVC(random_state=42)), ('mlp2', MLPClassifier(alpha=1e-05, hidden_layer_sizes=(50,), random_state=42,
              solver='lbfgs'))]","{'stack__estimators': [('sv1', SVC(random_state=42)), ('mlp2', MLPClassifier(alpha=1e-05, hidden_layer_sizes=(50,), random_state=42,
              solver='lbfgs'))]}",0.6748251748251748,0.6538461538461539,0.5979020979020979,0.6573426573426573,0.7237762237762237,0.6069388358120753,0.6492908499950754,0.6519888562142084,0.039040633284357563,26
2.40159957749503,0.13645802023673914,0.1395519460950579,0.02828473649611708,"[('kn1', KNeighborsClassifier()), ('rf2', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42))]","{'stack__estimators': [('kn1', KNeighborsClassifier()), ('rf2', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42))]}",0.7237762237762237,0.7202797202797202,0.7237762237762237,0.6818181818181819,0.7342657342657343,0.691101152368758,0.7403723037525854,0.7164842200053467,0.020190555009235677,7
15.22481141771589,1.7577151792029926,0.11954494885035924,0.03665050287873714,"[('kn1', KNeighborsClassifier()), ('gb2', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42))]","{'stack__estimators': [('kn1', KNeighborsClassifier()), ('gb2', GradientBoostingClassifier(max_depth=2, n_estimators=15, random_state=42))]}",0.7237762237762237,0.7307692307692307,0.7377622377622377,0.6993006993006994,0.7657342657342657,0.6946222791293214,0.7579040677632227,0.7299812863193145,0.024926124943394346,1
17.879255873816355,1.7578665823658823,0.896824870790754,0.12788927051854615,"[('kn1', KNeighborsClassifier()), ('sv2', SVC(random_state=42))]","{'stack__estimators': [('kn1', KNeighborsClassifier()), ('sv2', SVC(random_state=42))]}",0.7237762237762237,0.7237762237762237,0.7447552447552448,0.6748251748251748,0.7482517482517483,0.7016399093863883,0.7473899340096524,0.7234877798258081,0.025305045062664722,3
1.6657664435250419,0.16588607428598187,0.2228069986615862,0.039442197914555825,"[('kn1', KNeighborsClassifier()), ('kn2', KNeighborsClassifier())]","{'stack__estimators': [('kn1', KNeighborsClassifier()), ('kn2', KNeighborsClassifier())]}",0.7237762237762237,0.7167832167832168,0.7237762237762237,0.6818181818181819,0.7342657342657343,0.691101152368758,0.7403723037525854,0.7159847195058463,0.020133648638763213,9
2.000004529953003,0.07310612275294182,0.11439762796674456,0.022491617628748236,"[('kn1', KNeighborsClassifier()), ('dt2', DecisionTreeClassifier(max_depth=2, random_state=42))]","{'stack__estimators': [('kn1', KNeighborsClassifier()), ('dt2', DecisionTreeClassifier(max_depth=2, random_state=42))]}",0.7202797202797203,0.7272727272727273,0.7237762237762237,0.7027972027972028,0.7447552447552448,0.6876292721363144,0.7543583177385994,0.7229812441080048,0.02118669512133187,5
23.561028446469987,5.605565813965898,0.08795649664742607,0.017323945085851326,"[('kn1', KNeighborsClassifier()), ('mlp2', MLPClassifier(alpha=1e-05, hidden_layer_sizes=(50,), random_state=42,
              solver='lbfgs'))]","{'stack__estimators': [('kn1', KNeighborsClassifier()), ('mlp2', MLPClassifier(alpha=1e-05, hidden_layer_sizes=(50,), random_state=42,
              solver='lbfgs'))]}",0.7237762237762237,0.7167832167832168,0.7237762237762237,0.6818181818181819,0.7342657342657343,0.691101152368758,0.7403723037525854,0.7159847195058463,0.020133648638763213,9
2.347743443080357,0.3360575819880561,0.03722841399056571,0.006175675231665084,"[('dt1', DecisionTreeClassifier(max_depth=2, random_state=42)), ('rf2', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42))]","{'stack__estimators': [('dt1', DecisionTreeClassifier(max_depth=2, random_state=42)), ('rf2', RandomForestClassifier(max_depth=2, n_estimators=15, random_state=42))]}",0.6328671328671329,0.6258741258741258,0.6293706293706294,0.6713286713286712,0.6678321678321679,0.6028759972421944,0.6495370826356741,0.6399551153072279,0.02264209187174974,28
