param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_depth,param_model__learning_rate,param_model__subsample,mean_test_score,std_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
114,8,5,5,0.051022339647405816,0.7558904582018054,0.8840601215048542,0.00686088281878862,0.8808727267652026,0.8902106100573628,0.8787601221292978,0.894075890642576,0.8763812579298317
103,7,5,5,0.05677237295858805,0.7558722420154671,0.8839915144460508,0.006906204787584429,0.8798894611229745,0.8900033496629401,0.8789690275070392,0.8943637468821397,0.8767319870551609
117,7,5,4,0.05806291297883431,0.7558539964235694,0.8834702947351202,0.006284308090568979,0.8802753702075394,0.8890459043392093,0.8782724433545033,0.8927903190872443,0.8769674366871048
113,9,5,5,0.05591353483148052,0.7555908304525623,0.8842001117610184,0.0056943900616328175,0.881394715906712,0.8885790450669234,0.879217058975595,0.8931312750214844,0.8786784638343776
105,8,5,5,0.05736635700104471,0.7556818649728467,0.8836490633878233,0.006279250576044567,0.879812698013929,0.8893271364568941,0.8799660441426146,0.892783332285313,0.876356106040366
125,6,5,5,0.0512171903126236,0.7555988078278868,0.8842444535360071,0.006706938353296541,0.8809404178704517,0.890052896760597,0.8793763580596254,0.8941946662754057,0.876657928713956
123,5,5,5,0.051244167056954004,0.7555988078278868,0.8841040228351889,0.006674890811271171,0.8813256291085709,0.8902510851512233,0.8795342597832694,0.8935267280107877,0.8758824121220928
120,6,5,5,0.05471203087279697,0.7553397605194728,0.883946016808007,0.006604704413870928,0.8804568102834652,0.8897709667964662,0.8782486882279374,0.8938089948088063,0.8774446239233593
49,7,4,4,0.16795316715785522,0.8449817389750301,0.88340404294395,0.006449219999285242,0.8801434772292704,0.8869335231475667,0.8800561738875264,0.8941338810986048,0.8757531593567822
125,5,5,5,0.05470365212554518,0.7555854605267013,0.8842706673300949,0.006576034761286518,0.880748510097838,0.8898965791567223,0.879974428304932,0.8940647117594862,0.8766691073314963
123,5,5,5,0.054888018176628604,0.7554795925541792,0.8842147320258844,0.0064269436370138185,0.8810122960543763,0.8898114418903265,0.8803894443396424,0.8935700461827607,0.8762904316623163
121,6,5,5,0.054841584176716335,0.755205794703552,0.8841342009533373,0.006108678903853159,0.8813737805133359,0.8896062750352413,0.8791164490277865,0.8930711885248765,0.8775033116654465
119,7,1,7,0.13151793278160637,0.9443518904621883,0.8745130257355764,0.010317318601415174,0.8751901631564989,0.8835461764993231,0.8651742857741727,0.8877975504272428,0.8608569528206447
129,1,5,5,0.0515792600948508,0.7555854605267013,0.8837255250388572,0.006790157146628731,0.8807987550419405,0.8894150651090735,0.8789152291321694,0.893814584250351,0.8756839916607513
144,5,5,4,0.05131125470322051,0.7555988078278868,0.8842989159788439,0.006110903245009878,0.880267693896635,0.889073120350598,0.8793728646586598,0.8939620057710984,0.8788188952172286
131,5,5,4,0.05005806710658889,0.7555988078278868,0.8835578668883016,0.005793806306532873,0.8801064913676395,0.8881826682856704,0.8779321861004563,0.8926023741152962,0.8789656145724459
128,5,2,5,0.05207060121931419,0.7555988078278868,0.8840460319324123,0.007010424644476074,0.8800381024159444,0.89035297073232,0.878627372892606,0.8944280254599063,0.8767836881612852
130,5,1,5,0.05351582510750826,0.7555988078278868,0.884521104946735,0.006835450244913952,0.8795551926754037,0.8885985847674077,0.8805529355048314,0.8960266057417536,0.8778722060442785
98,2,5,8,0.41934520431559175,0.8496085646549193,0.857108293382195,0.0066545934467570995,0.8588019372217338,0.8629834331253752,0.8515612008915159,0.8647928063887318,0.8474020892836183
142,1,1,5,0.05333015519361481,0.8881299539235012,0.8844302780825142,0.006227483260375662,0.881341679576826,0.8902964451702047,0.8783276390897593,0.893413541819503,0.8787720847562782
14,9,2,4,0.07822082841050557,0.9897456804658684,0.862597308745988,0.007466243286619164,0.8578221608117349,0.8723799355189884,0.8557959015419873,0.8709894010214704,0.8559991448357582
125,2,1,5,0.0508951454525906,0.7555988078278868,0.8833346552600954,0.006057738063657105,0.8795872936119136,0.8883794609834051,0.8791464922760903,0.8925988807143306,0.8769611487147384
124,2,1,5,0.051244167056954004,0.7555988078278868,0.8835349614495662,0.006151030989858811,0.8799892531647335,0.8888944716604558,0.8801463036324383,0.8925429862988813,0.8761017924913226
122,1,1,5,0.05125577809095927,0.7555988078278868,0.8837520656442928,0.006584861706245466,0.87999832516853,0.889655124286452,0.8792715560306581,0.8934345022252964,0.8764008205105274
123,4,1,5,0.05101945241140154,0.7555988078278868,0.8835559932623946,0.006386458773682539,0.8804358748900892,0.8893201579924355,0.8792072774528915,0.8927931138080167,0.87602354216854
146,10,5,3,0.15468214677339448,0.9762370863874817,0.884881518147678,0.00667297486703981,0.8803311979232089,0.8900103281273989,0.880276956828551,0.8954480985418544,0.8783410093173778
144,2,2,8,0.18345031927881345,0.808355063867024,0.8703490326738361,0.008105225464013897,0.8723080573350641,0.8799676199249119,0.8598531374234072,0.8775982169681472,0.8620181317176504
121,3,1,5,0.05115779973780934,0.7555988078278868,0.8836110280684208,0.0062419423032454196,0.8794246953900263,0.8886502254044021,0.8799674415030009,0.8932137192842721,0.8767990587604032
48,9,4,1,0.3603957192849877,0.8447642240193571,0.8703927272988976,0.005262542694281003,0.8724308783095367,0.8741050119331741,0.8629643603233492,0.8768862618513628,0.8655771240770654
73,2,2,6,0.21843328249441224,0.8261171018443298,0.8729927596251489,0.007214466113206162,0.8773255732808553,0.877601920473419,0.8658953237334674,0.8812397381346637,0.8629012425033395
123,6,5,5,0.05131125470322051,0.7556220529122868,0.8839433964501435,0.006558225425045771,0.880775028262781,0.8899077446998562,0.8788677188790375,0.8934820124784282,0.8766844779306143
121,6,5,5,0.051747287225096326,0.7556120799048885,0.883946369010961,0.006127796627388755,0.8809034320088208,0.8890186883278204,0.879022825881909,0.8932779978620387,0.8775089009742165
86,9,4,3,0.1422156591318658,0.8206749127363842,0.8840062383937329,0.006006173681068198,0.8806829125319265,0.8878169967480356,0.8806528467724468,0.893789431763399,0.8770890041528565
123,6,5,7,0.051244167056954004,0.7555988078278868,0.8828622530170325,0.007043516564589647,0.880711524236207,0.8906209437675332,0.8767011116001872,0.8916570598140113,0.8746206256672238
84,4,1,6,0.06360586610269217,0.9805278654417983,0.8831222750009262,0.006687868208213083,0.8804086588787003,0.8892524668871862,0.8771063461121942,0.8927623718795196,0.8760815312470307
121,5,5,7,0.0512171903126236,0.7555988078278868,0.8829419132353081,0.007246846453791403,0.8812767798573602,0.8900249829027621,0.8769442523073915,0.892545781019654,0.873917770089373
123,6,5,5,0.0509407158216467,0.7556559635143193,0.884047180478408,0.006981541727088005,0.8804470404332231,0.8898253988192437,0.8790298126838403,0.8946362321574546,0.8762974182982791
120,5,5,5,0.051244167056954004,0.7555988078278868,0.8840391808879637,0.006548332814895508,0.8813549386592974,0.8902371282223059,0.8793973184654187,0.893164811670754,0.876041707422043
120,5,5,5,0.0512171903126236,0.7555988078278868,0.8840709714459523,0.0066120080379622566,0.8808552806040557,0.8898491255984033,0.8794015105465774,0.8938089948088062,0.8764399456719187
32,10,3,8,0.12221043974942047,0.9152793778770248,0.8779268299716559,0.007630268552908109,0.8773520914457982,0.8850939999162584,0.870186617479581,0.8879568495112733,0.8690445915053685
15,3,4,1,0.2481186887732713,0.7649860745623933,0.8403043379709041,0.008015414181101469,0.8474256444611927,0.8501144468171223,0.8309766850419558,0.8419047419424708,0.8311001715917793
120,5,5,5,0.05122221712550765,0.7527444190442307,0.8840993299245972,0.0061673276222319615,0.8803367806947759,0.8898100461974346,0.8806947675840338,0.8929132868012325,0.8767417683455088
104,9,4,8,0.0774853416800543,0.8822349822577208,0.8794029218936108,0.007983681890140834,0.879278147636394,0.8875713547990901,0.8708419795007232,0.8891096718299133,0.8702134557019333
120,5,5,5,0.05114661793297576,0.7555908304525623,0.8840323562641259,0.006686311061441273,0.8811023182458931,0.8898072548116511,0.8791457935958974,0.8938746707469589,0.8762317439202293
120,5,5,5,0.051196287578568964,0.7556120799048885,0.8838216192776288,0.0064694080029070785,0.8813926223673743,0.8895853396418651,0.8790843097389032,0.8930879568495113,0.8759578677904905
63,5,2,8,0.1870008639563202,0.9948817323338647,0.8744746039893597,0.008852643564267085,0.8704517857890549,0.884023503468297,0.8638747406149784,0.8859348690323978,0.8680881210420707
119,5,5,5,0.05124318921205196,0.7555988078278868,0.884114653731164,0.006750914364654815,0.8812907367862776,0.8902357325294143,0.8791527803978285,0.8937908291237852,0.8761031898185152
119,5,5,5,0.05124222158589009,0.7555988078278868,0.884050374579342,0.006669921051433447,0.8812907367862776,0.8902385239151978,0.8791513830374423,0.8934876019199731,0.8760836272378196
122,5,5,5,0.05024430945449448,0.7555988078278868,0.8844991163154127,0.006020120867543204,0.8821372245251156,0.8891694231601278,0.8807387844362001,0.8935504831373535,0.8768996663182664
122,5,5,5,0.05024081104867516,0.7555988078278868,0.8841185563731585,0.006264332903132762,0.8818106323884493,0.8891568619241021,0.8791723434432357,0.8935504831373535,0.8769024609726515
44,6,3,1,0.43792816813304325,0.7922563515322903,0.8703397368592803,0.005891617746912454,0.8725229940403914,0.8729612416083966,0.8616068247081264,0.8785463259902045,0.8660612979492827
122,6,5,5,0.05009191226952214,0.7555908304525623,0.8840230286912197,0.006182257408048619,0.8810255551368478,0.8891498834596434,0.8803028079956962,0.8932067324823408,0.876430164381571
122,5,5,5,0.050417728639627665,0.7555908304525623,0.884266855420108,0.00596143801655268,0.8815817387542045,0.8892126896397716,0.879956961300104,0.8932081298427271,0.8773747575637321
120,5,4,5,0.05101305873492954,0.7555908304525623,0.8839025308353208,0.006577249344601149,0.8791790534410808,0.8899942776591439,0.8791681513620773,0.8936105696339615,0.8775606020803406
47,2,2,1,0.08623940156232984,0.7665373655292387,0.8417317347581672,0.007099456895087256,0.8476154586944689,0.8493007578612402,0.8319653175152137,0.8452702844327067,0.8345068552872067
120,5,5,5,0.050944933356074695,0.7555854605267013,0.8838696762744789,0.0066110607889346105,0.8806898909963851,0.8897374701670645,0.8784904315747553,0.8936245432378238,0.8768060453963658
120,5,5,5,0.052331300416244744,0.75558893105098,0.8841187117609955,0.0063937703169887955,0.8810122960543763,0.8904827701712515,0.8797326849581141,0.892879750151963,0.8764860574692728
119,6,1,7,0.07952219024446655,0.8641023913347666,0.8802300377225241,0.007342056350165231,0.8781490320869796,0.8867981409370682,0.871727905985593,0.8906551524170842,0.8738199571858949
120,5,5,5,0.0523543272406586,0.7555988078278868,0.8841431989246737,0.006344888438549314,0.8815147454954012,0.8898344708230401,0.8792505956248647,0.8933157265924669,0.8768004560875957
59,6,3,2,0.11901599503670558,0.9453699000586653,0.8731372399636543,0.005748069889845793,0.8718230540551858,0.8777882454744657,0.8674736422897147,0.8816170254389459,0.8669842325599595
120,5,5,5,0.051358725802710795,0.7555988078278868,0.883779284721997,0.006583598569260846,0.8804414576616562,0.8893369063071361,0.8791457935958973,0.893655285166321,0.8763169808789746
65,9,1,8,0.3879597419853793,0.9695931238449985,0.86237535447658,0.00915394946155654,0.8713408421610909,0.873218049100476,0.8527852885898537,0.8634653140218127,0.8510672785096667
119,3,5,3,0.052331300416244744,0.75558893105098,0.8797715476574341,0.005943047261285268,0.8763067174698879,0.8846152772543929,0.8752073333473069,0.8889545648270417,0.8737738453885409
122,4,5,3,0.051244167056954004,0.7555988078278868,0.8800673005124322,0.0057694215050672236,0.8765216541752152,0.8846669178913872,0.8752939696912533,0.8891033837081752,0.8747505770961306
122,5,5,3,0.05126128869895219,0.7555988078278868,0.8799781413776,0.006034474920148398,0.8759759382545466,0.8846669178913873,0.87534706938593,0.8895281812655894,0.8743726000905467
121,5,5,5,0.051244167056954004,0.7555988078278868,0.8840456175943958,0.006572758566791167,0.8812893410933859,0.8902678334659241,0.8795454386663593,0.8931913615180924,0.875934113228217
124,1,5,5,0.0512171903126236,0.7512707329282243,0.8850123459005899,0.006253676707376979,0.882626414883669,0.8905051012575191,0.8800785316537061,0.8941010431295282,0.877750638578527
124,1,5,5,0.05122221712550765,0.750468820834785,0.8844836040374491,0.006829925709000366,0.881229326299041,0.8895141593043867,0.8804767793637818,0.8950540429129374,0.8761437123070989
127,3,5,5,0.05113114584863063,0.751107782677686,0.8846226193232507,0.00628436498557673,0.8820423174084775,0.8899468241008249,0.8803076987570478,0.8938523129807793,0.8769639433691236
141,5,5,5,0.05113247985051757,0.7510768711068462,0.8848201423218727,0.006547682654446551,0.8821776996189759,0.8900738321539728,0.8799513718585592,0.8947102922579249,0.8771875157199309
130,3,5,5,0.05113626288340502,0.750350413475464,0.8845778502662706,0.006417813270163049,0.8812062973663276,0.8886599952546442,0.88061092596086,0.8950624270752549,0.8773496056742663
129,4,5,5,0.05113114584863063,0.750913801231114,0.8841401861061652,0.005992875942017974,0.8812153693701239,0.8892768915127915,0.8795377531842349,0.8931005330929873,0.8775703833706885
139,5,5,5,0.051244167056954004,0.7500278481377511,0.8846796819845615,0.006992650039116521,0.8813702912811064,0.8898240031263521,0.8795908528789118,0.8956842524471273,0.8769290101893099
138,5,5,5,0.051244167056954004,0.7507985322269817,0.8844977406519805,0.006149996949201711,0.8811651244260211,0.8900333570601126,0.8799793190662838,0.8935379068938774,0.8777729958136077
146,5,5,5,0.0512171903126236,0.7510859670769979,0.8845285475127913,0.006747295098373226,0.8822970313612192,0.8898407514410529,0.8803482222082486,0.8944685489111069,0.875688183642329
136,5,5,5,0.05122221712550765,0.7505134396683374,0.8844525126575592,0.0069781959713661424,0.8804491339725609,0.8894038995659396,0.8799569613001041,0.8956185765089745,0.8768339919402168
144,5,5,5,0.05124318921205196,0.7509908697352976,0.8843982298044653,0.006780834567376693,0.8814247233038842,0.8898868093064802,0.8801064788614308,0.8945314301284872,0.8760417074220432
144,1,5,8,0.051052629874162155,0.7510711501475162,0.8816227678096521,0.008786975892850988,0.8821016343563762,0.8906167566888582,0.8743800959986585,0.8916878017425085,0.8693275502618591
