"y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
8.32617662965267,0.973784758010879,0.998666324652731,0.0849318760447204,0.123021900188178,0.707817970775068,0.996905994834378,0.14973593596369,0.389904977753758,0.691138412570581,0.395178117556497
14.848366858742,0.594336283626035,0.611939528491348,0.180189453531057,0.153344422811642,0.620311130071059,0.793185361195356,0.394348005065694,0.115266020176932,0.393585149664432,0.752754494315013
22.795849772613,0.92705669766292,0.629548939177766,0.874647857388481,0.674775497522205,0.937590541318059,0.615096743917093,0.782451593084261,0.929821476573125,0.0116379160899669,0.213457518955693
17.1607881277723,0.712304976768792,0.558092611609027,0.36889648088254,0.396510621765628,0.655436796601862,0.187475833110511,0.378299861913547,0.408392275916412,0.72368200821802,0.446004774188623
15.9377453925092,0.846342149190605,0.975794455502182,0.171360737644136,0.33532501780428,0.603334960294887,0.49396568024531,0.869232816854492,0.364645575173199,0.587510497774929,0.287274164380506
18.6075993918454,0.30550691485405,0.859574808273464,0.244387945625931,0.473931772401556,0.76179109280929,0.643364216899499,0.693791540339589,0.831289425492287,0.746901228791103,0.16826061415486
1.63285383630205,0.764562574448064,0.0288673609029502,0.306560611585155,0.0407611567061394,0.151894176844507,0.102654461283237,0.515429629944265,0.824100039200857,0.467434398131445,0.913678138284013
8.76247997251854,0.43404135084711,0.27086736401543,0.299529919167981,0.270496538840234,0.348898920230567,0.229275614954531,0.673159981612116,0.937619738979265,0.225166835822165,0.390305095817894
22.5926172345543,0.727059402037412,0.571639536181465,0.0369454761967063,0.532366642495617,0.674134567612782,0.93180778902024,0.314364443533123,0.589200604474172,0.139759880956262,0.168153168866411
10.7099720300186,NA,0.0902220599818975,0.860001000342891,0.363903285004199,0.475671934895217,0.968668761430308,0.0828949962742627,0.866622994653881,0.266804907238111,0.961832841858268
16.1651989547993,0.66527073062025,0.385689018759876,0.412304179510102,0.644172789528966,NA,0.142764725256711,0.029985343106091,0.41745916986838,0.657596171833575,0.570133221102878
19.6790153745085,0.914034218760207,0.868531404063106,0.747673793230206,0.876330726547167,0.593513305066153,0.360699109965935,0.276797242928296,0.51134757976979,0.654819858260453,0.0870874901302159
