Iteration,Score
1,-0.37392627573551174
2,-0.3530312590089535
3,0.3238355354921143
4,-0.3449382740519098
5,-0.34263106438596314
6,-0.35199609303603085
7,-0.3587858161667299
8,-0.34247198677002255
9,-0.3522933997355928
10,-0.34680398866146533
11,-0.34109470835889
12,-0.35301658124735824
13,-0.34859040898568217
14,-0.3436867624814832
15,-0.3446278711907007
16,-0.3514086536610397
17,-0.35251114884569845
18,-0.35335108649091773
19,-0.35250633680635435
20,-0.3501165392705019
21,-0.35211151829190723
22,-0.3520917617119115
23,-0.429510076932615
24,-0.3507739981961149
25,-0.3419362674752573
26,-0.3460782568088847
27,-0.3522298687554568
28,-0.3501147100827706
29,-0.34990194825562493
30,-0.3448555314239252
31,-0.335278597375541
32,-0.3478771364585804
33,-0.3464375486182547
34,-0.34761937297338497
35,-0.32824823868403086
36,0.5243840677273476
37,-0.32469841351052375
38,-0.3484509570885277
39,-0.40534214841208205
40,-0.3479987155124924
41,0.642992789356442
42,-0.3373215883958791
43,-0.3469236288208313
44,-0.3540740905705375
45,-0.34468436732666685
46,-0.334467276128499
47,-0.35255718916330325
48,-0.35260811216185517
49,-0.3445337676723659
50,-0.3224968819470573
