Iteration,Score
1,-0.06433897857376095
2,0.3359991522290313
3,0.6720535569477181
4,0.06317862996929223
5,-0.06145404646731773
6,0.17042076543829068
7,-0.06350529585579386
8,0.3818748691921419
9,0.16964485027493945
10,0.023397474810168628
11,0.4208234463312063
12,-0.016600608469017057
13,-0.062179685866178155
14,0.1189270359018468
15,-0.06184757229754607
16,0.02779790318824923
17,0.4114093661931501
18,-0.062400006686461965
19,0.14593369428750427
20,0.40661050960071765
21,0.171074763785213
22,0.18074575274709143
23,-0.06863035019841604
24,0.4257416146979502
25,0.40074313517091703
26,0.16522747207340147
27,0.4118818941375565
28,0.14379298025805687
29,0.035636917304183426
30,0.034553977994365645
31,-0.060393697676921994
32,0.1361764177944322
33,-0.06191848521134654
34,0.06327597431219455
35,-0.05899549608412803
36,0.6671881519869781
37,-0.05799295765099303
38,-0.0622043449026655
39,-0.06823449204743347
40,-0.062101978378903126
41,0.7659941446301094
42,0.3823865633920871
43,0.046037286298155386
44,0.17647114276174342
45,-0.06148068089634151
46,-0.06020734817833971
47,0.15049534341301044
48,0.41295402977608786
49,-0.06174465000301464
50,-0.05768459064576998
