Iteration,Score
1,-0.08552242682373272
2,-0.08682218183199364
3,-0.08676855372536232
4,-0.08511426828513087
5,-0.0847214761015274
6,-0.054534781848502335
7,-0.08557441949558435
8,-0.09546123531385323
9,0.4811927716362125
10,0.11663277314729503
11,0.6066203807681873
12,0.7564168429473335
13,0.10309156700655289
14,0.7566892369304533
15,0.7550261562109222
16,0.759648181489372
17,0.42815855736435865
18,0.1605895580528057
19,0.7552915560126147
20,0.6530873074536888
21,0.7491974483044367
22,0.7603305508949616
23,0.7532784880980818
24,0.7037263370447367
25,0.32239887865969463
26,0.7602042525857351
27,0.5092981372899406
28,0.7210757050476222
29,-0.08701706919428034
30,0.6691834705151661
31,0.7597749705326635
32,-0.0848850231386602
33,-0.08701706919428034
34,0.7566713432036613
35,0.7503889596773797
36,0.7531412632485008
37,0.7593398801247024
38,0.7582855715180246
39,0.7561222294378308
40,0.7551858552240669
41,0.7553811299309359
42,0.7542351376060641
43,0.7563344428458798
44,0.7546813328093492
45,0.7559827650587041
46,0.7472859199706456
47,0.7587168108891291
48,0.7571220301410371
49,0.7592543500483215
50,0.7554550278553143
