mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__sv1__kernel,param_model__sv1__gamma,param_model__sv1__C,param_model__kn1__weights,param_model__kn1__p,param_model__kn1__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,mean_test_score,std_test_score,rank_test_score
2.240156820842198,0.202665860801253,0.1537511008126395,0.017477118751142457,rbf,0.001,7.91875,uniform,2,9,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 0.001, 'model__sv1__C': 7.91875, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 9}",0.8671328671328671,0.8741258741258742,0.8671328671328671,0.8776223776223776,0.8741258741258742,0.8033832364818281,0.8457598739288881,0.8584689957929393,0.024504272818066223,666
0.9524744919368199,0.04235367767986637,0.04508141108921596,0.007244859250183305,sigmoid,5.416833333333334,8.334999999999999,distance,2,3,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 5.416833333333334, 'model__sv1__C': 8.334999999999999, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 3}",0.8531468531468531,0.8811188811188811,0.8916083916083917,0.8776223776223776,0.8601398601398601,0.820988870284645,0.8632916379395252,0.8639881245515049,0.021460921613225426,367
1.025348356791905,0.12273089670027036,0.04414956910269601,0.006121143790330052,sigmoid,2.167333333333333,9.1675,uniform,2,6,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 2.167333333333333, 'model__sv1__C': 9.1675, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 6}",0.8636363636363636,0.8706293706293706,0.8846153846153846,0.8251748251748252,0.8636363636363636,0.8034324830099477,0.863340884467645,0.8534950964528428,0.026384489108665036,826
1.0244146415165492,0.08136998562210457,0.04729396956307547,0.005268478388243688,sigmoid,3.2504999999999997,7.08625,uniform,1,13,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 3.2504999999999997, 'model__sv1__C': 7.08625, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 13}",0.8706293706293706,0.8671328671328671,0.8741258741258742,0.8636363636363636,0.8741258741258742,0.8350733773268985,0.8667635181719688,0.8644981778784596,0.012544842765133775,279
1.015991313116891,0.06920708346746288,0.05286295073372977,0.0077750044821532,sigmoid,2.438125,3.34,uniform,1,11,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 2.438125, 'model__sv1__C': 3.34, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 11}",0.8741258741258742,0.8566433566433567,0.8811188811188811,0.8776223776223776,0.8741258741258742,0.8280311238057717,0.8632670146754654,0.8649906431596573,0.017009408417634448,239
1.1378567899976457,0.12508569924518137,0.05101081303187779,0.008011228427253252,sigmoid,0.001,9.58375,distance,2,16,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 0.001, 'model__sv1__C': 9.58375, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 16}",0.8776223776223776,0.8601398601398602,0.8741258741258742,0.8531468531468531,0.8811188811188811,0.8174923667881415,0.859770511178962,0.8604881034458499,0.0200298515322384,574
0.9458937304360526,0.07211557482312672,0.048369918550763814,0.005243662659607061,sigmoid,1.3549583333333333,9.1675,uniform,1,20,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 1.3549583333333333, 'model__sv1__C': 9.1675, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 20}",0.8671328671328671,0.8601398601398602,0.8811188811188811,0.8706293706293706,0.8706293706293706,0.8209642470205851,0.8702600216684724,0.8629820883342011,0.01808582567938977,434
3.550565787724086,0.33162685266203645,0.19932518686567033,0.01888144036478758,rbf,5.146041666666667,3.34,distance,2,7,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 5.146041666666667, 'model__sv1__C': 3.34, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 7}",0.8776223776223776,0.8741258741258742,0.8706293706293706,0.8636363636363636,0.8741258741258742,0.8174431202600216,0.8598443809711416,0.8624896230530033,0.019285672561482215,464
3.406175204685756,0.23937857647229058,0.20461886269705637,0.021489892505034688,rbf,0.813375,5.005,uniform,2,4,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 0.813375, 'model__sv1__C': 5.005, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 4}",0.8741258741258742,0.8566433566433567,0.8846153846153846,0.8391608391608392,0.8566433566433567,0.8106717226435536,0.8319215995272333,0.8505403047656569,0.02347502288417614,883
3.483677319117955,0.3383203841154303,0.21575726781572616,0.03768704347293402,rbf,2.7089166666666666,4.172499999999999,distance,1,12,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 2.7089166666666666, 'model__sv1__C': 4.172499999999999, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 12}",0.8706293706293706,0.8566433566433567,0.8916083916083917,0.8811188811188811,0.8846153846153846,0.8350241307987787,0.8702353984044124,0.8699821305455109,0.01775355982575502,21
1.097161054611206,0.15115863698592444,0.056089230946132114,0.006736430767856145,sigmoid,0.5425833333333333,0.42625,uniform,1,15,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 0.5425833333333333, 'model__sv1__C': 0.42625, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 15}",0.8636363636363636,0.8496503496503496,0.8741258741258742,0.8636363636363636,0.8846153846153846,0.8385945040874618,0.8807987786861027,0.8650082312054144,0.015372641813959519,226
