mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__rf1__n_estimators,param_model__rf1__min_samples_split,param_model__rf1__min_samples_leaf,param_model__rf1__max_features,param_model__rf1__max_depth,param_model__kn1__weights,param_model__kn1__p,param_model__kn1__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,mean_test_score,std_test_score,rank_test_score
2.0087409019470215,0.2940139795200657,0.037865638732910156,0.007354690188040648,38,3,10,sqrt,5,distance,2,7,"{'model__rf1__n_estimators': 38, 'model__rf1__min_samples_split': 3, 'model__rf1__min_samples_leaf': 10, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 5, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 7}",0.881118881118881,0.8776223776223776,0.8741258741258742,0.8846153846153846,0.881118881118881,0.8069043632423913,0.8563232542105781,0.8659755737220526,0.025608962396613217,338
1.8402026721409388,0.14545665938471034,0.04230437959943499,0.007862196145348511,32,5,6,sqrt,10,distance,1,18,"{'model__rf1__n_estimators': 32, 'model__rf1__min_samples_split': 5, 'model__rf1__min_samples_leaf': 6, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 10, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 18}",0.8636363636363636,0.8671328671328671,0.8951048951048951,0.8776223776223776,0.8671328671328671,0.8315276273022751,0.8738057716930956,0.867994681374963,0.017775389921490827,186
3.536239896501814,0.3289383697575952,0.05924187387738909,0.006983243677521223,94,1,4,log2,3,uniform,1,10,"{'model__rf1__n_estimators': 94, 'model__rf1__min_samples_split': 1, 'model__rf1__min_samples_leaf': 4, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 3, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 10}",0.8601398601398602,0.8636363636363636,0.8741258741258742,0.8741258741258742,0.8671328671328671,0.8138973702353984,0.8632916379395252,0.8594785496193947,0.019263529985703267,745
1.9258456230163574,0.23254595228764502,0.03765726089477539,0.005522765366673962,41,3,1,log2,5,distance,1,7,"{'model__rf1__n_estimators': 41, 'model__rf1__min_samples_split': 3, 'model__rf1__min_samples_leaf': 1, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 5, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 7}",0.8601398601398602,0.8531468531468531,0.8846153846153846,0.8706293706293706,0.881118881118881,0.8349748842706589,0.8773022751895991,0.8659896441586582,0.016415964729820084,319
3.124692576272147,0.28345024510870437,0.03986849103655134,0.0061454328778276805,69,3,2,sqrt,5,uniform,2,5,"{'model__rf1__n_estimators': 69, 'model__rf1__min_samples_split': 3, 'model__rf1__min_samples_leaf': 2, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 5, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 5}",0.8811188811188811,0.8776223776223776,0.8881118881118881,0.8531468531468531,0.8741258741258742,0.8209642470205851,0.870333891460652,0.8664891446581588,0.021142901078930642,289
3.9029850278581892,0.5274785722010724,0.05272289684840611,0.009193334062890796,77,2,7,sqrt,7,distance,1,17,"{'model__rf1__n_estimators': 77, 'model__rf1__min_samples_split': 2, 'model__rf1__min_samples_leaf': 7, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 7, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 17}",0.8671328671328671,0.8531468531468531,0.8986013986013985,0.8601398601398602,0.8706293706293706,0.8315522505663351,0.8738057716930956,0.8650011959871114,0.018995129153538272,386
2.416609525680542,0.3093117578485791,0.043154546192714145,0.009413908224054768,71,5,5,sqrt,2,uniform,1,6,"{'model__rf1__n_estimators': 71, 'model__rf1__min_samples_split': 5, 'model__rf1__min_samples_leaf': 5, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 2, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 6}",0.8566433566433567,0.8566433566433567,0.8706293706293706,0.8741258741258742,0.8706293706293706,0.8209150004924652,0.8598197577070816,0.8584865838386966,0.016731826573789493,769
3.173610414777483,0.36946978757913096,0.05779811314174107,0.02089167802245088,66,3,7,log2,6,uniform,1,20,"{'model__rf1__n_estimators': 66, 'model__rf1__min_samples_split': 3, 'model__rf1__min_samples_leaf': 7, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 6, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 20}",0.8601398601398602,0.8566433566433567,0.8951048951048951,0.8636363636363636,0.8776223776223776,0.8280311238057717,0.8632670146754654,0.8634921416611558,0.018953811021647168,521
4.164221082414899,0.3954390375734781,0.04680323600769043,0.008308808444015273,82,5,2,log2,7,uniform,2,9,"{'model__rf1__n_estimators': 82, 'model__rf1__min_samples_split': 5, 'model__rf1__min_samples_leaf': 2, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 7, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 9}",0.8706293706293706,0.8881118881118881,0.8706293706293706,0.881118881118881,0.8846153846153846,0.8209642470205851,0.8527775041859549,0.8669780923302051,0.02172315302396056,274
2.79285682950701,0.29427240407950084,0.05059225218636649,0.009694274283731801,59,2,7,sqrt,5,distance,1,20,"{'model__rf1__n_estimators': 59, 'model__rf1__min_samples_split': 2, 'model__rf1__min_samples_leaf': 7, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 5, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 20}",0.8636363636363636,0.8496503496503496,0.8986013986013985,0.8671328671328671,0.8776223776223776,0.8244853737811484,0.8738057716930956,0.8649906431596571,0.021545217357648208,398
4.270285265786307,0.3915169495830171,0.05379274913242885,0.008315061249981628,86,3,6,sqrt,7,uniform,1,8,"{'model__rf1__n_estimators': 86, 'model__rf1__min_samples_split': 3, 'model__rf1__min_samples_leaf': 6, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 7, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 8}",0.8671328671328671,0.8741258741258742,0.8811188811188811,0.8776223776223776,0.8776223776223776,0.8349995075347187,0.8913867822318526,0.8720012381984212,0.01655928023586586,38
