mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__kn1__weights,param_model__kn1__p,param_model__kn1__n_neighbors,param_model__gb1__subsample,param_model__gb1__n_estimators,param_model__gb1__min_samples_split,param_model__gb1__min_samples_leaf,param_model__gb1__max_depth,param_model__gb1__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,mean_test_score,std_test_score,rank_test_score
4.477563006537301,0.9413762917884887,0.026577200208391463,0.007830866478697076,uniform,2,4,0.75,81,10,1,3,0.36874999999999997,"{'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 4, 'model__gb1__subsample': 0.75, 'model__gb1__n_estimators': 81, 'model__gb1__min_samples_split': 10, 'model__gb1__min_samples_leaf': 1, 'model__gb1__max_depth': 3, 'model__gb1__learning_rate': 0.36874999999999997}",0.8846153846153846,0.8881118881118881,0.9020979020979021,0.881118881118881,0.8986013986013985,0.845538264552349,0.8702353984044124,0.8814741596431738,0.017689513979078055,334
4.372132846287319,0.8303582029404152,0.025861127035958425,0.00817086559239282,uniform,2,5,0.8541666666666666,29,4,2,8,0.44375,"{'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 5, 'model__gb1__subsample': 0.8541666666666666, 'model__gb1__n_estimators': 29, 'model__gb1__min_samples_split': 4, 'model__gb1__min_samples_leaf': 2, 'model__gb1__max_depth': 8, 'model__gb1__learning_rate': 0.44375}",0.8846153846153846,0.9020979020979021,0.9020979020979021,0.8776223776223777,0.9055944055944056,0.8455875110804688,0.8807495321579828,0.885480716466632,0.0193950525226181,106
3.21335346358163,0.3318451287630737,0.027146714074271067,0.00698113730565138,uniform,1,4,0.8541666666666666,58,8,1,3,0.21875,"{'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 4, 'model__gb1__subsample': 0.8541666666666666, 'model__gb1__n_estimators': 58, 'model__gb1__min_samples_split': 8, 'model__gb1__min_samples_leaf': 1, 'model__gb1__max_depth': 3, 'model__gb1__learning_rate': 0.21875}",0.8881118881118881,0.8811188811188811,0.9055944055944056,0.8741258741258742,0.8741258741258742,0.8455136412882892,0.8772776519255392,0.8779811737558217,0.01673033784733206,528
2.5069094385419572,0.3618872085024457,0.0262164728982108,0.004092082060902734,uniform,1,16,0.9166666666666666,55,1,1,2,0.21875,"{'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 16, 'model__gb1__subsample': 0.9166666666666666, 'model__gb1__n_estimators': 55, 'model__gb1__min_samples_split': 1, 'model__gb1__min_samples_leaf': 1, 'model__gb1__max_depth': 2, 'model__gb1__learning_rate': 0.21875}",0.8671328671328671,0.8741258741258742,0.9125874125874126,0.8671328671328671,0.8846153846153846,0.8104747365310746,0.8913375357037329,0.872486668261316,0.02931606995943272,765
4.336906773703439,0.4773721001601152,0.022003344127110074,0.0012830393609570832,uniform,2,16,0.8854166666666666,46,5,1,6,0.3125,"{'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 16, 'model__gb1__subsample': 0.8854166666666666, 'model__gb1__n_estimators': 46, 'model__gb1__min_samples_split': 5, 'model__gb1__min_samples_leaf': 1, 'model__gb1__max_depth': 6, 'model__gb1__learning_rate': 0.3125}",0.8636363636363636,0.881118881118881,0.8986013986013986,0.8601398601398602,0.8916083916083917,0.8280065005417119,0.873731901900916,0.8709776139353603,0.021768264313407688,814
7.290843793324062,0.912920865530751,0.02057324137006487,0.0019152073017683264,uniform,2,1,0.7604166666666666,87,4,1,6,0.3125,"{'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 1, 'model__gb1__subsample': 0.7604166666666666, 'model__gb1__n_estimators': 87, 'model__gb1__min_samples_split': 4, 'model__gb1__min_samples_leaf': 1, 'model__gb1__max_depth': 6, 'model__gb1__learning_rate': 0.3125}",0.881118881118881,0.8776223776223776,0.8846153846153846,0.8951048951048951,0.8706293706293706,0.8420171377917857,0.8807987786861027,0.875986689366971,0.01546776621819693,640
5.358601604189191,0.5818686426140408,0.026440858840942383,0.00850422549103472,uniform,2,9,0.8020833333333334,89,3,1,4,0.21875,"{'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 9, 'model__gb1__subsample': 0.8020833333333334, 'model__gb1__n_estimators': 89, 'model__gb1__min_samples_split': 3, 'model__gb1__min_samples_leaf': 1, 'model__gb1__max_depth': 4, 'model__gb1__learning_rate': 0.21875}",0.8741258741258742,0.8881118881118881,0.9125874125874126,0.8881118881118881,0.8986013986013985,0.8421156308480252,0.8808234019501625,0.8834967849052356,0.020439363931378213,180
1.1064114570617676,0.06981251355885354,0.02722675459725516,0.009633762101958925,uniform,2,6,0.8854166666666666,13,6,2,4,0.14375,"{'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 6, 'model__gb1__subsample': 0.8854166666666666, 'model__gb1__n_estimators': 13, 'model__gb1__min_samples_split': 6, 'model__gb1__min_samples_leaf': 2, 'model__gb1__max_depth': 4, 'model__gb1__learning_rate': 0.14375}",0.8776223776223776,0.8916083916083917,0.9090909090909091,0.8776223776223777,0.8951048951048951,0.8315276273022751,0.8737811484290358,0.8794796752543231,0.022699432481459655,437
0.6414014952523368,0.03965263442283115,0.018717663628714427,0.001029091959712236,distance,2,2,0.8541666666666666,6,4,5,4,0.21875,"{'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 2, 'model__gb1__subsample': 0.8541666666666666, 'model__gb1__n_estimators': 6, 'model__gb1__min_samples_split': 4, 'model__gb1__min_samples_leaf': 5, 'model__gb1__max_depth': 4, 'model__gb1__learning_rate': 0.21875}",0.8776223776223777,0.8846153846153846,0.8846153846153846,0.8916083916083917,0.8671328671328671,0.8386191273515218,0.8596473948586625,0.8719801325435128,0.017008198617440257,784
3.4024862902505055,0.2839207913496595,0.021370853696550642,0.0018697852142216308,distance,2,7,0.9375,51,7,2,4,0.29375,"{'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 7, 'model__gb1__subsample': 0.9375, 'model__gb1__n_estimators': 51, 'model__gb1__min_samples_split': 7, 'model__gb1__min_samples_leaf': 2, 'model__gb1__max_depth': 4, 'model__gb1__learning_rate': 0.29375}",0.8636363636363636,0.8811188811188811,0.9195804195804196,0.8951048951048951,0.8986013986013985,0.8350487540628386,0.8843199054466659,0.8824872310787802,0.02508776553141879,257
0.967294522694179,0.09918675009347969,0.026652778897966658,0.005023091485762904,distance,2,18,0.9895833333333333,9,2,3,5,0.40625,"{'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 18, 'model__gb1__subsample': 0.9895833333333333, 'model__gb1__n_estimators': 9, 'model__gb1__min_samples_split': 2, 'model__gb1__min_samples_leaf': 3, 'model__gb1__max_depth': 5, 'model__gb1__learning_rate': 0.40625}",0.8636363636363636,0.8811188811188811,0.9090909090909092,0.8811188811188811,0.8916083916083916,0.8315522505663351,0.8702353984044124,0.8754801536491678,0.022522486936674854,656
