Iteration,Score
1,0.8252448587774661
2,0.8251880502867247
3,-0.009968646711044693
4,0.8295860127314565
5,0.8245641802786663
6,-0.009640162642202244
7,0.8174643248035892
8,-0.006955039393033546
9,0.8154576328056421
10,-0.0098972443699612
11,-0.009814283684193237
12,-0.008758113777168619
13,-0.009790214712426248
14,0.8152376390280465
15,-0.009662000787581393
16,-0.00982713426072701
17,0.7250997286891445
18,0.8733592692314037
19,0.5944447233991201
20,-0.01022899536850752
21,0.8018466896776913
22,-0.009921219344028565
23,0.5151986229279126
24,-0.009809893225955824
25,0.7758847035152459
26,-0.009930656836789842
27,0.814681189825783
28,0.8176448377588584
29,-0.009796001412413213
30,-0.009741329222702433
31,0.03759182052340404
32,-0.010440995817777354
33,0.45383263159652865
34,0.004396292926433176
35,0.7970057160578212
36,-0.009894403651796502
37,0.9550932821817523
38,-0.010253345576473505
39,-0.009752675207400863
40,-0.00958360467760122
41,0.33033517187650197
42,0.541424499117575
43,-0.010127364859318533
44,-0.009868890812923858
45,-0.009947587125770374
46,0.2940655385612192
47,-0.009821602833531173
48,0.5837473799780989
49,-0.01007833184042961
50,0.817147691384734
