Iteration,Score
1,-0.04736323996704557
2,-0.047609894159442764
3,-0.04811844521317701
4,0.28211560193559826
5,-0.0468115698546848
6,-0.04717678367760061
7,-0.04777810263212863
8,-0.047725845757213434
9,-0.04730011135164789
10,-0.047829677267201554
11,0.2992577675644373
12,-0.17511902378947972
13,-0.08785817001464005
14,0.2771518782836587
15,0.47045430904111846
16,0.3882569101347598
17,0.37795407156315197
18,0.17694294025126517
19,0.04147567576073881
20,0.23227962837126456
21,-0.04586127113831386
22,0.37653645118079676
23,0.2720390958723503
24,0.527916752239309
25,0.530347150293953
26,0.5298485523213307
27,0.5292196450417792
28,0.5307103528602218
29,0.4624967025956409
30,0.530045532046479
31,0.5300753234286253
32,0.46934109693361165
33,0.4605923718915415
34,0.5302498050551692
35,0.5287162272855503
36,0.5303468641710345
37,0.5309115611662081
38,0.5056146023522305
39,0.461282533980242
40,0.45700167715306145
41,0.5287761925213099
42,0.5291270320543433
43,0.5278852044307083
44,0.527916752239309
45,0.5296389215182811
46,0.5281303825078243
47,0.530516384604086
48,0.5268898627899938
49,0.4532636692756597
50,0.4609924555501138
