Iteration,Score
1,0.6120915488185459
2,0.5067108162838634
3,-0.062103603682157615
4,0.698604198281266
5,0.4202405819605254
6,-0.062159665947116194
7,0.41931031188847256
8,-0.05437487459038296
9,0.418840097919216
10,0.01920556798166955
11,-0.059353660289897095
12,0.06241810710570644
13,-0.062007967047919256
14,0.34901879320073226
15,-0.06176049749925548
16,-0.06202660378345921
17,0.1731873340901781
18,0.739714463013906
19,0.14855902965068407
20,-0.05890483938070466
21,0.6093759936248369
22,-0.06635514449625808
23,0.1382307402650142
24,-0.06489102674211285
25,0.46834404458257534
26,0.03163483530941237
27,0.406402128825829
28,0.4150914550623089
29,-0.0621443913626732
30,-0.06189663879466461
31,0.06840252867806966
32,-0.06458530127736564
33,0.2168668171629153
34,0.0638012047524994
35,0.41169583963644857
36,-0.06293864587418788
37,0.7826503414995144
38,-0.06358250713655915
39,-0.03558478105312652
40,-0.0626372478908485
41,0.1087351155414801
42,0.14064308055850797
43,-0.061451093197703886
44,-0.06292958161086037
45,0.061823878623974586
46,0.10242884780858726
47,0.028907423095017037
48,0.14709528305282063
49,-0.06174679729684786
50,0.41004621115418843
