,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_features,param_model__max_samples,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,6.36102192401886,0.2421768713832464,0.0725139856338501,0.012162610304424337,0.4370861069626263,0.9556428757689246,107,"{'model__max_features': 0.4370861069626263, 'model__max_samples': 0.9556428757689246, 'model__n_estimators': 107}",0.9168761291002377,0.8955058623989015,0.9013606135847223,0.9371969592682667,0.9393876049224097,0.9215259402016618,0.8985955395123477,0.8465443372064764,0.9379166942834175,0.8829074091083828,0.9077817089586825,0.027729007189146018,16
1,9.834343671798706,0.09480953825021918,0.06916675567626954,0.004800136744231934,0.8017219002454924,0.6371651421518383,122,"{'model__max_features': 0.8017219002454924, 'model__max_samples': 0.6371651421518383, 'model__n_estimators': 122}",0.9132978479328224,0.8978112237874547,0.9058396257038023,0.9392414485793095,0.9397334516180017,0.9188526387168153,0.898003266424319,0.8496323148275611,0.9410497084520854,0.8820203504689589,0.908548187651113,0.027401290251845907,14
2,1.0081621885299683,0.025962333044085403,0.050216150283813474,0.0032433771823847926,0.2403950683025824,0.15227525095137953,88,"{'model__max_features': 0.2403950683025824, 'model__max_samples': 0.15227525095137953, 'model__n_estimators': 88}",0.9055048257085608,0.8696038993152746,0.8788032514687864,0.9291626091286533,0.9310099573257468,0.9091918743871206,0.8839969001259324,0.8077534240522357,0.9188144001386787,0.8536183147416728,0.8887459456392663,0.036475099636053505,44
3,2.7880123376846315,0.07614297722440247,0.0722731351852417,0.007068480756452217,0.4003377500251196,0.2285801361297467,131,"{'model__max_features': 0.4003377500251196, 'model__max_samples': 0.2285801361297467, 'model__n_estimators': 131}",0.9129987372771753,0.8841158645912466,0.8935718400913648,0.9344480303733275,0.9370609998793361,0.9125322266239075,0.8961882085820966,0.8273281770735081,0.9324723705029307,0.871301654368615,0.9002018109363508,0.032176391335724974,32
4,13.141802525520324,0.26512581038648025,0.29566221237182616,0.028040802696140708,0.1185260448662222,0.9729188669457949,492,"{'model__max_features': 0.1185260448662222, 'model__max_samples': 0.9729188669457949, 'model__n_estimators': 492}",0.9135077352394839,0.8738237388492056,0.8888548990416563,0.9303616009897843,0.9325327024817688,0.9137329179774002,0.8884062330581856,0.8135665376751964,0.9236766477853066,0.8676071359317432,0.8946070149029731,0.03476328906733545,40
5,9.71259264945984,0.14034489756948917,0.1853193759918213,0.02606261019695177,0.9446974381141752,0.1007008892569129,444,"{'model__max_features': 0.9446974381141752, 'model__max_samples': 0.1007008892569129, 'model__n_estimators': 444}",0.9136122540197242,0.8842331295641993,0.8879762614906926,0.9368757552119182,0.9375920912423459,0.910729914974397,0.8947563862674219,0.823370909109449,0.9282907695471363,0.8590427250985715,0.8976480196525856,0.03433458405372042,36
6,0.5144691467285156,0.03943019350928087,0.02806100845336914,0.0028680946318083993,0.2650640588680905,0.373818018663584,22,"{'model__max_features': 0.2650640588680905, 'model__max_samples': 0.373818018663584, 'model__n_estimators': 22}",0.8908101650037135,0.8747882007644316,0.8690864038911577,0.9185883676545816,0.9212922600019374,0.8972648369931902,0.8747839520335275,0.8126360656072033,0.9105438205607985,0.8668833709248883,0.883667744343543,0.030480929791813254,47
7,2.8821548938751222,0.11681661664417202,0.2170717716217041,0.02411657956687707,0.10635967469774567,0.12075618253727419,475,"{'model__max_features': 0.10635967469774567, 'model__max_samples': 0.12075618253727419, 'model__n_estimators': 475}",0.8992965801115206,0.8449085758084061,0.8713501277168509,0.918402273240983,0.9207858112781713,0.900960383133558,0.8701162962623065,0.7677040368042066,0.8967694349697745,0.831588132635253,0.8721881651961031,0.0446977484552274,48
8,14.150384306907654,0.3465367038427199,0.22418062686920165,0.019693620076119196,0.6506676052501416,0.22554447458683766,476,"{'model__max_features': 0.6506676052501416, 'model__max_samples': 0.22554447458683766, 'model__n_estimators': 476}",0.9157510651568377,0.8918171142279802,0.8988343181891569,0.9400903450139443,0.9408270749527117,0.9182391219742663,0.9010096684120454,0.8369608997792359,0.9366293288194817,0.8743021748670687,0.905446111139273,0.030989672695918735,23
9,24.738378882408142,0.3653452499337656,0.20162565708160402,0.031985746539436595,0.9763799669573132,0.3094942063872738,446,"{'model__max_features': 0.9763799669573132, 'model__max_samples': 0.3094942063872738, 'model__n_estimators': 446}",0.915929511854809,0.8964473811672454,0.9032343039134211,0.9407709917047777,0.9419054028561669,0.9210687767563829,0.9014710805882282,0.8488395016408599,0.9401498272466015,0.8769599488346619,0.9086776726563155,0.02854549755430975,12
