Iteration,Score
1,0.35611675113105923
2,-0.011401018889706016
3,-0.011669540467474926
4,0.35662283255736704
5,-0.011719184372858127
6,-0.01183458446632013
7,-0.011851874294481313
8,0.4150787448476092
9,-0.012053094756411253
10,0.27296499282828046
11,-0.012069956341829391
12,-0.01206620885415055
13,-0.011883644094661028
14,-0.011660405538350682
15,0.36219281972465023
16,-0.011487203837360127
17,-0.011817563690128319
18,-0.011526437796472111
19,-0.012083889693864869
20,-0.012374717327428897
21,0.33251952594604417
22,-0.011023629333174467
23,-0.011799504436982078
24,-0.011889232985585307
25,-0.011611845396076959
26,-0.011375940704365872
27,-0.011899334438843834
28,-0.014335359974591233
29,0.48729214981653757
30,-0.011392037242747621
31,-0.011224740272141043
32,-0.012002863321410207
33,-0.010811835024094218
34,-0.011410947137827865
35,-0.012084267305548346
36,-0.010264189237311205
37,-0.01174262353515565
38,0.4625082445950097
39,-0.011406254337549049
40,-0.011920783127152168
41,-0.011793585184853184
42,0.45856903760751233
43,0.15994082439269508
44,0.07925255010875831
45,-0.019104816475457254
46,-0.011745784450812202
47,-0.011574010346615315
48,-0.01053388301431335
49,-0.012222225896003414
50,-0.011786854403025293
