Iteration,Score
1,0.41282431332408176
2,-0.06128960300211138
3,0.17068144489568754
4,0.38112977051927427
5,0.11748863180654986
6,0.0584638522447903
7,0.02724745392515615
8,0.5047252887873817
9,-0.06193815847644735
10,0.3090026908923201
11,0.03637592144668494
12,0.14264759375699282
13,0.025686606496161928
14,0.1397100107397592
15,0.4042326714141645
16,0.059271217081205294
17,0.14229724427524534
18,-0.06153036185730084
19,0.16080125712962254
20,-0.061748269637038264
21,0.35649173467589307
22,0.31557123958529104
23,0.18605605926520805
24,0.03412357338842401
25,-0.06154376030679498
26,-0.06114663009451138
27,0.17260227017381619
28,-0.0559210835102913
29,0.7413113125948753
30,0.10122992450896404
31,-0.06150571378982846
32,-0.03674058467003275
33,-0.06161805442386022
34,-0.060151160044040974
35,0.008919136862682324
36,-0.05990922362347668
37,0.1759900739333578
38,0.6847332531598581
39,0.09556898009762813
40,0.029545924920012956
41,0.163726923600008
42,0.701214611940616
43,0.35373442637409147
44,0.3413732189482029
45,-0.04837333895140117
46,-0.06060669415950321
47,-0.060437839280113134
48,-0.05645968568481149
49,0.17898393028090487
50,0.14609946920226763
