Iteration,Score
1,-0.047526195318044584
2,-0.047586869040859535
3,-0.04777719004358923
4,-0.04762915374325529
5,-0.04793312236466165
6,-0.04779432837070892
7,-0.04790479166464441
8,-0.04873459794380577
9,-0.04757495894468513
10,-0.04829268959640358
11,-0.047773552967079615
12,-0.04737198552425461
13,-0.0501946587317212
14,0.3335736884085052
15,-0.0477374082871719
16,-0.04399194870477423
17,0.2579946318564234
18,0.45750585505681957
19,0.2579946318564234
20,0.36146870313854346
21,0.1052146158487944
22,0.3617672031322294
23,0.24585787083664093
24,0.3761792493238098
25,0.45857189904114115
26,0.21390435404500502
27,0.4560593408545917
28,0.3748783342470875
29,0.4600984468560302
30,0.4526630249261202
31,0.4541300718472085
32,0.46033548503123933
33,0.4682030959761631
34,-0.046784976384188284
35,0.46687843450993005
36,0.3770280848844449
37,0.46345403255665046
38,0.4654363854703395
39,0.46693486367579684
40,0.46749980893584625
41,0.46601948094119183
42,0.467930257600789
43,0.4583535175972653
44,0.4617458259378414
45,0.4573492912666614
46,0.4199796417846245
47,-0.38955937106095523
48,0.46577972504223225
49,0.5036482867149855
50,-0.0466734808539381
