Iteration,Score
1,-0.3501357008770132
2,-0.3431988993070312
3,-0.3489126289793316
4,-0.2713255910461845
5,-0.3452372481643746
6,-0.3484422178831508
7,-0.3446351429703651
8,0.19642458604081692
9,-0.34622427117933396
10,-0.3188046211081126
11,-0.3439135928387842
12,-0.34259506302908127
13,-0.35062676800463666
14,-0.34647884886571956
15,-0.1486148984488358
16,-0.342666819028256
17,-0.34895459249753724
18,-0.3459208889638139
19,-0.3456834938206754
20,-0.3449905109677305
21,-0.3506334562208433
22,-0.3370495936480884
23,-0.3472286930542132
24,-0.3387211090071587
25,-0.3466250937451463
26,-0.34293530122371974
27,-0.3473291316161844
28,-0.29916841531582894
29,0.619240864544127
30,-0.3464131028617601
31,-0.34583697740848596
32,-0.33981881672725356
33,-0.3468877180738661
34,-0.33284269561289026
35,-0.3447354377293004
36,-0.33641578052901533
37,-0.3407464022226476
38,0.38207452539166964
39,-0.34369134098000886
40,-0.34523188899536716
41,-0.35044468542592977
42,0.5316953695129671
43,-0.34382915708452866
44,-0.34022224070786655
45,-0.24823303597455038
46,-0.3393640313926458
47,-0.3388963493966637
48,-0.3483901658003581
49,-0.3195223402434255
50,-0.3466761115096857
