Iteracja;estimator__max_depth;estimator__max_features;estimator__max_samples;estimator__min_samples_split;estimator__n_estimators;Srednia dokladnosc;Czas
36;6;sqrt;0.9454545454545454;0.43939393939393945;1402;0.7659023763648041;11.080000686645509
37;3;sqrt;0.4545454545454546;0.491919191919192;107;0.7138562406336972;1.4273151397705077
38;4;sqrt;0.6;0.4757575757575757;1405;0.7138562406336972;6.472970962524414
39;13;log2;0.47272727272727266;0.17676767676767677;902;0.7844069792335688;6.855168962478638
40;16;sqrt;0.15454545454545454;0.21313131313131314;821;0.7138562406336972;3.5155162811279297
41;9;log2;0.6636363636363636;0.19696969696969696;546;0.7911148576321987;5.976198005676269
42;16;sqrt;0.8272727272727273;0.10808080808080808;1676;0.8070769107257547;29.827841377258302
43;5;sqrt;0.1181818181818182;0.49595959595959593;1092;0.7138562406336972;4.247266960144043
44;1;log2;0.8727272727272727;0.14444444444444446;320;0.7443874438021837;3.3772489547729494
45;3;sqrt;0.7272727272727272;0.2696969696969697;798;0.7811689145793193;8.46491231918335
46;12;sqrt;0.7818181818181817;0.29393939393939394;1255;0.7809385035324342;12.937406015396117
47;18;log2;0.4363636363636364;0.4434343434343434;1438;0.7138562406336972;6.67881965637207
48;2;log2;0.2090909090909091;0.39494949494949494;1149;0.7138562406336972;5.126452779769897
49;3;log2;0.28181818181818186;0.37070707070707076;959;0.7138562406336972;4.203925228118896
50;8;sqrt;0.7363636363636363;0.23737373737373738;605;0.7837130700064228;6.19760479927063
51;15;log2;0.14545454545454545;0.19696969696969696;157;0.7138562406336972;1.1420768737792968
52;3;sqrt;0.1272727272727273;0.38282828282828285;1939;0.7138562406336972;6.710621023178101
53;8;log2;0.9363636363636363;0.4878787878787879;485;0.7508678548490687;4.228047561645508
54;13;log2;0.34545454545454546;0.28585858585858587;1376;0.7439258188824662;8.434985065460205
55;17;sqrt;0.23636363636363636;0.4434343434343434;231;0.7138562406336972;1.6124058723449708
56;13;sqrt;0.17272727272727273;0.2777777777777778;307;0.7138562406336972;1.457831335067749
57;13;log2;0.2090909090909091;0.25757575757575757;940;0.7138562406336972;3.571895408630371
58;15;log2;0.3909090909090909;0.3181818181818182;952;0.7212550845643331;5.498559665679932
59;17;sqrt;0.8090909090909091;0.3666666666666667;1311;0.7659018411475058;10.572508955001831
60;12;log2;0.5727272727272728;0.43939393939393945;143;0.7138562406336972;1.377366876602173
61;13;sqrt;0.36363636363636365;0.19292929292929295;795;0.7663664097623635;5.702571010589599
62;17;sqrt;0.7636363636363636;0.21717171717171718;1491;0.7899569150074931;17.959462213516236
63;11;log2;0.4;0.13636363636363635;1173;0.790652697495183;11.159599447250367
64;7;sqrt;0.9454545454545454;0.491919191919192;1807;0.7536421537144079;16.02675838470459
65;18;log2;0.8545454545454545;0.12828282828282828;1879;0.8010621387283237;32.32307505607605
66;17;sqrt;0.9181818181818181;0.22121212121212122;461;0.7899590558766859;6.78497166633606
67;19;sqrt;0.7;0.20101010101010103;713;0.7922711946050096;8.206800603866578
68;19;sqrt;0.7545454545454545;0.13636363636363635;293;0.7975931278098909;6.009668779373169
69;12;log2;0.3090909090909091;0.3868686868686869;406;0.7138562406336972;2.1344810009002684
70;14;log2;0.7363636363636363;0.1202020202020202;1241;0.798980143438236;19.100622606277465
71;1;sqrt;0.22727272727272727;0.398989898989899;419;0.7138562406336972;2.803902435302734
72;8;sqrt;0.14545454545454545;0.407070707070707;1199;0.7138562406336972;5.668901586532593
73;12;log2;0.24545454545454545;0.4232323232323232;868;0.7138562406336972;4.159169149398804
74;13;sqrt;0.49090909090909085;0.15656565656565657;368;0.7892643438235922;3.998785066604614
75;9;sqrt;0.2090909090909091;0.2737373737373737;632;0.7138562406336972;2.353939342498779
76;8;log2;0.17272727272727273;0.18484848484848487;1679;0.7138562406336972;6.216595792770386
77;5;sqrt;0.32727272727272727;0.3383838383838384;506;0.7138562406336972;2.4780553340911866
78;15;sqrt;0.8636363636363635;0.48383838383838385;1163;0.7508667844144723;8.76993498802185
79;11;log2;0.9363636363636363;0.297979797979798;358;0.7834821237422394;4.754058694839477
80;17;sqrt;0.8454545454545453;0.41515151515151516;1702;0.7610468850353242;14.076319599151612
81;15;log2;0.1090909090909091;0.42727272727272725;1642;0.7138562406336972;7.023481464385986
82;18;sqrt;0.6909090909090908;0.4313131313131313;1658;0.7494789659601799;11.695660209655761
83;17;sqrt;0.9090909090909091;0.35050505050505054;199;0.7760800685078142;3.293099308013916
84;9;log2;0.6272727272727272;0.3424242424242424;361;0.7608170092057376;2.8690947532653808
85;1;sqrt;0.7363636363636363;0.3909090909090909;393;0.7450869728109613;3.1469736099243164
86;18;log2;0.38181818181818183;0.3222222222222222;866;0.7138562406336972;3.4154433727264406
87;14;sqrt;0.5818181818181818;0.3747474747474747;1235;0.7425334510811389;7.56921615600586
88;18;sqrt;0.23636363636363636;0.3222222222222222;731;0.7138562406336972;3.4031365871429444
89;10;sqrt;0.9181818181818181;0.45959595959595956;929;0.7585043352601156;7.6089102268219
90;12;log2;0.7454545454545454;0.2898989898989899;761;0.7788567758509954;7.581189203262329
91;19;log2;0.5909090909090909;0.36262626262626263;975;0.7478591308071076;6.979738187789917
92;17;log2;0.6272727272727272;0.4353535353535354;369;0.7478602012417042;3.0401650428771974
93;8;sqrt;0.49090909090909085;0.44747474747474747;1683;0.7138562406336972;6.417381954193115
94;15;log2;0.7181818181818181;0.4797979797979798;144;0.7455416399058017;1.5698365211486816
95;4;sqrt;0.18181818181818182;0.10404040404040404;1819;0.768680421751231;9.780931758880616
96;13;log2;0.5545454545454546;0.45151515151515154;1792;0.7138562406336972;8.004691171646119
97;18;sqrt;0.9272727272727272;0.49595959595959593;782;0.7522546028687647;6.95412540435791
98;8;log2;0.32727272727272727;0.23333333333333334;139;0.7460094198244487;1.547813844680786
99;2;sqrt;0.9272727272727272;0.3383838383838384;918;0.7776996360522372;9.65555305480957
100;11;sqrt;0.8818181818181817;0.2090909090909091;1412;0.7878781310211946;18.904985094070433
101;14;sqrt;0.4545454545454546;0.2656565656565657;1895;0.7654402162277885;13.63801851272583
102;10;sqrt;0.9090909090909091;0.3181818181818182;1453;0.7816316099336331;15.79031662940979
103;19;log2;0.38181818181818183;0.1686868686868687;1554;0.7816329479768787;11.735459566116333
104;11;sqrt;0.6818181818181818;0.3909090909090909;1963;0.7515609612502676;13.971991872787475
105;14;log2;0.5909090909090909;0.22525252525252526;187;0.7823257867694285;2.8202849864959716
106;2;sqrt;0.15454545454545454;0.41515151515151516;1041;0.7138562406336972;4.384220266342163
107;6;log2;0.9818181818181817;0.12424242424242425;491;0.8045330229073002;9.714188528060912
108;12;sqrt;0.5727272727272728;0.3666666666666667;1338;0.7497115178762577;8.781301689147949
109;3;sqrt;0.36363636363636365;0.2777777777777778;1344;0.7462411689145794;8.220154809951783
110;5;sqrt;0.47272727272727266;0.491919191919192;470;0.7138562406336972;2.7228794574737547
111;4;log2;0.13636363636363635;0.45151515151515154;1306;0.7138562406336972;5.208287048339844
112;13;log2;0.8454545454545453;0.297979797979798;564;0.7802432562620424;5.5125689029693605
113;12;log2;0.5636363636363636;0.2898989898989899;1563;0.7605836544637122;11.091713857650756
114;5;log2;0.9272727272727272;0.23737373737373738;1782;0.7897267715692571;22.197752475738525
115;13;log2;0.5545454545454546;0.4757575757575757;744;0.7138562406336972;4.184507131576538
116;8;sqrt;0.6454545454545454;0.36262626262626263;1572;0.7531807964033397;11.542902994155884
117;15;sqrt;0.1272727272727273;0.24141414141414141;30;0.7138562406336972;0.7956999778747559
118;18;log2;0.36363636363636365;0.21313131313131314;1092;0.7624336330550203;8.318535614013673
119;19;sqrt;0.22727272727272727;0.3545454545454545;1318;0.7138562406336972;5.44460711479187
120;7;log2;0.8090909090909091;0.19696969696969696;1244;0.7892656818668379;15.208486461639405
121;8;sqrt;0.1;0.35050505050505054;109;0.7138562406336972;1.4681562423706054
122;8;sqrt;0.3727272727272727;0.491919191919192;141;0.7138562406336972;0.9215717792510987
123;13;sqrt;0.7636363636363636;0.11616161616161616;1053;0.8038385784628559;17.490524101257325
124;2;log2;0.3727272727272727;0.36262626262626263;427;0.7138562406336972;2.62750563621521
125;1;log2;0.9363636363636363;0.38282828282828285;665;0.7492474844786984;6.364769649505615
126;3;sqrt;1.0;0.297979797979798;1577;0.7837128023977735;17.09633164405823
127;18;log2;0.8454545454545453;0.15252525252525254;1860;0.7959730250481695;30.95994906425476
128;11;sqrt;0.26363636363636367;0.24545454545454545;1238;0.7138562406336972;5.879239082336426
129;19;sqrt;0.7999999999999999;0.2696969696969697;89;0.7834831941768359;2.2341007232666015
130;9;sqrt;0.38181818181818183;0.40303030303030307;889;0.7138562406336972;3.794096565246582
131;9;log2;0.8727272727272727;0.3868686868686869;1984;0.7689092271462215;17.954955911636354
132;3;log2;0.9636363636363636;0.3181818181818182;1881;0.7811691821879683;20.770000982284547
133;8;sqrt;0.7636363636363636;0.19696969696969696;744;0.7888024512952259;9.500347375869751
134;2;sqrt;0.1090909090909091;0.11212121212121212;832;0.7138562406336972;4.076599359512329
135;18;log2;0.9727272727272727;0.4636363636363636;1782;0.7582696424748449;14.272812604904175
136;10;log2;0.8636363636363635;0.10808080808080808;613;0.8117027938342968;11.76938729286194
137;15;sqrt;0.38181818181818183;0.40303030303030307;683;0.7138562406336972;3.6162881374359133
138;16;log2;0.6636363636363636;0.1484848484848485;325;0.7959730250481696;5.7989551544189455
139;10;log2;0.6727272727272727;0.29393939393939394;755;0.7700679725968743;6.424344682693482
140;5;sqrt;0.5181818181818182;0.3666666666666667;539;0.7399892956540356;3.4253838539123533
141;2;log2;0.24545454545454545;0.29393939393939394;1223;0.7138562406336972;5.339103317260742
142;16;log2;0.7909090909090909;0.10404040404040404;896;0.8073086598158852;15.491185665130615
143;10;sqrt;0.6272727272727272;0.41515151515151516;97;0.752483408263755;1.1015559673309325
144;6;log2;0.40909090909090906;0.4636363636363636;38;0.7138562406336972;0.5443304061889649
145;3;sqrt;0.3909090909090909;0.10808080808080808;475;0.788802986512524;3.642352485656738
146;18;log2;0.49090909090909085;0.43939393939393945;269;0.7138562406336972;1.605519437789917
147;9;sqrt;0.9727272727272727;0.12828282828282828;448;0.8001351423678014;9.549750137329102
148;13;log2;0.7727272727272727;0.15656565656565657;1268;0.7962047741383002;20.30021595954895
149;1;log2;0.1;0.4555555555555556;1031;0.7138562406336972;4.837522697448731
150;16;log2;0.5181818181818182;0.2535353535353535;1223;0.7721478270177692;9.738504600524902
151;8;sqrt;0.9636363636363636;0.4191919191919192;350;0.7640532005994434;4.477469873428345
152;3;sqrt;0.36363636363636365;0.4555555555555556;560;0.7138562406336972;3.0132904052734375
153;5;sqrt;0.33636363636363636;0.3747474747474747;1688;0.7138562406336972;6.627660751342773
154;1;log2;0.38181818181818183;0.1808080808080808;1161;0.7441586384071933;7.241170930862427
155;9;sqrt;0.42727272727272725;0.21313131313131314;896;0.770993363305502;8.208216762542724
156;16;log2;0.4545454545454546;0.1;1228;0.7968989509740956;15.597195959091186
157;10;log2;0.7999999999999999;0.3303030303030303;822;0.7726115928066795;8.70552887916565
158;16;log2;0.4363636363636364;0.3868686868686869;1878;0.7138562406336972;8.79863224029541
159;8;log2;0.5727272727272728;0.2494949494949495;792;0.7781625990152002;7.401964902877808
160;15;log2;0.8636363636363635;0.4191919191919192;1976;0.7622034896167844;18.24275884628296
161;16;sqrt;0.47272727272727266;0.2494949494949495;1789;0.7661341254549348;14.927851104736328
162;11;sqrt;0.7454545454545454;0.25757575757575757;1208;0.7844075144508671;14.667385578155518
163;13;sqrt;0.9727272727272727;0.3666666666666667;1070;0.7760798008991651;11.566452503204346
164;6;sqrt;0.2727272727272727;0.18484848484848487;78;0.7566500749304218;0.8957679748535157
165;2;log2;0.6909090909090908;0.407070707070707;823;0.7499421965317918;6.984003782272339
166;7;log2;0.7363636363636363;0.39494949494949494;623;0.7594243737957611;6.103889799118042
167;18;sqrt;0.7909090909090909;0.4191919191919192;1897;0.75780721472918;15.347500896453857
168;16;log2;0.5272727272727272;0.407070707070707;134;0.7138562406336972;1.4566428184509277
169;19;log2;0.7272727272727272;0.2656565656565657;41;0.7834837293941341;0.9702766418457032
170;15;sqrt;0.24545454545454545;0.4313131313131313;1643;0.7138562406336972;7.369587135314942
171;9;log2;0.5181818181818182;0.17676767676767677;964;0.7885712374223934;9.989979553222657
172;7;log2;0.6272727272727272;0.21313131313131314;498;0.7862580282594733;5.1963279247283936
173;15;sqrt;0.3727272727272727;0.2656565656565657;103;0.7478607364590023;1.4544504642486573
174;10;log2;0.1;0.3909090909090909;713;0.7138562406336972;2.8127089500427247
175;18;sqrt;0.3727272727272727;0.32626262626262625;1674;0.7138562406336972;7.702261257171631
176;1;sqrt;0.3545454545454545;0.28181818181818186;1028;0.7471660244059088;6.993732690811157
177;4;log2;0.2181818181818182;0.28181818181818186;1111;0.7138562406336972;5.943651342391968
178;16;sqrt;0.9454545454545454;0.3868686868686869;557;0.7647455041746948;5.190549087524414
179;16;log2;0.2090909090909091;0.3424242424242424;133;0.7138562406336972;0.7681980609893799
180;19;log2;0.4181818181818182;0.2494949494949495;1266;0.759428923142796;8.032422256469726
181;13;log2;0.5727272727272728;0.37070707070707076;152;0.745549668165275;1.7597429752349854
182;12;sqrt;0.8727272727272727;0.4676767676767677;1979;0.7513300149860843;15.35646619796753
183;3;sqrt;0.2090909090909091;0.2494949494949495;1407;0.7138562406336972;6.419156742095947
184;6;log2;0.17272727272727273;0.14444444444444446;961;0.7425369299935773;5.482406330108643
185;18;sqrt;0.47272727272727266;0.2696969696969697;252;0.7628965960179833;2.6486466407775877
186;5;sqrt;0.24545454545454545;0.20101010101010103;1745;0.7448517448083922;10.007992219924926
187;5;sqrt;0.6545454545454545;0.13636363636363635;134;0.7973624491543567;2.4187055110931395
188;15;sqrt;0.709090909090909;0.30606060606060603;648;0.7763118175979447;5.919259262084961
189;13;log2;0.4181818181818182;0.35050505050505054;1962;0.7138562406336972;7.647331190109253
190;14;log2;0.6363636363636364;0.44747474747474747;1947;0.7490170734318132;13.632450485229493
191;15;log2;0.19090909090909092;0.39494949494949494;1768;0.7138562406336972;6.72225866317749
192;12;sqrt;0.19090909090909092;0.12828282828282828;1775;0.7619728109612502;9.35457124710083
193;6;sqrt;0.4363636363636364;0.2494949494949495;757;0.7661335902376364;5.315125131607056
194;10;log2;0.8636363636363635;0.38282828282828285;1293;0.7612778312995075;11.565759134292602
195;8;log2;0.1272727272727273;0.19292929292929295;1331;0.7138562406336972;5.12501106262207
196;12;sqrt;0.4181818181818182;0.302020202020202;572;0.7462411689145794;3.46645188331604
197;10;log2;0.5727272727272728;0.28181818181818186;791;0.7709901520017126;6.293075466156006
198;6;log2;0.2181818181818182;0.22121212121212122;452;0.7138562406336972;1.8141653060913085
199;8;log2;0.9727272727272727;0.47171717171717176;236;0.7536434917576535;2.1108209133148192
200;4;log2;0.3;0.28181818181818186;924;0.7138562406336972;4.13937087059021
201;17;sqrt;0.9272727272727272;0.3424242424242424;1653;0.7776996360522372;17.13873333930969
202;17;sqrt;0.7181818181818181;0.10808080808080808;1392;0.8036073645900235;24.235407447814943
203;8;log2;0.32727272727272727;0.2656565656565657;1382;0.7462411689145794;7.579186058044433
204;16;log2;0.5363636363636364;0.3545454545454545;1711;0.749942464140441;10.852590799331665
205;16;sqrt;0.4181818181818182;0.15252525252525254;1357;0.7864887069150075;11.215430498123169
206;13;log2;0.32727272727272727;0.4555555555555556;983;0.7138562406336972;3.7759421825408936
207;11;sqrt;0.9090909090909091;0.3747474747474747;1173;0.7707584029115822;11.853536558151244
208;16;sqrt;0.5454545454545454;0.22121212121212122;1113;0.7809379683151361;11.52343955039978
209;2;sqrt;0.3;0.17272727272727273;169;0.768908424320274;1.1523854732513428
210;7;sqrt;0.16363636363636364;0.24545454545454545;94;0.7138562406336972;0.4725518703460693
211;4;log2;0.9636363636363636;0.28181818181818186;47;0.7837117319631771;0.6530402660369873
212;11;log2;0.5818181818181818;0.2737373737373737;544;0.7726107899807322;5.294468355178833
213;11;log2;0.4545454545454546;0.21717171717171718;1893;0.7765422286448298;17.151007461547852
214;19;sqrt;0.47272727272727266;0.2737373737373737;424;0.7598894776279169;3.6351890563964844
215;11;log2;0.9909090909090909;0.18888888888888888;1059;0.7931984585741811;21.226231050491332
216;10;log2;0.6272727272727272;0.17676767676767677;1697;0.7878757225433526;21.919182777404785
217;17;sqrt;0.19090909090909092;0.49595959595959593;680;0.7138562406336972;2.878926706314087
218;17;log2;0.3;0.3787878787878788;1274;0.7138562406336972;5.586380863189698
219;13;log2;0.44545454545454544;0.1;1368;0.797130700064226;18.484433364868163
220;5;sqrt;0.15454545454545454;0.49595959595959593;1027;0.7138562406336972;4.348545789718628
221;18;sqrt;0.9272727272727272;0.20101010101010103;952;0.7883394883322629;16.266330862045287
222;1;log2;0.8090909090909091;0.3666666666666667;454;0.7522562085206594;3.7785544395446777
223;13;sqrt;0.8454545454545453;0.44747474747474747;850;0.7529501177478056;7.4961567401885985
224;18;log2;0.8636363636363635;0.42727272727272725;1115;0.7645172339970028;10.221458578109742
225;14;sqrt;0.6454545454545454;0.23737373737373738;810;0.7848696745878826;8.678691339492797
226;4;sqrt;0.3181818181818182;0.1686868686868687;1591;0.7693743309783773;11.981452989578248
227;11;log2;0.14545454545454545;0.407070707070707;708;0.7138562406336972;3.296076011657715
228;13;sqrt;0.7272727272727272;0.26161616161616164;1675;0.781400931278099;18.97169394493103
229;7;sqrt;0.38181818181818183;0.31414141414141417;214;0.7138562406336972;1.4363112926483155
230;18;sqrt;0.709090909090909;0.38282828282828285;424;0.7612740847784201;3.90336651802063
231;8;sqrt;0.8636363636363635;0.3666666666666667;1904;0.7702957075572682;19.983481311798094
232;16;sqrt;0.16363636363636364;0.25757575757575757;407;0.7138562406336972;1.9977240562438965
233;17;log2;0.7999999999999999;0.1686868686868687;841;0.793198190965532;14.774038362503052
234;4;log2;0.2181818181818182;0.4232323232323232;444;0.7138562406336972;1.7469472408294677
235;8;sqrt;0.8818181818181817;0.13636363636363635;571;0.7987494647827018;12.101804161071778
236;14;sqrt;0.5363636363636364;0.491919191919192;649;0.7138562406336972;2.9028515815734863
237;19;sqrt;0.5909090909090909;0.16464646464646465;1559;0.7885712374223935;19.62602219581604
238;6;sqrt;0.8818181818181817;0.4676767676767677;982;0.7536432241490045;9.053119087219239
239;13;log2;0.1;0.3181818181818182;339;0.7138562406336972;1.3555215358734132
240;13;sqrt;0.8363636363636363;0.302020202020202;122;0.7811694497966175;1.4175591468811035
241;2;log2;0.6181818181818182;0.20505050505050504;312;0.7830199636052237;3.1330801963806154
242;12;sqrt;0.7636363636363636;0.19696969696969696;1223;0.7885709698137444;17.072758769989015
243;2;sqrt;0.5636363636363636;0.3747474747474747;766;0.7372088417897665;5.838024091720581
244;2;log2;0.28181818181818186;0.2535353535353535;1294;0.7138562406336972;5.557475137710571
245;12;log2;0.6636363636363636;0.4797979797979798;462;0.7138562406336972;3.4203790187835694
246;19;sqrt;0.8909090909090909;0.32626262626262625;609;0.7807062192250054;6.891401863098144
247;10;log2;0.28181818181818186;0.45959595959595956;556;0.7138562406336972;2.2891895294189455
248;3;sqrt;0.5636363636363636;0.49595959595959593;721;0.7138562406336972;3.0581326484680176
249;6;log2;0.709090909090909;0.29393939393939394;622;0.7758480518090345;6.4477897644042965
250;10;log2;0.2;0.45959595959595956;1355;0.7138562406336972;5.7418756008148195
251;2;log2;0.9818181818181817;0.48383838383838385;296;0.7564180582316421;2.837473678588867
252;19;sqrt;0.7636363636363636;0.398989898989899;1199;0.7608170092057376;10.636886405944825
253;5;log2;0.44545454545454544;0.45151515151515154;91;0.7138562406336972;0.46391911506652833
254;14;sqrt;0.7909090909090909;0.3101010101010101;451;0.7786244915435667;4.7321371078491214
255;11;sqrt;0.5363636363636364;0.3747474747474747;1210;0.7483223613787199;8.870060443878174
256;12;log2;0.32727272727272727;0.45151515151515154;1114;0.7138562406336972;4.989953136444091
257;11;sqrt;0.7909090909090909;0.3787878787878788;1507;0.7638214515093128;14.279461860656738
258;4;sqrt;0.8636363636363635;0.12828282828282828;1545;0.7971304324555769;25.64920845031738
259;4;log2;0.3;0.44747474747474747;1232;0.7138562406336972;5.443876504898071
260;18;log2;0.44545454545454544;0.3181818181818182;1871;0.7490162706058661;12.849369096755982
261;1;sqrt;0.1;0.32626262626262625;988;0.7138562406336972;4.390529727935791
262;14;sqrt;0.19090909090909092;0.11212121212121212;788;0.7698362235067437;5.358696603775025
263;6;sqrt;0.8454545454545453;0.18888888888888888;1978;0.7901908049668165;26.622438859939574
264;9;sqrt;0.6363636363636364;0.22121212121212122;179;0.784174427317491;2.6484702110290526
265;2;log2;0.7363636363636363;0.45959595959595956;1109;0.7476276493256261;8.840139770507813
266;13;sqrt;0.5363636363636364;0.35050505050505054;902;0.7490173410404625;7.12177152633667
267;4;log2;0.6909090909090908;0.3383838383838384;259;0.7719163455362879;2.707466697692871
268;13;sqrt;0.6;0.26161616161616164;599;0.7765424962534789;4.960042810440063
269;10;log2;0.38181818181818183;0.407070707070707;1591;0.7138562406336972;6.730365991592407
270;1;sqrt;0.26363636363636367;0.15252525252525254;1827;0.7460096874330978;9.420503520965577
271;7;log2;0.3727272727272727;0.47171717171717176;823;0.7138562406336972;3.9613457679748536
272;6;log2;0.6909090909090908;0.2737373737373737;33;0.7864879040890601;0.9273356437683106
273;16;log2;0.8636363636363635;0.3464646464646465;1099;0.774229822307857;9.810885190963745
274;8;sqrt;0.9545454545454545;0.4313131313131313;1527;0.757574662813102;11.930643033981323
275;1;sqrt;0.9454545454545454;0.3424242424242424;312;0.7460120959109398;3.8357465267181396
276;10;sqrt;0.3909090909090909;0.35050505050505054;934;0.7138562406336972;4.165637445449829
277;7;sqrt;0.5181818181818182;0.4191919191919192;35;0.7138562406336972;1.006669521331787
278;7;sqrt;0.2090909090909091;0.17272727272727273;121;0.7499413937058446;1.0812005996704102
279;7;log2;0.34545454545454546;0.3909090909090909;43;0.7138562406336972;0.4170830726623535
280;15;sqrt;0.22727272727272727;0.38282828282828285;1766;0.7138562406336972;6.422875881195068
281;14;log2;0.5;0.4313131313131313;446;0.7138562406336972;2.112783193588257
282;13;log2;0.34545454545454546;0.4797979797979798;1710;0.7138562406336972;6.902519798278808
283;5;log2;0.2181818181818182;0.14444444444444446;169;0.7589595375722543;2.1497400283813475
284;3;log2;0.3727272727272727;0.19292929292929295;1357;0.7712245771783344;9.10354733467102
285;12;sqrt;0.5272727272727272;0.3747474747474747;687;0.746471044744166;4.9100728034973145
286;8;sqrt;0.5;0.45959595959595956;1455;0.7138562406336972;6.687002944946289
287;4;log2;0.8727272727272727;0.47171717171717176;1098;0.7520231213872831;9.182682323455811
288;12;sqrt;1.0;0.47171717171717176;1029;0.7589654249625347;9.376356077194213
289;16;log2;0.5636363636363636;0.22525252525252526;1527;0.7807062192250054;13.905224418640136
290;18;log2;0.1272727272727273;0.4313131313131313;1934;0.7138562406336972;7.916822147369385
291;17;log2;0.6454545454545454;0.39494949494949494;650;0.7490168058231642;5.60377607345581
292;2;sqrt;0.8818181818181817;0.19292929292929295;1802;0.7818633590237637;18.812995147705077
293;15;log2;0.5363636363636364;0.20505050505050504;47;0.7862580282594733;0.7929646492004394
294;3;sqrt;0.49090909090909085;0.3787878787878788;1760;0.7450826910725754;11.47396469116211
295;1;log2;0.8272727272727273;0.10808080808080808;39;0.7464734532220081;0.8056626319885254
296;15;sqrt;0.34545454545454546;0.17272727272727273;1726;0.7770049239991437;12.865421724319457
297;8;log2;0.13636363636363635;0.24141414141414141;1783;0.7138562406336972;7.349336957931518
298;17;log2;0.2545454545454545;0.4676767676767677;19;0.7138562406336972;1.0115073680877686
299;15;sqrt;0.709090909090909;0.3181818181818182;1803;0.7702975808178121;14.649812936782837
300;16;log2;0.3909090909090909;0.20505050505050504;1315;0.7712219010918433;9.48170485496521
301;10;sqrt;0.9818181818181817;0.3181818181818182;886;0.7814003960608007;10.556292963027953
302;9;sqrt;0.13636363636363635;0.3424242424242424;1386;0.7138562406336972;5.8008702278137205
303;9;log2;0.47272727272727266;0.2494949494949495;613;0.7656733033611647;4.562975358963013
304;3;sqrt;0.3090909090909091;0.302020202020202;1277;0.7138562406336972;4.8753089427948
305;14;log2;0.7454545454545454;0.19696969696969696;1948;0.7881082744594305;21.646170806884765
306;1;sqrt;0.1090909090909091;0.17272727272727273;1847;0.7138562406336972;6.794115591049194
