Iteracja;estimator__loss;estimator__n_estimators;estimator__max_depth;estimator__subsample;estimator__max_features;estimator__learning_rate;estimator__min_samples_split;Srednia dokladnosc;Czas
276;exponential;4151;1;0.9;0.6500000000000001;0.045929202883612456;128;0.9432065217391304;47.41854004859924
277;log_loss;4651;11;0.7000000000000001;0.2;0.0009765625;2;0.9513586956521738;278.9662114143372
278;log_loss;4351;15;0.7000000000000001;0.25;0.46293735614364534;16;0.6725543478260869;249.54704213142395
279;exponential;2601;5;0.7000000000000001;0.2;1.0;64;0.9472826086956522;22.353241968154908
280;log_loss;4801;3;0.9;0.55;0.045929202883612456;2;0.9529891304347826;137.66647777557372
281;log_loss;3001;3;0.5;0.4;0.002109491677524035;8;0.9421195652173914;47.17223410606384
282;log_loss;3501;7;0.5;1.0;0.002109491677524035;32;0.9475543478260869;284.8657037734985
283;exponential;1551;13;0.30000000000000004;0.3;1.0;64;0.9445652173913043;18.185098743438722
284;exponential;1851;3;1.0;0.05;0.021262343752724643;2;0.9521739130434783;8.85741991996765
285;log_loss;151;13;0.8;0.1;0.46293735614364534;32;0.9559782608695653;4.153893184661865
286;exponential;751;3;0.6;0.7000000000000001;0.045929202883612456;64;0.9475543478260869;19.46599073410034
287;exponential;301;11;0.30000000000000004;0.4;0.21431099571326834;4;0.9497282608695652;11.869455909729004
288;exponential;4551;5;0.2;0.2;0.21431099571326834;2;0.951358695652174;32.57516226768494
289;log_loss;3601;3;0.9;0.7000000000000001;0.0009765625;128;0.9345108695652173;134.6349250793457
290;log_loss;4801;7;0.8;0.25;0.0009765625;2;0.9483695652173912;196.68108258247375
291;exponential;551;11;0.2;0.7500000000000001;0.09921256574801249;16;0.945108695652174;26.04348578453064
292;log_loss;4851;7;0.4;0.9500000000000001;0.004556754060844206;128;0.9524456521739131;291.0873489379883
293;exponential;2451;11;0.9;0.5;0.021262343752724643;8;0.9559782608695653;258.8737639427185
294;log_loss;2201;11;0.1;0.9000000000000001;0.0009765625;64;0.9355978260869566;59.15861015319824
295;exponential;1951;9;1.0;0.2;0.045929202883612456;32;0.9578804347826088;85.43163824081421
296;exponential;3801;9;0.5;0.25;0.46293735614364534;2;0.9524456521739131;32.501593589782715
297;exponential;2201;15;1.0;0.15000000000000002;0.0098431332023037;64;0.9578804347826086;85.86158633232117
298;exponential;3101;1;0.5;0.35000000000000003;0.045929202883612456;32;0.9453804347826086;15.956923484802246
299;log_loss;2951;7;0.5;0.7500000000000001;0.46293735614364534;4;0.7926630434782609;147.21581358909606
300;exponential;1151;1;0.9;0.9500000000000001;0.21431099571326834;16;0.9434782608695652;16.15469422340393
301;log_loss;1501;9;0.9;0.6000000000000001;0.004556754060844206;32;0.9489130434782608;130.6356122493744
302;exponential;1451;1;0.30000000000000004;0.8500000000000001;0.021262343752724643;128;0.9383152173913043;10.44312243461609
303;log_loss;2051;9;0.1;0.7500000000000001;0.46293735614364534;4;0.4967391304347826;40.59170498847961
304;exponential;2951;15;0.7000000000000001;0.05;0.021262343752724643;8;0.9603260869565219;81.60646953582764
305;exponential;3351;9;0.1;0.1;0.045929202883612456;32;0.9502717391304347;17.797209596633913
306;log_loss;1051;9;1.0;0.3;0.021262343752724643;8;0.9543478260869565;53.76947960853577
307;log_loss;4651;7;0.1;0.8500000000000001;0.002109491677524035;16;0.94375;81.52657380104066
308;log_loss;4851;11;0.2;0.3;0.46293735614364534;128;0.6605978260869565;56.81838760375977
309;log_loss;4251;13;0.7000000000000001;0.25;0.045929202883612456;8;0.9543478260869565;90.6987832069397
310;log_loss;501;15;0.2;0.05;0.21431099571326834;16;0.8328804347826088;4.622804832458496
311;log_loss;3951;1;0.30000000000000004;0.9500000000000001;0.045929202883612456;16;0.9461956521739131;35.49455523490906
312;exponential;351;1;0.30000000000000004;1.0;0.21431099571326834;16;0.9396739130434784;3.25948429107666
313;log_loss;501;1;0.4;0.6000000000000001;0.46293735614364534;32;0.9228260869565217;4.294392347335815
314;exponential;851;3;0.4;1.0;0.002109491677524035;32;0.9269021739130434;27.136442947387696
315;exponential;1651;1;0.2;0.7500000000000001;0.045929202883612456;128;0.9372282608695652;10.427878093719482
316;exponential;151;3;0.7000000000000001;0.5;0.46293735614364534;4;0.9521739130434783;3.528808069229126
317;log_loss;4251;13;0.6;0.1;1.0;16;0.6565217391304348;109.20261578559875
318;exponential;1;5;0.5;0.6000000000000001;0.0009765625;8;0.5991847826086957;0.09348702430725098
319;exponential;601;7;0.6;0.2;0.045929202883612456;64;0.9540760869565217;12.115102958679199
320;log_loss;4251;11;0.1;0.8500000000000001;0.0098431332023037;4;0.9434782608695652;114.8995608329773
321;exponential;2451;5;0.1;0.05;0.09921256574801249;32;0.9464673913043476;8.11788592338562
322;exponential;1901;11;0.30000000000000004;0.1;0.045929202883612456;16;0.9554347826086957;25.969341850280763
323;exponential;151;3;0.6;0.4;0.004556754060844206;128;0.9010869565217392;2.3578839778900145
324;log_loss;2251;7;1.0;0.9000000000000001;0.021262343752724643;32;0.9529891304347826;218.61755146980286
325;exponential;4601;3;0.2;0.6500000000000001;0.045929202883612456;8;0.9478260869565217;51.43139262199402
326;exponential;4251;3;0.1;0.8;0.46293735614364534;16;0.9388586956521738;34.54160747528076
327;exponential;4901;13;0.2;0.25;0.09921256574801249;2;0.9491847826086957;52.66536636352539
328;log_loss;2551;11;0.5;0.45;0.0098431332023037;2;0.9527173913043478;156.2757984161377
329;log_loss;3101;3;0.8;0.55;0.46293735614364534;128;0.760054347826087;69.12097930908203
330;exponential;4401;7;0.7000000000000001;0.5;0.002109491677524035;128;0.9489130434782609;191.4800247192383
331;log_loss;4951;1;0.8;0.9500000000000001;0.21431099571326834;32;0.9429347826086956;67.59865140914917
332;exponential;3101;9;0.8;0.3;0.21431099571326834;2;0.9551630434782608;42.11069469451904
333;log_loss;351;13;1.0;0.2;0.09921256574801249;32;0.9584239130434782;17.7962984085083
334;exponential;3151;3;0.7000000000000001;0.9500000000000001;0.045929202883612456;128;0.9516304347826086;110.0525251865387
335;log_loss;3901;7;0.2;0.5;1.0;4;0.6434782608695653;87.26369681358338
336;exponential;2901;11;0.8;0.45;1.0;8;0.9538043478260869;45.95833163261413
337;exponential;851;13;0.30000000000000004;0.6500000000000001;0.002109491677524035;128;0.9345108695652173;37.080370807647704
338;exponential;501;13;0.7000000000000001;0.6500000000000001;0.045929202883612456;128;0.9565217391304348;47.39535608291626
339;log_loss;4701;1;1.0;0.55;0.002109491677524035;4;0.930163043478261;44.320562505722044
340;exponential;4301;1;0.6;0.7000000000000001;0.002109491677524035;32;0.9309782608695653;39.321788740158084
341;exponential;3151;11;0.1;0.55;0.002109491677524035;2;0.9377717391304348;74.81639494895936
342;exponential;1801;7;0.8;0.8;0.004556754060844206;128;0.9491847826086957;133.03779444694518
343;log_loss;2901;13;0.2;0.7500000000000001;1.0;16;0.6;115.56339101791382
344;log_loss;4351;15;0.30000000000000004;0.7500000000000001;0.21431099571326834;32;0.786141304347826;190.35281162261964
345;exponential;151;13;0.30000000000000004;0.7500000000000001;0.0009765625;32;0.5991847826086957;8.907866430282592
346;exponential;1051;7;0.7000000000000001;0.35000000000000003;0.0009765625;128;0.93125;32.833551216125485
347;exponential;501;13;0.30000000000000004;0.55;0.0009765625;2;0.9255434782608696;33.98409724235535
348;exponential;751;7;0.30000000000000004;0.6500000000000001;0.0098431332023037;32;0.9478260869565217;23.667905855178834
349;exponential;1551;9;1.0;0.6500000000000001;0.004556754060844206;128;0.9489130434782609;141.0395443916321
350;exponential;451;9;0.8;0.55;0.46293735614364534;64;0.9540760869565217;24.910130310058594
351;log_loss;4201;13;0.9;0.45;0.004556754060844206;16;0.9557065217391303;402.9332772254944
352;log_loss;2351;15;0.6;0.25;0.021262343752724643;64;0.955163043478261;98.65817022323608
353;exponential;3151;9;0.9;0.6500000000000001;0.002109491677524035;4;0.951086956521739;325.52405791282655
354;exponential;4801;13;0.8;0.2;0.004556754060844206;16;0.9567934782608696;227.04600682258607
355;log_loss;51;13;0.30000000000000004;0.7500000000000001;1.0;16;0.7353260869565217;3.381981611251831
356;log_loss;401;9;0.2;0.2;0.021262343752724643;2;0.95;6.547012853622436
357;log_loss;1201;7;0.5;0.45;0.002109491677524035;4;0.9407608695652174;44.521010637283325
358;exponential;601;13;0.9;0.7500000000000001;0.0098431332023037;2;0.9497282608695652;116.54065427780151
359;exponential;1851;11;0.7000000000000001;0.7000000000000001;1.0;4;0.9502717391304347;33.48955435752869
360;log_loss;2001;13;0.30000000000000004;0.7500000000000001;0.21431099571326834;8;0.6160326086956521;108.29501333236695
361;exponential;101;5;0.2;0.9500000000000001;0.21431099571326834;4;0.9453804347826086;2.4694252014160156
362;log_loss;3851;5;0.6;0.5;0.0009765625;16;0.9421195652173914;123.0874966621399
363;log_loss;3051;13;0.7000000000000001;1.0;0.21431099571326834;4;0.9540760869565219;91.31676516532897
364;exponential;2151;11;0.7000000000000001;0.8500000000000001;0.46293735614364534;128;0.9519021739130435;68.77964329719543
365;log_loss;4501;15;0.1;0.45;0.021262343752724643;2;0.9432065217391304;108.02218599319458
366;log_loss;3101;13;0.1;0.7500000000000001;0.0098431332023037;128;0.9388586956521741;55.5324770450592
367;exponential;2751;3;0.4;0.45;0.21431099571326834;8;0.9505434782608695;35.55253744125366
368;exponential;1501;1;0.9;0.55;0.002109491677524035;128;0.9027173913043478;14.301445627212525
369;exponential;701;15;0.6;0.35000000000000003;1.0;32;0.9478260869565217;10.97865433692932
370;log_loss;251;11;0.8;0.15000000000000002;0.002109491677524035;128;0.9225543478260869;5.889871835708618
371;exponential;2801;5;1.0;0.9000000000000001;0.09921256574801249;8;0.9538043478260869;199.31377611160278
372;exponential;3901;5;0.8;0.05;0.045929202883612456;32;0.9529891304347826;25.29659957885742
373;log_loss;4951;9;0.9;0.2;0.002109491677524035;4;0.9538043478260871;192.5740174770355
374;log_loss;2351;15;0.1;0.5;0.0098431332023037;4;0.9453804347826086;62.27034139633179
375;exponential;1651;11;0.6;0.55;0.09921256574801249;4;0.9554347826086957;71.23539390563965
376;exponential;2201;15;0.2;0.6500000000000001;1.0;128;0.9309782608695653;42.45749726295471
377;exponential;2401;9;0.2;0.2;0.21431099571326834;64;0.9472826086956523;24.119033002853392
378;log_loss;3351;13;0.9;0.25;0.21431099571326834;128;0.9554347826086957;42.542596864700315
379;exponential;2551;5;0.30000000000000004;0.9000000000000001;0.004556754060844206;4;0.9453804347826086;79.8938672542572
380;log_loss;4251;5;1.0;0.15000000000000002;0.46293735614364534;64;0.9516304347826086;41.572836303710936
381;exponential;4251;11;0.7000000000000001;0.45;0.21431099571326834;2;0.9532608695652174;58.75016102790833
382;log_loss;2101;15;0.6;0.4;0.0098431332023037;32;0.9540760869565217;148.91529636383058
383;exponential;2301;11;0.9;0.7000000000000001;0.002109491677524035;4;0.9480978260869565;332.67195653915405
384;exponential;1051;1;0.4;0.05;0.021262343752724643;32;0.9347826086956521;2.7971024036407472
385;log_loss;1251;5;0.7000000000000001;0.7000000000000001;0.045929202883612456;16;0.9532608695652174;59.02163553237915
386;exponential;1101;7;0.8;0.6000000000000001;0.09921256574801249;16;0.9538043478260871;65.13375296592713
387;exponential;1851;5;0.5;0.45;0.09921256574801249;64;0.9538043478260869;42.12241764068604
388;exponential;101;13;0.6;0.9500000000000001;0.21431099571326834;16;0.9532608695652174;13.922711896896363
389;exponential;3401;11;0.5;0.6500000000000001;0.21431099571326834;4;0.9546195652173914;58.7757408618927
390;log_loss;4151;13;0.7000000000000001;0.45;0.045929202883612456;2;0.9557065217391303;129.95117192268373
391;exponential;4101;15;0.5;0.9500000000000001;0.21431099571326834;4;0.9527173913043478;92.21888952255249
392;exponential;501;3;0.5;0.4;0.0009765625;16;0.8831521739130433;7.372653007507324
393;exponential;3001;11;0.7000000000000001;0.15000000000000002;1.0;128;0.9494565217391304;21.10205454826355
394;log_loss;1101;5;0.8;0.7500000000000001;0.002109491677524035;4;0.9380434782608695;66.19068675041198
395;exponential;2001;5;0.8;0.05;1.0;4;0.9464673913043479;11.853075647354126
396;log_loss;3751;1;0.2;0.6000000000000001;0.004556754060844206;4;0.9391304347826086;18.783080720901488
397;exponential;2501;7;0.9;0.35000000000000003;0.045929202883612456;4;0.9548913043478262;106.69177803993225
398;exponential;1551;1;0.9;0.05;1.0;64;0.9391304347826086;4.172731161117554
399;exponential;151;13;0.4;0.45;0.002109491677524035;4;0.9078804347826088;10.873999071121215
400;log_loss;4201;13;0.5;0.7000000000000001;0.0098431332023037;16;0.9524456521739131;393.61135215759276
401;log_loss;1351;11;1.0;0.1;0.46293735614364534;32;0.9557065217391305;19.34449315071106
402;exponential;2101;3;0.8;0.35000000000000003;1.0;16;0.9461956521739131;30.586235904693602
403;exponential;551;13;0.5;0.9500000000000001;0.09921256574801249;2;0.9524456521739131;77.38295812606812
404;log_loss;1251;7;0.8;1.0;0.021262343752724643;16;0.9532608695652174;123.86902012825013
405;exponential;3851;1;1.0;0.05;1.0;32;0.9347826086956521;9.618733549118042
406;log_loss;1;3;0.5;0.5;0.0009765625;4;0.5991847826086957;0.08519816398620605
407;exponential;2201;5;0.30000000000000004;0.9000000000000001;0.004556754060844206;4;0.9442934782608695;70.64434442520141
408;log_loss;2801;7;0.2;0.15000000000000002;0.002109491677524035;2;0.9475543478260869;31.173024702072144
409;log_loss;1701;1;0.6;0.5;0.21431099571326834;2;0.94375;12.600527667999268
410;log_loss;901;11;0.4;0.35000000000000003;0.0009765625;2;0.9388586956521738;46.95432109832764
411;log_loss;3801;3;0.30000000000000004;0.55;0.09921256574801249;128;0.9089673913043479;46.882244157791135
412;exponential;4851;7;0.30000000000000004;0.5;0.021262343752724643;32;0.9538043478260871;125.05715646743775
413;log_loss;3401;3;0.6;0.5;0.021262343752724643;32;0.9540760869565219;60.699495029449466
414;log_loss;151;5;0.9;0.3;0.045929202883612456;4;0.9470108695652172;4.039120769500732
415;exponential;3501;11;0.8;0.35000000000000003;0.004556754060844206;8;0.9543478260869567;228.67942762374878
416;log_loss;3051;9;0.9;0.1;0.004556754060844206;32;0.9567934782608696;56.46481456756592
417;exponential;4601;7;0.2;0.7500000000000001;0.21431099571326834;128;0.9410326086956522;102.17591004371643
418;exponential;801;13;0.1;0.8;0.0009765625;32;0.9230978260869565;17.47329111099243
419;log_loss;1251;11;0.30000000000000004;0.9000000000000001;0.045929202883612456;64;0.9516304347826086;74.4452600479126
420;log_loss;4051;1;0.8;0.3;1.0;16;0.8524456521739131;24.57498927116394
421;log_loss;4251;11;0.7000000000000001;0.1;0.002109491677524035;8;0.9538043478260869;117.33682537078857
422;log_loss;4251;1;0.4;0.9500000000000001;1.0;4;0.9211956521739131;43.29421672821045
423;exponential;1201;11;0.4;0.25;0.09921256574801249;2;0.9554347826086957;42.131962060928345
424;log_loss;3051;9;0.8;0.1;0.46293735614364534;64;0.6554347826086956;48.46083083152771
425;exponential;3701;9;1.0;0.55;0.045929202883612456;4;0.9516304347826086;235.362463760376
426;log_loss;901;7;0.6;0.45;0.004556754060844206;64;0.945108695652174;32.923842430114746
427;exponential;1951;13;1.0;0.3;0.09921256574801249;2;0.9535326086956522;82.35447402000428
428;exponential;701;5;1.0;0.55;0.46293735614364534;16;0.9554347826086955;30.181507349014282
429;exponential;451;3;0.5;0.6500000000000001;0.0009765625;2;0.885054347826087;9.552982950210572
430;log_loss;101;1;0.5;0.9500000000000001;0.004556754060844206;2;0.7747282608695653;1.1135911464691162
431;log_loss;3151;11;0.1;0.6500000000000001;0.021262343752724643;2;0.9470108695652174;76.48710036277771
432;log_loss;2301;7;0.9;0.1;0.21431099571326834;64;0.9540760869565217;20.865152168273926
433;log_loss;451;15;0.6;0.2;1.0;2;0.9288043478260869;7.344264364242553
434;exponential;2601;9;0.6;0.9000000000000001;0.004556754060844206;128;0.9508152173913043;214.78405094146729
435;exponential;2151;13;0.6;0.9500000000000001;0.004556754060844206;16;0.9513586956521738;306.0923849582672
436;exponential;2751;11;0.6;0.5;0.0009765625;32;0.9434782608695652;181.02177886962892
437;log_loss;2951;5;0.1;0.3;0.021262343752724643;32;0.9472826086956522;18.658037996292116
438;log_loss;1651;9;0.30000000000000004;0.3;0.21431099571326834;8;0.8027173913043478;32.956801128387454
439;log_loss;4551;7;0.2;0.7000000000000001;0.0098431332023037;32;0.951358695652174;108.97449460029603
440;exponential;4201;5;0.4;0.45;0.09921256574801249;64;0.9516304347826088;82.04507646560668
441;exponential;601;9;0.1;0.2;0.09921256574801249;2;0.9464673913043479;7.04069037437439
442;exponential;1301;3;1.0;0.8;0.21431099571326834;128;0.9538043478260871;52.93956637382507
443;log_loss;3051;7;0.2;0.3;0.0098431332023037;32;0.95;45.82275619506836
444;log_loss;851;3;1.0;0.4;0.0098431332023037;128;0.9445652173913043;19.453368186950684
445;log_loss;4101;5;0.4;1.0;0.0098431332023037;64;0.9519021739130435;167.1539433002472
446;exponential;4751;3;0.8;0.55;0.0098431332023037;64;0.9516304347826086;108.6607138633728
447;exponential;4351;7;0.7000000000000001;0.7500000000000001;0.004556754060844206;2;0.9546195652173914;300.8582736492157
448;log_loss;1701;1;0.5;0.45;0.21431099571326834;128;0.9445652173913043;10.421518993377685
449;log_loss;1851;9;0.2;0.05;0.002109491677524035;16;0.9432065217391303;12.558400297164917
450;log_loss;4351;11;0.9;0.45;0.0098431332023037;32;0.9543478260869567;334.8203535079956
451;log_loss;3451;9;1.0;0.9000000000000001;0.09921256574801249;32;0.9540760869565217;277.69253702163695
452;log_loss;101;5;0.6;0.15000000000000002;0.46293735614364534;8;0.9385869565217391;1.1877662181854247
453;exponential;451;3;0.9;0.6500000000000001;0.045929202883612456;4;0.9497282608695652;13.736948156356812
454;log_loss;4701;13;0.8;1.0;0.002109491677524035;2;0.9505434782608695;1018.2340897560119
455;log_loss;2351;5;1.0;0.5;0.09921256574801249;32;0.9540760869565217;94.57724967002869
456;log_loss;2451;3;1.0;0.15000000000000002;0.021262343752724643;8;0.955163043478261;22.531813859939575
457;exponential;2251;7;0.9;0.8;0.21431099571326834;64;0.95625;104.3175986289978
458;exponential;4301;15;0.5;0.5;0.0009765625;64;0.9483695652173912;288.4608560085297
459;log_loss;3101;9;0.30000000000000004;0.6500000000000001;0.021262343752724643;16;0.9524456521739131;125.20960354804993
460;log_loss;3201;15;1.0;0.7500000000000001;1.0;4;0.9494565217391304;316.3666542053223
461;exponential;3851;13;1.0;0.2;0.21431099571326834;4;0.9546195652173914;97.34428153038024
462;exponential;951;3;0.4;0.6000000000000001;0.021262343752724643;8;0.9456521739130436;15.69521255493164
463;log_loss;3201;11;0.30000000000000004;0.9500000000000001;0.002109491677524035;32;0.9470108695652174;211.14710092544556
464;log_loss;2551;11;0.8;0.45;0.0098431332023037;64;0.95625;171.5426714897156
465;log_loss;3101;7;0.6;0.6500000000000001;0.021262343752724643;16;0.9557065217391305;164.27917551994324
466;exponential;1151;13;0.7000000000000001;1.0;0.09921256574801249;8;0.9557065217391305;124.61979990005493
467;log_loss;2201;15;1.0;0.2;1.0;8;0.9160326086956522;71.63294696807861
468;log_loss;3251;5;0.4;0.35000000000000003;0.09921256574801249;2;0.9519021739130435;56.318628025054934
469;log_loss;4851;9;0.2;0.35000000000000003;0.0098431332023037;2;0.9532608695652174;108.42656698226929
470;exponential;3101;15;0.6;0.5;0.002109491677524035;4;0.9502717391304347;336.1601702213287
471;exponential;101;15;0.8;0.6000000000000001;0.21431099571326834;32;0.9557065217391305;13.191507816314697
472;log_loss;4501;9;0.7000000000000001;0.9500000000000001;0.0009765625;64;0.9451086956521738;484.50142674446107
473;log_loss;51;13;0.30000000000000004;0.45;0.21431099571326834;64;0.9402173913043479;2.0690123081207275
474;exponential;3001;13;1.0;0.9500000000000001;0.0098431332023037;4;0.9505434782608695;677.0250607013702
475;log_loss;3051;9;0.6;0.6500000000000001;0.09921256574801249;128;0.9527173913043476;155.32881240844728
476;exponential;301;15;0.9;0.1;0.09921256574801249;4;0.9565217391304348;15.718497800827027
477;log_loss;4201;15;0.7000000000000001;0.4;0.46293735614364534;4;0.6282608695652174;223.48926329612732
478;exponential;3751;1;0.4;0.5;0.002109491677524035;4;0.9266304347826088;22.320181035995482
479;log_loss;4851;3;0.9;0.55;1.0;8;0.6828804347826087;125.71802778244019
480;log_loss;2751;9;0.9;0.2;0.21431099571326834;4;0.9535326086956522;29.666472053527833
481;log_loss;3351;7;0.8;0.8;0.46293735614364534;2;0.9529891304347828;87.7288818359375
482;log_loss;3051;9;0.1;0.7000000000000001;1.0;64;0.63125;42.104460620880126
483;exponential;1201;7;0.2;0.5;0.09921256574801249;32;0.9480978260869566;21.105369758605956
484;log_loss;2151;3;1.0;0.4;0.021262343752724643;16;0.9532608695652174;41.384826231002805
485;log_loss;3451;5;0.9;0.05;0.002109491677524035;32;0.9464673913043479;23.12402925491333
486;log_loss;2351;15;0.7000000000000001;0.9500000000000001;0.46293735614364534;32;0.6296195652173914;281.68179883956907
487;exponential;4351;11;1.0;0.5;0.021262343752724643;4;0.9529891304347826;351.9534172058105
488;exponential;1851;3;0.9;0.2;0.46293735614364534;2;0.9510869565217392;20.74030022621155
489;log_loss;2001;9;0.30000000000000004;0.25;0.46293735614364534;4;0.7040760869565217;43.69453067779541
490;exponential;3151;15;0.6;0.6000000000000001;0.0098431332023037;8;0.9546195652173912;354.667896604538
491;exponential;551;15;0.8;0.45;0.09921256574801249;4;0.9535326086956522;50.82200117111206
492;log_loss;2201;7;0.5;0.7000000000000001;0.09921256574801249;4;0.9535326086956522;101.04167714118958
493;log_loss;2401;9;0.8;0.35000000000000003;1.0;16;0.6980978260869565;127.06425356864929
494;exponential;4201;3;0.1;0.1;0.004556754060844206;4;0.9461956521739131;16.412011098861694
495;log_loss;1751;7;0.30000000000000004;0.6000000000000001;0.46293735614364534;16;0.5652173913043479;54.14828214645386
496;exponential;351;7;0.5;0.9500000000000001;0.0098431332023037;128;0.9426630434782609;20.9753116607666
497;exponential;701;13;0.2;0.45;0.09921256574801249;2;0.9464673913043479;25.018740558624266
498;exponential;1051;3;0.5;0.8500000000000001;1.0;8;0.9475543478260869;26.583409357070924
499;exponential;3401;3;0.6;0.15000000000000002;0.09921256574801249;128;0.9486413043478261;24.251768016815184
500;exponential;1251;5;0.4;0.8500000000000001;1.0;16;0.9491847826086955;25.532386112213135
