Iteracja;estimator__max_depth;estimator__max_features;estimator__n_estimators;estimator__max_samples;estimator__min_samples_split;Srednia dokladnosc;Czas
51;17;log2;1081;0.18181818181818182;0.11616161616161616;0.7925486216810418;1.183686113357544
52;10;log2;487;0.2;0.35858585858585856;0.7544532762087302;0.4742287635803223
53;10;sqrt;215;0.609090909090909;0.3424242424242424;0.7843283161395795;0.29676074981689454
54;10;sqrt;1503;0.33636363636363636;0.20505050505050504;0.7936452637315143;1.7608407020568848
55;5;log2;363;0.6545454545454545;0.49595959595959593;0.7544532762087302;0.3621567726135254
56;10;sqrt;1436;0.7454545454545454;0.11616161616161616;0.8221448033523122;2.7489864349365236
57;10;sqrt;999;0.14545454545454545;0.13232323232323234;0.777201646090535;0.986510944366455
58;17;sqrt;778;0.47272727272727266;0.11616161616161616;0.8073499069846102;1.1928898334503173
59;10;sqrt;1680;0.8454545454545453;0.11616161616161616;0.8226916210985211;3.434078073501587
60;10;sqrt;209;0.5272727272727272;0.11616161616161616;0.8095428152657984;0.3643219470977783
61;6;sqrt;395;0.16363636363636364;0.11616161616161616;0.7848751338857884;0.43430700302124026
62;10;log2;237;0.3090909090909091;0.11212121212121212;0.805705695548415;0.32442402839660645
63;17;sqrt;120;0.9090909090909091;0.11212121212121212;0.8218685758310315;0.27908778190612793
64;17;sqrt;279;0.7909090909090909;0.11212121212121212;0.8248837777401958;0.5812985897064209
65;18;sqrt;1285;0.5454545454545454;0.11212121212121212;0.8131052107409287;2.119105339050293
66;17;sqrt;1687;0.7636363636363636;0.11212121212121212;0.8240614841122198;3.343260383605957
67;16;sqrt;1452;0.609090909090909;0.11212121212121212;0.8194062047841856;2.5315395832061767
68;11;sqrt;245;0.6636363636363636;0.11212121212121212;0.8196782982881411;0.4647191524505615
69;14;sqrt;593;0.8181818181818181;0.11212121212121212;0.8246094293176991;1.2224250793457032
70;4;sqrt;758;0.7272727272727272;0.11212121212121212;0.8177597384294492;1.2748403072357177
71;12;sqrt;1441;0.609090909090909;0.11212121212121212;0.8205028468346581;2.547995090484619
72;1;sqrt;628;0.2181818181818182;0.11212121212121212;0.7774752428735179;0.654768991470337
73;17;sqrt;1887;0.8181818181818181;0.11212121212121212;0.8237871356897232;3.8544246673583986
74;14;sqrt;1742;0.7272727272727272;0.13636363636363635;0.8103643572542609;3.125269079208374
75;15;sqrt;1941;0.6909090909090908;0.11212121212121212;0.8202258676738635;3.597970724105835
76;2;sqrt;112;0.5727272727272728;0.11212121212121212;0.8004979611778191;0.17049827575683593
77;14;sqrt;977;0.3545454545454545;0.11212121212121212;0.8073495311648534;1.3321386337280274
78;8;sqrt;1630;0.7545454545454545;0.17272727272727273;0.8070755585621135;2.744088554382324
79;8;sqrt;1226;0.8090909090909091;0.11212121212121212;0.8235131630869835;2.49951491355896
80;18;sqrt;67;0.9181818181818181;0.11212121212121212;0.8254317229456752;0.16921849250793458
81;1;log2;1733;0.7818181818181817;0.11212121212121212;0.7804896931431685;2.0218156814575194
82;7;log2;1397;0.9181818181818181;0.2292929292929293;0.8070755585621135;2.5031054496765135
83;11;log2;1964;0.8090909090909091;0.11212121212121212;0.8229648420617472;4.207533884048462
84;17;sqrt;322;0.8454545454545453;0.11212121212121212;0.8246086776781855;0.7386187553405762
85;17;log2;1004;0.7545454545454545;0.11212121212121212;0.8240622357517335;2.1317036151885986
86;18;sqrt;1950;0.8090909090909091;0.11616161616161616;0.8226912452787642;4.002231740951538
87;18;sqrt;1123;0.7181818181818181;0.11212121212121212;0.8224176484957815;2.182506275177002
88;18;sqrt;181;0.8636363636363635;0.11212121212121212;0.8243347050754458;0.3973346710205078
89;18;sqrt;795;0.7545454545454545;0.2292929292929293;0.8057049439089013;1.2885610103607177
90;5;sqrt;31;0.5818181818181818;0.11212121212121212;0.8142007253321306;0.06511874198913574
91;17;log2;678;0.40909090909090906;0.11212121212121212;0.8081714489730725;1.020033597946167
92;18;sqrt;182;0.1272727272727273;0.11212121212121212;0.7821331529398501;0.19583563804626464
93;5;log2;1916;0.44545454545454544;0.11212121212121212;0.8068015859593739;2.7955957889556884
94;10;sqrt;1583;0.9727272727272727;0.11212121212121212;0.8243347050754458;3.54871826171875
95;10;sqrt;1992;0.2727272727272727;0.11212121212121212;0.8062536407538945;2.515505790710449
96;10;sqrt;1448;0.509090909090909;0.11212121212121212;0.8089937426010485;2.359570264816284
97;3;sqrt;864;0.8636363636363635;0.11616161616161616;0.8106364507582164;1.4082139015197754
98;10;sqrt;1725;1.0;0.11212121212121212;0.8248830261006821;3.928396701812744
99;10;sqrt;601;0.2909090909090909;0.11212121212121212;0.8057049439089013;0.7747401714324951
100;14;sqrt;253;0.2090909090909091;0.11212121212121212;0.7991280981641206;0.304545259475708
101;14;sqrt;71;0.9272727272727272;0.11212121212121212;0.824883401920439;0.17531199455261232
102;12;sqrt;10;0.5181818181818182;0.11212121212121212;0.8089907360429937;0.02901935577392578
103;14;log2;346;0.5;0.11212121212121212;0.8095416878065279;0.5701851844787598
104;14;sqrt;1367;0.1181818181818182;0.11212121212121212;0.7544532762087302;1.2780009269714356
105;12;sqrt;1445;0.9272727272727272;0.11616161616161616;0.824061108292463;3.1633328914642336
106;10;sqrt;509;0.36363636363636365;0.11212121212121212;0.8076235037675931;0.7272018432617188
107;10;sqrt;1413;0.4181818181818182;0.11212121212121212;0.8078974763703327;2.111993360519409
108;10;sqrt;466;0.6818181818181818;0.11212121212121212;0.8215957306875621;0.8945272445678711
109;9;sqrt;1728;0.9272727272727272;0.13232323232323234;0.8218700791100588;3.58986554145813
110;12;sqrt;1618;0.1;0.11212121212121212;0.7544532762087302;1.4838633060455322
111;10;sqrt;581;0.8454545454545453;0.13232323232323234;0.8191299772629048;1.168653631210327
112;10;sqrt;927;0.34545454545454546;0.11212121212121212;0.8070755585621135;1.2784995079040526
113;10;sqrt;46;0.8545454545454545;0.11212121212121212;0.8251585019824492;0.1061164379119873
114;14;sqrt;24;0.9636363636363636;0.11212121212121212;0.8194016949471035;0.06591887474060058
115;10;sqrt;902;0.23636363636363636;0.11212121212121212;0.8021421726140143;1.0646902084350587
116;10;sqrt;1682;0.6363636363636364;0.11212121212121212;0.8185827836969389;3.073902702331543
117;10;sqrt;205;0.7999999999999999;0.11212121212121212;0.8235139147264972;0.43314104080200194
118;14;sqrt;1730;0.6454545454545454;0.11212121212121212;0.8205020951951443;3.15462064743042
119;10;sqrt;1864;0.8272727272727273;0.11212121212121212;0.8235135389067404;3.808999252319336
120;12;sqrt;631;0.49090909090909085;0.11212121212121212;0.8092684668433019;1.0021443367004395
121;14;sqrt;101;0.9363636363636363;0.11212121212121212;0.824061108292463;0.2291867733001709
122;10;sqrt;1320;0.17272727272727273;0.11212121212121212;0.7928225942837815;1.396148681640625
123;10;sqrt;1259;0.7363636363636363;0.11212121212121212;0.8221436758930416;2.4246801376342773
124;10;sqrt;925;0.7;0.11212121212121212;0.8204998402766034;1.723890447616577
125;10;sqrt;21;0.6181818181818182;0.11212121212121212;0.8188548772008944;0.050600957870483396
126;10;sqrt;1764;0.8727272727272727;0.11212121212121212;0.8235127872672265;3.665513801574707
127;14;sqrt;408;0.6727272727272727;0.11212121212121212;0.8185824078771822;0.7562240123748779
128;15;sqrt;885;0.9454545454545454;0.11212121212121212;0.825156622883665;1.9513270854949951
129;14;sqrt;1627;0.13636363636363635;0.11212121212121212;0.780764417385422;1.6185896396636963
130;10;sqrt;1862;0.9818181818181817;0.11212121212121212;0.8257045680891444;4.153904628753662
131;14;sqrt;395;0.9909090909090909;0.11212121212121212;0.8243347050754458;0.8705863952636719
132;10;sqrt;1714;0.4;0.11212121212121212;0.8076242554071067;2.468838357925415
133;12;sqrt;921;0.4636363636363636;0.11212121212121212;0.8087201458180656;1.404282569885254
134;14;sqrt;1053;0.2545454545454545;0.11212121212121212;0.8051566228836651;1.2887942314147949
135;10;sqrt;1303;0.8818181818181817;0.11212121212121212;0.8240607324727061;2.7968020915985106
136;10;sqrt;1698;0.8909090909090909;0.11212121212121212;0.8237867598699664;3.6313665866851808
137;14;sqrt;1635;0.15454545454545454;0.11212121212121212;0.780764417385422;1.6818395614624024
138;10;sqrt;101;0.7727272727272727;0.11212121212121212;0.8224172726760246;0.2154512882232666
139;10;sqrt;1730;0.4363636363636364;0.11212121212121212;0.8081714489730725;2.524558448791504
140;12;sqrt;942;0.38181818181818183;0.11212121212121212;0.8073495311648534;1.3067615509033204
141;10;sqrt;1963;0.9454545454545454;0.11616161616161616;0.82323843884473;4.229161977767944
142;8;sqrt;1505;0.5909090909090909;0.11212121212121212;0.8199549016291787;2.5614030838012694
143;10;log2;230;0.1090909090909091;0.11212121212121212;0.7544532762087302;0.2110119342803955
144;19;log2;813;0.8090909090909091;0.2292929292929293;0.8070755585621135;1.3640060901641846
145;14;sqrt;1089;0.42727272727272725;0.11212121212121212;0.8078974763703328;1.5945871353149415
146;14;sqrt;445;0.32727272727272727;0.11212121212121212;0.8073495311648534;0.5969529628753663
147;14;sqrt;1507;0.3727272727272727;0.11212121212121212;0.8076235037675931;2.0706675052642822
148;12;sqrt;32;0.28181818181818186;0.11212121212121212;0.8068023375988875;0.054845571517944336
149;10;sqrt;590;0.8999999999999999;0.11212121212121212;0.8251577503429355;1.2451440811157226
150;5;sqrt;988;0.9818181818181817;0.11616161616161616;0.822416521036511;1.9321013927459716
151;14;sqrt;1184;0.9545454545454545;0.11212121212121212;0.8243347050754458;2.5977010250091555
152;3;sqrt;573;0.8545454545454545;0.11616161616161616;0.8089918635022644;0.9342604637145996
153;12;sqrt;1394;0.3181818181818182;0.11212121212121212;0.8065276133566341;1.8285394191741944
154;10;sqrt;1254;0.5636363636363636;0.11212121212121212;0.8142014769716445;2.091012382507324
155;4;log2;769;0.6;0.11212121212121212;0.8117342202679595;1.19104962348938
156;14;sqrt;718;0.8363636363636363;0.11212121212121212;0.8237871356897232;1.4681525707244873
157;14;sqrt;1484;0.6272727272727272;0.11212121212121212;0.8196801773869253;2.6691444396972654
158;18;sqrt;1711;0.24545454545454545;0.11212121212121212;0.8051569987034218;2.0409517765045164
159;9;sqrt;458;0.8999999999999999;0.11616161616161616;0.8237871356897232;0.9797008991241455
160;2;sqrt;1484;0.9727272727272727;0.11616161616161616;0.8013198789860383;2.157498836517334
161;10;sqrt;1959;0.8999999999999999;0.13232323232323234;0.8199515192513671;4.106780576705932
162;4;sqrt;948;0.709090909090909;0.11212121212121212;0.8180348384914595;1.5802778244018554
163;10;sqrt;14;0.9818181818181817;0.20505050505050504;0.803238814664487;0.04000396728515625
164;7;sqrt;1743;0.9545454545454545;0.11616161616161616;0.8235127872672268;3.688669538497925
165;11;sqrt;1902;0.9909090909090909;0.11616161616161616;0.8246086776781855;4.278679418563843
166;4;sqrt;841;0.9363636363636363;0.11616161616161616;0.8199515192513671;1.5316809177398683
167;11;sqrt;882;0.8818181818181817;0.11616161616161616;0.8248826502809253;1.8628882884979248
168;12;log2;809;1.0;0.11616161616161616;0.8237871356897232;1.8506290435791015
169;11;sqrt;707;1.0;0.13232323232323234;0.8232391904842438;1.5687735557556153
170;15;sqrt;1387;0.8909090909090909;0.11616161616161616;0.8237863840502095;2.9854573249816894
171;15;sqrt;1386;0.8363636363636363;0.11616161616161616;0.8237871356897232;2.9088157653808593
172;9;sqrt;1571;0.8272727272727273;0.11616161616161616;0.8232391904842438;3.241317558288574
173;5;sqrt;1602;0.8727272727272727;0.11616161616161616;0.8204990886370898;3.110535478591919
174;10;sqrt;142;1.0;0.12424242424242425;0.8248830261006821;0.32470169067382815
175;7;sqrt;1048;0.8818181818181817;0.12424242424242425;0.8218689516507883;2.163388204574585
176;4;log2;184;0.9272727272727272;0.12424242424242425;0.8147452881597985;0.344666051864624
177;18;sqrt;1119;0.8818181818181817;0.13232323232323234;0.8205002160963601;2.2420461654663084
178;10;sqrt;250;1.0;0.3747474747474747;0.7988548772008944;0.39290857315063477
179;18;sqrt;1216;1.0;0.16464646464646465;0.8106383298570006;2.386145496368408
180;14;sqrt;1561;0.9909090909090909;0.12424242424242425;0.8246090534979424;3.3729296684265138
181;2;log2;224;0.9909090909090909;0.13232323232323234;0.8010459063832986;0.32042512893676756
182;11;log2;427;0.8636363636363635;0.12424242424242425;0.821869703290302;0.8796854019165039
183;11;log2;94;0.7545454545454545;0.12424242424242425;0.8196771708288706;0.1892669677734375
184;7;log2;453;0.7909090909090909;0.11616161616161616;0.8224176484957815;0.8807343959808349
185;17;log2;105;0.8909090909090909;0.13636363636363635;0.8169370689817164;0.21894421577453613
186;17;log2;1164;0.8636363636363635;0.13232323232323234;0.8196794257474116;2.3442410945892336
187;11;log2;618;0.7909090909090909;0.18484848484848487;0.8070755585621138;1.0657422542572021
188;11;log2;209;0.8818181818181817;0.13636363636363635;0.8172117932239699;0.43321971893310546
189;17;log2;1046;0.8999999999999999;0.11616161616161616;0.824061108292463;2.2383306980133058
190;11;log2;77;1.0;0.14444444444444446;0.8205002160963601;0.17771334648132325
191;11;log2;1713;1.0;0.35050505050505054;0.799402822406374;2.734248733520508
192;11;log2;349;1.0;0.297979797979798;0.8065276133566341;0.5965325355529785
193;11;log2;1917;0.7909090909090909;0.38282828282828285;0.7944671815397336;2.63785343170166
194;11;sqrt;1499;0.8090909090909091;0.4111111111111111;0.7889869778454254;1.9579339504241944
195;11;log2;1129;1.0;0.302020202020202;0.8057049439089013;1.8790224075317383
196;11;sqrt;1901;0.4545454545454546;0.12424242424242425;0.8076235037675931;2.763252687454224
197;11;log2;1357;0.7636363636363636;0.4555555555555556;0.7832297949903226;1.684985589981079
198;12;sqrt;836;0.8090909090909091;0.11212121212121212;0.8237871356897232;1.663876724243164
199;11;sqrt;1345;1.0;0.3222222222222222;0.8051577503429355;2.2115035533905028
200;18;sqrt;836;1.0;0.10404040404040404;0.8259785406918843;1.968813133239746
201;17;log2;1585;0.8454545454545453;0.10404040404040404;0.8257045680891444;3.377719449996948
202;11;log2;1226;0.7909090909090909;0.10404040404040404;0.8257049439089013;2.51655650138855
203;11;log2;554;1.0;0.4676767676767677;0.7895356746904185;0.7575147151947021
204;11;sqrt;901;1.0;0.2777777777777778;0.8065276133566341;1.5330688953399658
205;15;log2;845;0.8999999999999999;0.10404040404040404;0.8248830261006821;1.868767786026001
206;17;sqrt;679;1.0;0.14040404040404042;0.8204994644568465;1.441778802871704
207;17;sqrt;1833;1.0;0.15656565656565657;0.8177608658887197;3.844659852981567
208;17;log2;287;0.9454545454545454;0.10404040404040404;0.825156622883665;0.6528658866882324
209;11;sqrt;1097;1.0;0.22525252525252526;0.8076235037675931;1.9972222328186036
210;11;sqrt;1111;1.0;0.44747474747474747;0.7941932089369939;1.6379705905914306
211;11;sqrt;1980;1.0;0.39494949494949494;0.7972099141251856;3.080538845062256
212;17;sqrt;1269;1.0;0.1484848484848485;0.8202284984121615;2.6374932289123536
213;17;sqrt;396;1.0;0.2090909090909091;0.8070755585621135;0.7588606357574463
214;18;sqrt;1803;1.0;0.3787878787878788;0.7985809045981547;2.8727581024169924
215;5;log2;1273;0.9272727272727272;0.10404040404040404;0.824610180957213;2.563525676727295
216;9;sqrt;711;0.8363636363636363;0.10404040404040404;0.8248830261006821;1.5144878387451173
217;17;log2;521;1.0;0.20101010101010103;0.8070755585621135;1.0110445022583008
218;11;sqrt;152;0.9363636363636363;0.10404040404040404;0.827897100550576;0.3703163146972656
219;17;log2;1177;1.0;0.2696969696969697;0.8065276133566341;2.052140951156616
220;17;sqrt;1603;1.0;0.2494949494949495;0.8065276133566341;2.7615888595581053
221;17;sqrt;648;0.9272727272727272;0.10404040404040404;0.825156622883665;1.4162484645843505
222;7;log2;1226;0.9909090909090909;0.10404040404040404;0.8248822744611685;2.822253608703613
223;11;sqrt;1828;1.0;0.12828282828282828;0.8218693274705451;3.9145681381225588
224;17;sqrt;1194;1.0;0.4232323232323232;0.795015126745213;1.7793907165527343
225;17;sqrt;735;0.9363636363636363;0.4434343434343434;0.7922754007178158;0.9847688674926758
226;11;sqrt;1616;0.9363636363636363;0.45959595959595956;0.7851494823082851;2.1004865169525146
227;12;sqrt;1165;0.9545454545454545;0.10404040404040404;0.8257045680891444;2.682746934890747
228;11;sqrt;1192;0.9818181818181817;0.10404040404040404;0.8259781648721274;2.7190651416778566
229;11;sqrt;1280;1.0;0.45151515151515154;0.7939192363342541;1.8260661602020263
230;11;log2;1358;1.0;0.4757575757575757;0.7859710242967474;1.776755428314209
231;11;sqrt;1650;1.0;0.26161616161616164;0.8065276133566341;2.7777151107788085
232;11;sqrt;1306;0.9363636363636363;0.1606060606060606;0.8095416878065279;2.5504005432128904
233;17;sqrt;367;1.0;0.1808080808080808;0.8098164120487814;0.7039622783660888
234;17;log2;1265;1.0;0.15252525252525254;0.8180352143112163;2.580142068862915
235;17;sqrt;1620;1.0;0.3181818181818182;0.8032380630249734;2.674510622024536
236;11;sqrt;1846;1.0;0.491919191919192;0.7832301708100795;2.39212327003479
237;17;sqrt;1987;1.0;0.43939393939393945;0.7952898509874664;2.8958627700805666
238;11;sqrt;1619;0.9545454545454545;0.18888888888888888;0.8065276133566341;3.008673095703125
239;19;sqrt;680;0.9818181818181817;0.11212121212121212;0.8262528891143808;1.4995092868804931
240;19;sqrt;1282;0.8818181818181817;0.10404040404040404;0.825156622883665;2.8032945156097413
241;17;sqrt;1450;1.0;0.1686868686868687;0.8092680910235451;2.9003347396850585
242;11;sqrt;1000;0.8909090909090909;0.10404040404040404;0.8248822744611685;2.2053334712982178
243;1;sqrt;1728;0.8272727272727273;0.10404040404040404;0.779941747937689;2.039541721343994
244;19;log2;1812;0.9363636363636363;0.10404040404040404;0.825156622883665;4.1327770233154295
245;11;sqrt;1817;0.9363636363636363;0.40303030303030307;0.7947411541424733;2.7461307048797607
246;11;sqrt;1493;1.0;0.1;0.8248822744611685;3.527591037750244
247;11;sqrt;1438;0.9363636363636363;0.3666666666666667;0.7988545013811377;2.261625289916992
248;18;sqrt;1541;0.9272727272727272;0.11212121212121212;0.825156622883665;3.430790567398071
249;9;sqrt;502;0.9545454545454545;0.1;0.8270755585621135;1.1606003284454345
250;9;sqrt;685;1.0;0.3343434343434344;0.803787135689723;1.1248942375183106
251;17;sqrt;666;1.0;0.24141414141414141;0.8073495311648534;1.2088355541229248
252;17;sqrt;1497;0.9545454545454545;0.4353535353535354;0.7941932089369939;2.1167513370513915
253;15;sqrt;1657;0.8181818181818181;0.1;0.825156622883665;3.4653514862060546
254;9;log2;1025;0.9545454545454545;0.3909090909090909;0.7972099141251856;1.5854310035705566
255;17;sqrt;947;1.0;0.2737373737373737;0.8068015859593739;1.647306251525879
256;9;sqrt;1864;0.9181818181818181;0.10404040404040404;0.8259785406918843;4.084535264968872
257;9;sqrt;1898;0.7999999999999999;0.1;0.8265268617171205;3.899983310699463
258;9;sqrt;1189;0.9545454545454545;0.22121212121212122;0.8068012101396171;2.1781453609466555
259;9;sqrt;1134;0.9363636363636363;0.2656565656565657;0.8065272375368773;1.9451343536376953
260;17;log2;753;0.9363636363636363;0.1;0.8248826502809253;1.7327689170837401
261;18;log2;466;0.7909090909090909;0.1;0.8246086776781855;0.9716420650482178
262;9;log2;1827;0.9909090909090909;0.1;0.8251562470639081;4.1877206325531
263;9;sqrt;1105;0.9363636363636363;0.19696969696969696;0.8073495311648532;2.0009822845458984
264;9;sqrt;813;0.9818181818181817;0.11212121212121212;0.8257049439089015;1.7827775478363037
265;15;sqrt;1947;0.9545454545454545;0.10404040404040404;0.8259785406918843;4.3672936916351315
266;9;sqrt;1909;0.8181818181818181;0.10404040404040404;0.8246090534979424;3.989647054672241
267;11;sqrt;1003;0.9545454545454545;0.48383838383838385;0.7829554465678261;1.2930240154266357
268;17;sqrt;652;0.7999999999999999;0.10404040404040404;0.825156622883665;1.34541597366333
269;14;sqrt;296;0.9454545454545454;0.1;0.8262525132946239;0.7099021911621094
270;15;sqrt;695;0.8363636363636363;0.1;0.8254305954864047;1.5198119640350343
271;15;sqrt;1689;1.0;0.1202020202020202;0.8243347050754458;3.8107228755950926
272;15;sqrt;461;0.9363636363636363;0.10808080808080808;0.8240607324727061;1.0607235908508301
273;9;sqrt;1809;0.7909090909090909;0.1202020202020202;0.8213213822650657;3.628130054473877
274;15;log2;1960;1.0;0.4797979797979798;0.7843271886803089;2.6567612171173094
275;9;sqrt;1263;0.9363636363636363;0.2535353535353535;0.8065276133566341;2.1693105697631836
276;15;sqrt;1201;0.9363636363636363;0.10404040404040404;0.8257041922693876;2.739012289047241
277;7;sqrt;582;0.9454545454545454;0.10808080808080808;0.82323843884473;1.2779617786407471
278;9;sqrt;429;1.0;0.41515151515151516;0.7952898509874664;0.6982179641723633
279;18;sqrt;1682;1.0;0.398989898989899;0.7966615930999492;2.6207611083984377
280;9;log2;636;0.8818181818181817;0.1;0.8257041922693876;1.40400071144104
281;11;sqrt;579;0.9272727272727272;0.1;0.825156622883665;1.2966023445129395
282;12;log2;452;0.9545454545454545;0.5;0.7807636657459083;0.6168409824371338
283;17;log2;263;1.0;0.10404040404040404;0.825430219666648;0.6126583099365235
284;19;log2;503;0.6545454545454545;0.11212121212121212;0.8207760677978841;0.9342995166778565
285;9;sqrt;1117;0.9545454545454545;0.10404040404040404;0.8259781648721274;2.5734281063079836
286;11;sqrt;472;0.26363636363636367;0.10404040404040404;0.8065272375368773;0.5917108058929443
287;19;log2;452;0.9181818181818181;0.1;0.8248822744611685;1.0372981071472167
288;15;sqrt;530;0.3;0.11212121212121212;0.8073495311648534;0.6700716972351074
289;7;sqrt;1569;0.3909090909090909;0.10404040404040404;0.8081722006125862;2.2206867694854737
290;11;sqrt;260;0.9909090909090909;0.10404040404040404;0.8237878873292368;0.6040260314941406
291;15;sqrt;1710;0.7636363636363636;0.1;0.8251569987034217;3.4523651123046877
292;7;log2;1470;0.9818181818181817;0.1;0.8262525132946239;3.201598596572876
293;7;sqrt;728;0.9454545454545454;0.1;0.825156622883665;1.6076956748962403
294;7;sqrt;1476;0.4818181818181818;0.11212121212121212;0.8087197699983089;2.262498903274536
295;7;sqrt;1695;0.8090909090909091;0.10404040404040404;0.8237871356897232;3.4341481208801268
296;18;sqrt;549;0.9363636363636363;0.10404040404040404;0.8248822744611685;1.2555854320526123
297;11;log2;868;0.9363636363636363;0.32626262626262625;0.8029648420617471;1.4187475204467774
298;18;log2;81;0.9818181818181817;0.10808080808080808;0.8243343292556891;0.20424251556396483
299;9;sqrt;251;0.8454545454545453;0.1;0.8240607324727062;0.5638589859008789
300;9;log2;1236;1.0;0.10808080808080808;0.8259785406918843;2.8671443462371826
301;14;log2;1487;0.9545454545454545;0.1;0.8257045680891444;3.44653115272522
302;18;log2;559;0.8999999999999999;0.1;0.826252137474867;1.261843776702881
303;9;log2;513;0.9818181818181817;0.1;0.8257038164496308;1.219435214996338
304;19;sqrt;1878;0.9272727272727272;0.1;0.8251562470639081;4.29939079284668
305;18;sqrt;509;0.8090909090909091;0.1;0.8259789165116411;1.0754043102264403
306;15;log2;651;1.0;0.10808080808080808;0.8265268617171204;1.4804075241088868
