Iteracja;estimator__alpha;estimator__learning_rate_init;estimator__hidden_layer_sizes;estimator__activation;Srednia dokladnosc;Czas
56;0.022601033133472042;0.863212575588803;325;logistic;0.7900727211229495;2.7922728061676025
57;1.9903097769067082;0.673817793089464;140;tanh;0.7514388259390796;2.411635160446167
58;1.2245844700152868;0.4681052675897962;66;identity;0.7835003852152508;0.5543729782104492
59;0.2866172205114073;0.24896140183365684;421;relu;0.8002179754589699;1.6824866771697997
60;0.03837462057532532;0.3364416983550563;117;identity;0.7790950260255182;0.7629910469055176
61;0.03465360249696788;0.24655475470354304;351;relu;0.8087133810624423;1.5762622356414795
62;0.9284479208558246;0.016562727532034832;95;logistic;0.7665163387639289;1.5976157188415527
63;0.01816389254336446;0.3315750614294176;60;identity;0.799946633594528;0.8117598056793213
64;0.0707649696715178;0.35836943944629657;468;identity;0.7928222184640247;1.6525445938110352
65;1.8414993409065703;0.1473416528933274;277;relu;0.7821350320386343;1.1840614795684814
66;1.5611862295445553;0.02304440870827487;353;identity;0.7854211999924836;1.105315637588501
67;0.01755673237122717;0.4681052675897962;477;identity;0.7974786252513294;1.7237827777862549
68;0.10235913115104756;0.19623450562774067;337;tanh;0.7947385234041754;3.758786201477051
69;1.1722085206144224;0.15392508819589254;283;tanh;0.7730928086889527;3.454405117034912
70;0.20302083543541474;0.05742719387986088;437;tanh;0.7944637991619219;3.6384861946105955
71;0.2783853419986896;0.048449736601571994;352;identity;0.795285716970141;1.233076810836792
72;1.5237303411410883;0.16880545527965943;460;tanh;0.7736336133190522;4.373171758651734
73;0.03253323412904475;0.42891949014341174;94;tanh;0.7870548884754871;2.180548572540283
74;1.9237801592122536;1.0740812287638968;23;relu;0.7700689629253809;0.7972945690155029
75;0.8801466409307939;1.53114892849417;347;tanh;0.5503429355281206;2.9199419975280763
76;0.20105828418307076;1.8685276362565308;343;tanh;0.6511648533363398;2.6932263374328613
77;0.5468166696469762;0.19623450562774067;149;identity;0.7939151023169287;1.5288180351257323
78;1.0688771854003771;1.0331480786391511;115;relu;0.780488565683898;0.6878927230834961
79;0.20203717684143693;0.11390206957693166;446;relu;0.8010421481857299;1.8369051933288574
80;0.14662776614959205;0.25017352044623586;377;identity;0.7941905781986959;1.381607723236084
81;0.08226350751666524;0.12613259193301787;161;identity;0.8002187270984835;1.0213004112243653
82;0.17295498103506074;0.023841347846052494;344;identity;0.8004911964221959;0.9263725757598877
83;0.17549349853860813;0.023382639122425237;41;identity;0.7983001672397918;0.6719244480133056
84;0.9420750583000301;0.045929202883612456;36;identity;0.795285716970141;0.5532498359680176
85;0.030691308679873748;1.0083608505651156;151;tanh;0.6506169081308604;1.1064313411712647
86;0.029378629587639843;0.04892265962302071;44;identity;0.8043271886803091;0.5249927520751954
87;0.04067765662299719;0.6512942438962144;168;logistic;0.7958351654546479;1.3426539421081543
88;0.6387633101062072;0.13632528958021847;404;logistic;0.7514388259390796;1.4484941482543945
89;1.538603634730514;0.038749199319863675;89;relu;0.783502264314035;0.8606648445129395
90;0.03893785758324189;1.1058419031029092;15;tanh;0.768973072514422;0.5199640274047852
91;0.9652328686412947;0.04375177886066792;67;logistic;0.7621286431027678;0.7965316772460938
92;0.3097785828871618;1.003475229764857;152;relu;0.7780239397185109;1.1827336311340333
93;0.07990083301058029;1.5460946357021608;405;relu;0.767340511490689;3.5082253932952883
94;0.9420750583000301;0.03333295646444749;229;tanh;0.7870624048706241;1.7350730419158935
95;0.03673332327428612;0.3987824082428263;472;identity;0.7848657383918672;2.116126871109009
96;1.2010234036342398;0.02640137277723627;229;relu;0.7835011368547644;0.9904872417449951
97;0.08107356398329658;0.12191638739165431;129;identity;0.796657459082624;0.6214371681213379
98;0.8801466409307939;0.9559022057509915;428;identity;0.7881594227408535;1.6952905178070068
99;0.038003662789111874;0.14591733826676181;413;identity;0.7972042768288329;1.1769295692443849
100;0.11613654245574494;0.022491528606870932;459;identity;0.8035063983313602;1.520693874359131
101;0.08226350751666524;0.04916084942219913;25;identity;0.8002183512787268;0.5885613441467286
102;0.5083958024762018;0.17720650920481656;224;relu;0.7900787342390589;1.034556245803833
103;0.045485216854074764;0.031445753348875234;89;logistic;0.7983009188793055;1.3203040599822997
104;0.3364416983550563;0.20902417900535974;29;tanh;0.7785730123832609;0.9226122856140136
105;0.031141775175977958;1.2793006515739964;229;logistic;0.7514388259390796;1.7303189754486084
106;0.02326934762762212;1.048311934954166;301;identity;0.7777522220343123;1.8371686458587646
107;0.10538589946525978;0.0365553462255432;209;identity;0.8015882142924253;1.3523621559143066
108;1.6710335980604352;0.39110981478581;361;logistic;0.7514388259390796;1.4820487022399902
109;1.7121104515412966;0.3067840313945001;237;relu;0.7900783584193021;0.9974842071533203
110;0.20600063943558483;0.1851243489034654;375;identity;0.7826833530638707;1.2441187858581544
111;0.09424713627521167;0.16475548470267332;140;identity;0.791998797376778;0.6481419086456299
112;0.6903813827094809;0.027985839601986934;181;logistic;0.7804844316665728;1.6845853805541993
113;0.04353979661172382;0.05236493019823241;111;identity;0.8037807467538569;0.8153028964996338
114;0.13176837612730177;0.5712492187347165;384;logistic;0.7876159873724562;2.2895236015319824
115;0.5234291100933081;0.7353773041076956;54;identity;0.792272394159761;0.8253484249114991
116;1.5016895466166014;1.6791693609198017;302;tanh;0.7514388259390796;2.700032043457031
117;0.04798138520778909;0.20302083543541474;482;tanh;0.7963834864798843;6.652761507034302
118;0.12250996182225847;0.2651875747123808;297;identity;0.7922690117819494;1.354226016998291
119;0.8103947295875948;0.12552146545543488;295;logistic;0.7514388259390796;1.5407668590545653
120;0.02771530754333896;0.6204175109326838;479;relu;0.7569257943890111;4.304337358474731
121;0.974654609122431;0.7039249335986947;66;relu;0.7676107258958603;1.187808084487915
122;0.022601033133472042;1.5995628475142802;389;identity;0.7909029069658192;2.659399223327637
123;1.6710335980604352;0.07464845732009369;92;logistic;0.7514388259390796;1.110614013671875
124;0.1971899127508921;0.1298623435278116;92;identity;0.7914504763515419;0.6802745342254639
125;0.9329682561262359;0.16880545527965943;169;relu;0.7881605502001241;0.870813512802124
126;0.07180361055409945;0.26008535252663867;478;tanh;0.7936407538944322;7.504876661300659
127;0.023496482199636237;0.09065538541441281;186;relu;0.8078952214517917;1.129851484298706
128;0.16717365548457394;0.7039249335986947;182;relu;0.7613018396377098;1.5429139137268066
129;1.3495069740279482;0.022058790472839974;498;relu;0.7947358926658775;2.0105098247528077
130;1.6073506406628646;0.02184555370443234;264;tanh;0.7865174662231993;2.1346370220184325
131;0.025027876140243533;0.05443961977409592;109;logistic;0.7919972940977507;1.3974435329437256
132;0.0365553462255432;0.10850216957891966;106;relu;0.8007677997632335;0.9946083545684814
133;0.08266402393351774;0.0585537713661833;250;relu;0.8048755097055451;1.0444770336151123
134;1.0740812287638968;1.6710335980604352;353;tanh;0.7514388259390796;3.0549913883209228
135;0.15924824179128635;0.3531856172400809;436;logistic;0.7936430088129732;3.0966048717498778
136;0.02021221681932023;0.07180361055409945;280;identity;0.8010410207264596;1.7461965560913086
137;0.032375606980716384;0.04988239948106797;312;tanh;0.8029607080444219;3.36398663520813
138;0.2811026908699068;0.15392508819589254;372;logistic;0.7889832196478569;3.0895440578460693
139;0.018975481181429756;0.36717877097214996;341;identity;0.707613732453915;2.263635587692261
140;0.3725679753273275;0.32519554068264483;333;identity;0.7835048950523328;0.7310242176055908
141;0.7142566728433801;0.07760601642826032;107;logistic;0.7673344983745796;1.3365909099578857
142;0.07912845179388432;0.1933959689783252;481;tanh;0.8046015371028055;7.854696798324585
143;0.3348116007975832;1.8867665328405452;65;tanh;0.5504789822800984;0.8809808254241943
144;0.3949274792005377;0.4206670577250359;467;tanh;0.6969291767668226;8.38628044128418
145;0.23947350262862904;0.11957071000752387;141;relu;0.7917270796925794;1.4653785228729248
146;1.236537769005151;1.745697763727208;253;identity;0.7763763459045042;1.933091115951538
147;0.4394630621411003;0.14450679213074594;41;identity;0.7895315406730932;0.9805553913116455
148;0.25017352044623586;0.01953658779244747;204;relu;0.7985778980400999;1.609734058380127
149;0.2651875747123808;0.01925399059948189;391;relu;0.8004926997012234;1.559559154510498
150;0.04127469605327433;0.2513915405018505;113;tanh;0.8029580773061239;1.860996913909912
151;0.07611287279512893;0.03837462057532532;109;logistic;0.7947340135670932;1.4139389514923095
152;0.02282164421677352;0.10589899189366192;311;relu;0.8106308134618636;1.2700503826141358
153;0.041880498428885575;0.3283698088716753;389;relu;0.7889899844034801;2.1454890251159666
154;0.3707628419281586;0.15317930397375618;341;tanh;0.7911768795685589;2.7630062103271484
155;0.8507261857757225;0.10956127077265736;211;relu;0.7878880808764117;1.2954660892486571
156;0.44808422501585665;0.03567831250409314;278;tanh;0.7922712667004903;2.327654314041138
157;0.3949274792005377;0.4986142418380546;347;relu;0.7911772553883157;1.4405782222747803
158;0.5362958896050285;0.11557384795290508;255;relu;0.7933686603904768;1.5116984367370605
159;0.6325885461638183;0.029378629587639843;443;tanh;0.7919984215570212;3.758045768737793
160;0.1286069969798761;0.032375606980716384;142;logistic;0.7911746246500179;1.4875925064086915
161;0.7318143190404222;0.050860967027597875;173;logistic;0.7771963846139391;2.2456232070922852
162;0.02326934762762212;0.5362958896050285;16;relu;0.7788484882650281;0.9346210479736328
163;0.15096356180919365;0.02430905528415463;202;identity;0.795561568671665;0.6824610710144043
164;0.015625;0.018430490006345515;358;tanh;0.8040539677170828;3.2013189792633057
165;0.03317145457219775;0.18333479847628556;127;identity;0.7895322923126068;0.6916498184204102
166;0.06390320198458342;0.02691930148259951;18;identity;0.807069921265761;0.6445414543151855
167;1.2127467205543745;0.050125261966601;88;identity;0.7867910630061823;0.7256721973419189
168;1.9331464694929505;0.04774891004429477;172;logistic;0.7514388259390796;1.0739689350128174
169;0.21106448620256843;0.45909889885570365;359;logistic;0.7826829772441137;2.121667814254761
170;0.07392684949553276;0.10797646446425671;217;logistic;0.7977522220343124;1.904476261138916
171;0.2950925163799442;1.3299863245266477;360;identity;0.7813097318526034;1.5550508499145508
172;0.16555762988687348;0.02771530754333896;497;tanh;0.8029592047653946;3.5381606101989744
173;0.6204175109326838;0.04504552272559456;160;relu;0.7944637991619219;1.025450086593628
174;0.1473416528933274;0.2226474251768303;496;relu;0.7991239641467953;1.9738382339477538
175;0.03673332327428612;0.0585537713661833;131;relu;0.8100828682563843;1.6894023895263672
176;0.13566477834557353;1.1440849625770602;373;identity;0.7843264370407953;1.8148165225982666
177;1.1385417433145342;0.3930140115109754;126;logistic;0.7514388259390796;0.8959041118621827
178;0.050369306876947045;0.41862887890635875;233;tanh;0.7711787586673432;4.157658672332763
179;0.019067867124605092;1.5163476976712509;86;relu;0.7920003006558054;1.2731487274169921
180;0.06176712465289618;0.26647869370820154;302;identity;0.783504519232576;1.2189558029174805
181;0.2348660204744053;0.045706670772392856;306;identity;0.7887092470451171;1.053399133682251
182;0.3023463933054034;0.6576515961396022;118;relu;0.7761068831388466;1.1044408798217773
183;0.09243381666486569;0.10641458241565548;345;logistic;0.7947392750436891;2.1028114795684814
184;0.7073521335886899;1.638882828152035;404;identity;0.7722671326831653;1.7719170093536376
185;0.02101302139179634;0.3267788205191414;270;logistic;0.8024123870191856;3.1122905731201174
186;0.20302083543541474;0.9375105995572536;286;logistic;0.7673292368979838;1.7186712265014648
187;0.7498035621013104;0.021321436461927665;438;tanh;0.7936400022549186;4.547994184494018
188;0.03745393893043655;0.2880126740439982;196;logistic;0.7966582107221376;2.1945077896118166
189;0.05110859386587024;1.0381781676667892;419;logistic;0.7692470451171618;2.8777071475982665
190;0.3987824082428263;0.05714895271970209;273;relu;0.7982979123212507;1.4998716354370116
191;0.15392508819589254;0.03253323412904475;449;tanh;0.8054242065505383;4.28787522315979
192;0.7833058551989767;0.021321436461927665;387;relu;0.7930928086889527;1.5417970180511475
193;0.15392508819589254;1.4304970440579656;191;tanh;0.7514388259390796;2.4293485641479493
194;0.33807973237004935;0.23034718650700994;159;relu;0.7980246913580247;0.9073900699615478
195;0.044827272143312086;0.17379704711480962;341;identity;0.7881639325779356;1.0849002838134765
196;1.6151763502473173;0.06974135275325556;188;identity;0.7887054888475488;0.8737196922302246
197;0.12736378555065636;0.156944712301233;43;tanh;0.7966570832628672;0.7522630214691162
198;1.7204462053160565;0.03893785758324189;232;tanh;0.779114944472631;2.395530128479004
199;0.25882520998199837;0.7498035621013104;122;identity;0.7862465001785144;0.8708635330200195
200;1.3560773199087828;1.1112259166224687;88;tanh;0.5499310370746191;1.383796262741089
201;1.4799675726932093;0.24655475470354304;169;tanh;0.7793930510926959;1.910083818435669
202;0.01861039197551945;1.1894134130643472;183;tanh;0.6506169081308604;1.5973576068878175
203;0.591004590443217;1.762737704888237;246;identity;0.7873412631302028;1.5822153568267823
204;0.01705248881006791;0.1106307099655607;273;identity;0.7955608170321513;1.1226614475250245
205;0.29797294575360506;1.8236980308590787;61;logistic;0.7593949301914802;0.7876597881317139
206;0.08146828692094271;0.021951913172414975;268;logistic;0.7919897777026138;2.935101842880249
207;0.5967734489800743;0.09563043268946957;261;logistic;0.781855422139542;3.3180404186248778
208;0.3008814913041127;0.019067867124605092;354;tanh;0.7991213334084973;4.296808242797852
209;0.156944712301233;0.03763629095833169;239;tanh;0.7996700302534905;2.510405349731445
210;0.21209209606617088;0.025272175895720513;385;identity;0.7974759945130316;1.3073812007904053
211;0.08146828692094271;0.7039249335986947;235;tanh;0.6350106169081309;2.873200559616089
212;0.039127434367285455;0.8887378457121512;266;logistic;0.7881616776593946;2.376456356048584
213;0.49619840021760325;0.08306649034502775;194;relu;0.7963808557415863;1.409053087234497
214;0.5824556954128585;0.1712830688202306;222;logistic;0.7687084954056035;1.680125093460083
215;0.08387731117400694;1.1496551701164517;10;tanh;0.7739143506774152;0.6781093120574951
216;0.4394630621411003;1.1722085206144224;296;identity;0.7785715091042337;1.4538423538208007
217;0.673817793089464;0.3497714608854497;214;relu;0.788160926019881;1.5309167861938477
218;1.7713199476192512;0.6640710031730105;209;identity;0.7788451058872166;1.192165231704712
219;0.10850216957891966;0.3128023645147865;270;identity;0.8018606836161377;1.025767183303833
220;0.01648247926962542;0.03781953080371751;308;relu;0.8106315651013773;1.6289565563201904
221;0.0642143275645264;0.6418732576382736;39;relu;0.7736306067609975;0.8873063564300537
222;1.9806665040252154;0.07285749591269768;344;tanh;0.780215344720672;3.895450162887573
223;0.0172189399633032;0.742555400026428;341;logistic;0.798848864084785;2.9525901794433596
224;0.05577783839974768;0.03837462057532532;63;identity;0.806520848601011;1.3166421413421632
225;0.14662776614959205;0.45909889885570365;70;tanh;0.7876080951575625;1.613475751876831
226;0.5034812683758162;0.2281204783054419;103;tanh;0.7876137324539151;1.5492814540863038
227;0.019067867124605092;1.1440849625770602;198;identity;0.7985737640227747;1.189816665649414
228;1.4444602775387303;0.10235913115104756;285;relu;0.7892556889715692;1.2890635967254638
229;0.03533341924850067;0.03550544710021474;124;relu;0.8100862506341958;1.101132345199585
230;0.35490517238878616;1.762737704888237;193;logistic;0.7514388259390796;0.9943155765533447
231;1.1952043112734996;0.02040951041302903;473;identity;0.7933671571114493;1.23504958152771
232;0.1106307099655607;0.02652991316584763;480;identity;0.8026837288836273;1.5820975303649902
233;0.19911470441909557;1.5237303411410883;161;logistic;0.7514388259390796;1.1532264709472657
234;0.21730568121770286;0.9605562077242387;303;logistic;0.7533566341582577;1.7637442111968995
235;0.09021614995977584;0.5158576959446195;77;tanh;0.802685232162655;1.0993807315826416
236;0.018430490006345515;0.10850216957891966;222;identity;0.7969314316853637;1.0995374202728272
237;0.03818869125807768;0.06611315075504312;26;logistic;0.7977514703947987;0.8917360305786133
238;0.6204175109326838;0.21312470905488828;137;tanh;0.7804904447826823;1.6400838851928712
239;0.07285749591269768;0.7039249335986947;119;tanh;0.6511648533363398;1.288524055480957
240;0.038749199319863675;0.45466090549917626;236;identity;0.7939072101020351;1.188422966003418
241;1.2425581016106433;0.6481386506348492;314;relu;0.7626795948663021;1.1984691619873047
242;0.3082776710983116;0.9375105995572536;262;logistic;0.7621308980213088;1.4557837009429933
243;0.7948026945045219;0.8466043225099864;342;relu;0.7717180600184151;1.7070043087005615
244;0.3067840313945001;0.016165355545043947;137;relu;0.8032316740891068;1.1568660736083984
245;0.02576795259088798;0.9466617400274042;158;tanh;0.6506169081308604;1.780695629119873
246;0.7461706802048571;0.2204951486276042;265;relu;0.794463799161922;1.3257937908172608
247;0.14172647423086096;0.02812209428572657;99;relu;0.7961031249412781;1.323318099975586
248;0.3689664546016655;0.21836367759337857;244;relu;0.7952868444294117;1.5314119338989258
249;0.06515682250468675;0.4206670577250359;368;relu;0.7802168479996994;2.5608245849609377
250;0.08226350751666524;0.1704531832457448;422;identity;0.7952864686096548;1.5883813381195069
251;0.07874506561842957;0.27302919411102305;118;identity;0.7958340379953774;1.0678517818450928
252;0.8103947295875948;0.3930140115109754;312;logistic;0.7514388259390796;1.465879535675049
253;0.693742643200452;0.02163437824212656;248;tanh;0.7944645508014355;2.1514981269836424
254;1.4944136932548118;1.8776249385264543;215;identity;0.7758310314373228;1.3787684917449952
255;0.156944712301233;0.4066055187365704;414;tanh;0.6832271642520247;7.05564661026001
256;0.04964071369136785;0.9375105995572536;113;identity;0.7903523310220418;1.1436423301696776
257;0.045706670772392856;0.04504552272559456;386;tanh;0.804602664562076;5.3137188911437985
258;0.9793999109397089;0.04208440205119752;258;relu;0.7848728789672473;1.9048736095428467
259;0.8384204118792454;0.25384540001152067;235;tanh;0.7810376383486479;3.6591962814331054
260;0.1292331459877105;0.01608703259423702;158;tanh;0.802411635379672;2.7836142063140867
261;0.061170037424970826;0.6705530707198307;475;logistic;0.7961087622376308;4.320726442337036
262;0.43100777087075176;0.03763629095833169;433;logistic;0.7708991487682507;4.385829925537109
263;0.075377108835222;0.1780692747037867;260;relu;0.800222485296052;2.1234655380249023
264;0.7142566728433801;0.7871195371570469;74;identity;0.7739135990379015;1.1054886341094972
265;1.4029742094653288;0.05714895271970209;98;tanh;0.7862408628821617;1.1922306060791015
266;1.1112259166224687;0.04127469605327433;261;relu;0.7788466091662438;1.1792401313781737
267;1.0793106090582623;1.6791693609198017;375;relu;0.7514388259390796;1.635077428817749
268;0.4166005752914104;0.02589340904603897;434;tanh;0.7900794858785727;3.506047248840332
269;0.02395742423886009;0.020911210959221032;57;tanh;0.8032339290076479;1.3139118194580077
270;1.1058419031029092;0.09424713627521167;439;identity;0.7843200481049288;1.215218734741211
271;1.914459229749646;0.47038433214885195;95;logistic;0.7514388259390796;1.014179801940918
272;0.0700809025433678;0.26262407325824844;475;identity;0.7999440028562301;1.525115728378296
273;0.22156867356627516;0.8716384851609665;418;tanh;0.6908908807336002;3.4248730659484865
274;0.046830218629596174;0.10436716053370448;359;tanh;0.7476156115526994;4.4559447288513185
275;0.07723000662197457;0.07685581862514293;116;relu;0.8125523798786102;1.7094105720520019
276;0.12250996182225847;0.863212575588803;151;identity;0.7111780070278295;1.1925981521606446
277;0.02216618812687864;0.270389889698351;444;relu;0.8043290677790932;2.429125261306763
278;0.016562727532034832;0.24063942749737482;454;identity;0.8007670481237199;2.0359792709350586
279;0.1473416528933274;0.33807973237004935;234;identity;0.775559313753124;1.481182861328125
280;0.023610879544744945;0.673817793089464;162;identity;0.7939181088749836;0.8950935363769531
281;0.13566477834557353;1.9806665040252154;474;logistic;0.7514388259390796;1.9158641338348388
282;0.019919846636899753;1.6151763502473173;193;tanh;0.6507529548828382;1.6358421325683594
283;0.040875703968271136;0.2348660204744053;366;tanh;0.7380295770148637;5.957243204116821
284;0.4524580226961337;1.1440849625770602;364;logistic;0.7514388259390796;1.5954613208770752
285;0.2950925163799442;0.15847666629620039;495;tanh;0.7824112595599151;6.320907306671143
286;0.2950925163799442;0.13049460444257127;345;relu;0.7977541011330966;2.3107988357543947
287;0.046830218629596174;0.3987824082428263;447;identity;0.8004923238814664;2.0021224498748778
288;0.24775515607096352;1.5536221081173245;38;tanh;0.5503429355281206;1.165470838546753
289;0.0642143275645264;0.021218131723934917;109;relu;0.8133750493263431;1.684445333480835
290;0.29652923359354616;1.6629372538796394;139;relu;0.7615758122404495;1.64546537399292
291;0.5415307307061937;0.02812209428572657;260;identity;0.7919976699175075;0.9863834857940674
292;0.05827007181243738;0.25508129735064766;491;tanh;0.7802145930811584;7.8071465492248535
293;1.779943974723567;1.814862010472168;210;tanh;0.7514388259390796;1.8729435920715332
294;0.42891949014341174;1.7038150854234009;39;tanh;0.5503429355281206;1.5392272472381592
295;1.5460946357021608;0.23947350262862904;191;identity;0.7752830862318433;1.0055588245391847
296;0.13435334112254146;0.06390320198458342;214;relu;0.807069921265761;1.672561025619507
297;0.04353979661172382;0.02640137277723627;220;tanh;0.8051506097675555;3.338164949417114
298;0.041880498428885575;0.742555400026428;333;tanh;0.6511648533363398;3.747623014450073
299;0.03159885331794677;0.2677760987762984;376;relu;0.8084412875584869;2.644070863723755
300;0.02771530754333896;0.5208930376681447;353;tanh;0.5797940507732491;3.8350059032440185
301;0.017387015863912433;0.8025608479663606;260;logistic;0.7922705150609767;2.67317156791687
302;0.02564310398625645;0.2838465640718767;341;relu;0.8070702970855178;2.184563636779785
303;0.07464845732009369;0.02293275597755678;17;logistic;0.795285716970141;1.4572612762451171
304;0.03317145457219775;1.9237801592122536;153;tanh;0.6511648533363398;1.443267297744751
305;1.1894134130643472;1.9806665040252154;425;tanh;0.7514388259390796;5.1591761112213135
306;0.01680582416617012;1.509000823932534;461;logistic;0.7514388259390796;4.465973281860352
307;0.03950936140715117;0.2783853419986896;158;logistic;0.7999436270364735;3.0512008666992188
308;0.1806828563883056;0.9793999109397089;193;identity;0.7980254429975384;1.731553602218628
309;1.7713199476192512;0.06390320198458342;478;logistic;0.7514388259390796;1.7670160770416259
310;0.03818869125807768;0.1971899127508921;201;relu;0.7996707818930041;1.5262388706207275
311;0.15770882917045473;1.084565449641413;149;relu;0.7961072589586035;1.6125638484954834
312;1.745697763727208;1.9051834612300034;149;logistic;0.7514388259390796;1.2631964206695556
313;0.6055324904186157;0.21106448620256843;18;identity;0.788160926019881;0.32368879318237304
314;0.2526154907328619;0.88443181171395;144;identity;0.7854208241727267;0.7433545589447021
315;0.03431861485477442;0.17720650920481656;180;relu;0.8032324257286205;1.2599783897399903
316;0.17549349853860813;0.8548681171610383;371;identity;0.790898772948494;2.1676928997039795
317;0.25384540001152067;0.01781441834339598;172;logistic;0.7895315406730932;2.029582166671753
318;1.6710335980604352;0.039127434367285455;379;identity;0.7821327771200932;1.5289962768554688
319;0.06176712465289618;0.3204915796870934;118;tanh;0.782411635379672;1.491938829421997
320;0.01781441834339598;0.03482232052422077;54;tanh;0.8048755097055451;0.995157527923584
321;1.1894134130643472;0.7833058551989767;409;tanh;0.7514388259390796;2.934598445892334
322;0.6025986179574196;0.03269162871681927;125;tanh;0.7917225698554973;1.3164738178253175
323;1.5611862295445553;0.20105828418307076;432;relu;0.7876133566341583;1.5298128128051758
