Iteration,Score
1,-0.011962984778542296
2,0.46076668197918447
3,0.45764514142654966
4,-0.011962984778542296
5,0.4554237166013083
6,0.46089273531590336
7,-0.011962984778542296
8,0.46059280744927267
9,0.4578406695505084
10,0.4611096581365651
11,-0.011962984778542296
12,-0.011962984778542296
13,-0.011962984778542296
14,-0.008586726088759322
15,0.37206719529934995
16,-0.011962984778542296
17,-0.0010456455018867938
18,0.4560140387891244
19,0.45710076873621486
20,0.05602424978544984
21,-0.01146703446138786
22,0.4599166398866369
23,-0.011962984778542296
24,0.0693527022940299
25,0.23090602668129623
26,-0.011962984778542296
27,0.45620199481113344
28,-0.003792647927242765
29,0.3420257935868426
30,0.4404030412478648
31,-0.011106182948369847
32,-0.011962984778542296
33,0.46078745659612996
34,0.46282422638308607
35,-0.011649478178585193
36,0.4568222539524873
37,0.33024381725085816
38,0.4568785360227773
39,0.1548275255600834
40,-0.0038512469905351843
41,0.13082259175115085
42,0.46091639282588515
43,-0.011962984778542296
44,-0.011172858220874327
45,-0.004466228850432241
46,-0.011962984778542296
47,0.461145770413085
48,-0.011962984778542296
49,-0.011962984778542296
50,0.4264855090315386
