,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.4011625448862712,0.010040506801718032,0.003959814707438151,0.002834002803164855,0.25902119323018624,37,1,6,626,0.22047701844461917,"OrderedDict([('learning_rate', 0.25902119323018624), ('max_depth', 37), ('min_samples_leaf', 1), ('min_samples_split', 6), ('n_estimators', 626), ('subsample', 0.22047701844461917)])",0.5975262873351317,0.6636027235235185,0.4242012322537555,0.5617767477041352,0.10095144276141786,188
1,0.2581602732340495,0.00572311431901494,0.00598605473836263,0.0006949575729903,0.297830251145841,77,4,2,492,0.2639346539657515,"OrderedDict([('learning_rate', 0.297830251145841), ('max_depth', 77), ('min_samples_leaf', 4), ('min_samples_split', 2), ('n_estimators', 492), ('subsample', 0.2639346539657515)])",0.7299210748201392,0.6447991984978578,0.4191565883957522,0.5979589539045831,0.13112118539941492,170
2,0.1814552148183187,0.00048193516377256963,0.004328568776448567,0.0030884058451185717,0.20530840374042408,70,2,3,429,0.12925552688269729,"OrderedDict([('learning_rate', 0.20530840374042408), ('max_depth', 70), ('min_samples_leaf', 2), ('min_samples_split', 3), ('n_estimators', 429), ('subsample', 0.12925552688269729)])",0.6808908300560633,0.6876341745215526,0.4881252829888101,0.6188834291888087,0.0925009469208837,164
3,0.518139123916626,0.005574510771444888,0.005356550216674805,0.0013737454810324138,0.1731583262018099,36,3,7,599,0.4264380048098445,"OrderedDict([('learning_rate', 0.1731583262018099), ('max_depth', 36), ('min_samples_leaf', 3), ('min_samples_split', 7), ('n_estimators', 599), ('subsample', 0.4264380048098445)])",0.7426539190552944,0.7722979428346498,0.5078011369346194,0.6742509996081879,0.11831838297434344,99
4,0.5501981576283773,0.005607204244303235,0.0014180342356363933,0.0020054032479463525,0.10595164683055691,46,1,7,480,0.5120127373607486,"OrderedDict([('learning_rate', 0.10595164683055691), ('max_depth', 46), ('min_samples_leaf', 1), ('min_samples_split', 7), ('n_estimators', 480), ('subsample', 0.5120127373607486)])",0.738514247307378,0.818779187279206,0.3633138061523209,0.640202413579635,0.19851295648638523,153
5,0.38268836339314777,0.005046257526253524,0.00033791859944661457,0.00023895595178649852,0.12957468900051045,59,4,4,826,0.20911291019238348,"OrderedDict([('learning_rate', 0.12957468900051045), ('max_depth', 59), ('min_samples_leaf', 4), ('min_samples_split', 4), ('n_estimators', 826), ('subsample', 0.20911291019238348)])",0.805210549126705,0.7538916406591616,0.5024555878058843,0.6871859258639169,0.1322935648242229,60
6,0.22428504625956217,0.0021227400742006818,0.0046236515045166016,0.0016371471171894108,0.22983033879286185,61,5,3,588,0.15380772628240233,"OrderedDict([('learning_rate', 0.22983033879286185), ('max_depth', 61), ('min_samples_leaf', 5), ('min_samples_split', 3), ('n_estimators', 588), ('subsample', 0.15380772628240233)])",0.7094544870889175,0.6823834632427137,0.5278340955745926,0.6398906819687412,0.08000299577204348,156
7,0.5823183059692383,0.012954824143248602,0.002982536951700846,0.002627508104098625,0.23272583636543248,19,1,8,945,0.8388382819211124,"OrderedDict([('learning_rate', 0.23272583636543248), ('max_depth', 19), ('min_samples_leaf', 1), ('min_samples_split', 8), ('n_estimators', 945), ('subsample', 0.8388382819211124)])",0.7131523255582992,0.7672931092889568,0.2701920221675681,0.5835458190049413,0.22267428770896264,175
8,0.3561557133992513,0.004263564695393495,0.004767894744873047,0.0009381353315675654,0.22093536224702812,63,5,5,844,0.2036846316482945,"OrderedDict([('learning_rate', 0.22093536224702812), ('max_depth', 63), ('min_samples_leaf', 5), ('min_samples_split', 5), ('n_estimators', 844), ('subsample', 0.2036846316482945)])",0.8097913977742309,0.6738637137434372,0.5197535938242555,0.6678029017806413,0.11848496954260311,121
9,0.5012847582499186,0.006854792690469067,0.005063772201538086,0.0015224805255979433,0.017756903622329234,99,2,8,698,0.37609714037490494,"OrderedDict([('learning_rate', 0.017756903622329234), ('max_depth', 99), ('min_samples_leaf', 2), ('min_samples_split', 8), ('n_estimators', 698), ('subsample', 0.37609714037490494)])",0.755288404451324,0.8355053010557065,0.4633049338661521,0.6846995464577276,0.15993825577107326,69
