,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.001859108606974284,0.0006063526605767288,0.0,0.0,0.6964691855978616,0.28613933495037946,"{'alpha': 0.6964691855978616, 'l1_ratio': 0.28613933495037946}",0.7341210069671373,0.7041515473363003,-0.008256375446162867,0.4766720596190916,0.34311439538320027,136
1,0.0018715063730875652,0.0006063526605767288,0.0006666183471679688,0.00047137035374583886,0.2268514535642031,0.5513147690828912,"{'alpha': 0.2268514535642031, 'l1_ratio': 0.5513147690828912}",0.559494355738438,0.7508191249498096,0.243219503574872,0.5178443280877065,0.209309002047969,39
2,0.002009153366088867,6.743495761743045e-06,0.0008361339569091797,0.00023130190462778644,0.7194689697855631,0.42310646012446096,"{'alpha': 0.7194689697855631, 'l1_ratio': 0.42310646012446096}",0.7390046200419748,0.7075806688935684,-0.040068884759446144,0.4688388013920324,0.3600806770197323,147
3,0.0016669432322184246,0.00047063989895591277,0.0006662209828694662,0.00047108962613854846,0.9807641983846155,0.6848297385848633,"{'alpha': 0.9807641983846155, 'l1_ratio': 0.6848297385848633}",0.739776334123995,0.6967074501732969,-0.24988681907453714,0.3955323217409183,0.4567188286677119,200
4,0.0016662279764811199,0.00047064150933989523,0.0009995301564534504,1.4868010627325145e-06,0.48093190148436094,0.3921175181941505,"{'alpha': 0.48093190148436094, 'l1_ratio': 0.3921175181941505}",0.7066491749318582,0.7229113138381381,0.07946304232880397,0.5030078436996002,0.2995649772215505,98
5,0.0016657511393229167,0.00046996571077943604,0.0008368492126464844,0.0006270735276468903,0.3431780161508694,0.7290497073840416,"{'alpha': 0.3431780161508694, 'l1_ratio': 0.7290497073840416}",0.6205652927227969,0.7478206848846063,0.16215719131768136,0.5101810563083615,0.25151400446211386,85
6,0.0016786257425944011,0.0006277282538586066,0.000333865483601888,0.00047215709491804224,0.4385722446796244,0.05967789660956835,"{'alpha': 0.4385722446796244, 'l1_ratio': 0.05967789660956835}",0.6991744207385207,0.7167195568543354,0.11782428731527017,0.5112394216360421,0.27827870787492154,78
7,0.002110560735066732,0.00014629790038639664,0.0007724761962890625,0.0005609081048631001,0.3980442553304314,0.7379954057320357,"{'alpha': 0.3980442553304314, 'l1_ratio': 0.7379954057320357}",0.6499547902098071,0.7434430787296209,0.11934145263197571,0.5042464405238012,0.2748319514425688,95
8,0.001308759053548177,0.0002514508973150599,0.0010044574737548828,2.867638040013109e-06,0.18249173045349998,0.17545175614749253,"{'alpha': 0.18249173045349998, 'l1_ratio': 0.17545175614749253}",0.5589285637708014,0.7454130086381527,0.2652183472763895,0.5231866398951145,0.19766106013718898,8
9,0.0020043055216471353,4.82499098353721e-06,0.0006657441457112631,0.0004707526930307077,0.5315513738418384,0.5318275870968661,"{'alpha': 0.5315513738418384, 'l1_ratio': 0.5318275870968661}",0.7137989859395437,0.7229205733624625,0.03983177800491933,0.4921837791023085,0.319882843670291,118
10,0.0021697680155436196,0.00023978748988277084,0.0010040601094563801,4.6449150073377155e-06,0.6344009585513211,0.8494317940777896,"{'alpha': 0.6344009585513211, 'l1_ratio': 0.8494317940777896}",0.728136499929191,0.7335685394785431,-0.08193057809569892,0.4599248204373451,0.3831560443239537,157
11,0.0013403892517089844,0.00023905692475379095,0.001006762186686198,5.170013417336334e-06,0.7244553248606352,0.6110235106775829,"{'alpha': 0.7244553248606352, 'l1_ratio': 0.6110235106775829}",0.741366474066266,0.7118823619959902,-0.08394339687972274,0.4564351463941778,0.3822948737464841,160
