,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0013353824615478516,0.00047069600416966455,0.00033283233642578125,0.00047069600416966455,0.858693769759263,0.36762386375853234,"OrderedDict([('alpha', 0.858693769759263), ('l1_ratio', 0.36762386375853234)])",0.6601905652890401,0.6468351571044666,0.6467694906488497,0.6512650710141188,0.006311334463201255,195
1,0.001743634541829427,0.0006529197249858527,0.00034809112548828125,0.0004922751906072423,0.9925181073994517,0.7630880300174365,"OrderedDict([('alpha', 0.9925181073994517), ('l1_ratio', 0.7630880300174365)])",0.7264341445665298,0.7167200889857092,0.7079768572414173,0.7170436969312188,0.007538629646791989,182
2,0.0010960102081298828,1.8544613344793375e-05,0.0006992022196451823,0.0004944106309317943,0.6734772542773244,0.7004230306008639,"OrderedDict([('alpha', 0.6734772542773244), ('l1_ratio', 0.7004230306008639)])",0.732359129230195,0.7237337747632022,0.7133337899498289,0.7231422313144087,0.007778317145420688,180
3,0.0013345082600911458,0.00047181992012995503,0.00033275286356608075,0.0004705836125736355,0.5626149179372756,0.3541044804419739,"OrderedDict([('alpha', 0.5626149179372756), ('l1_ratio', 0.3541044804419739)])",0.7003337322265811,0.6880876730917115,0.6840969341228998,0.6908394464803975,0.00690833292731502,190
4,0.0013494491577148438,0.00047710375485759417,0.0006698767344156901,0.00047369839190898887,0.3308677476915756,0.45330089626826364,"OrderedDict([('alpha', 0.3308677476915756), ('l1_ratio', 0.45330089626826364)])",0.7357838756232931,0.7279663779491925,0.7164157561977471,0.7267220032567442,0.00795580977659123,179
5,0.0013572374979654949,0.0004904769250707775,0.000667730967203776,0.00047215709491804224,0.4123265137948636,0.5839215856658909,"OrderedDict([('alpha', 0.4123265137948636), ('l1_ratio', 0.5839215856658909)])",0.7372296181410583,0.7298040542204816,0.7177109022544955,0.7282481915386785,0.00804407023749212,178
6,0.001341422398885091,0.0004714827453418679,0.0003333886464436849,0.00047148274534186793,0.7580356510098685,0.60764095173628,"OrderedDict([('alpha', 0.7580356510098685), ('l1_ratio', 0.60764095173628)])",0.7142733283280767,0.7030617581510377,0.6969014188413312,0.7047455017734818,0.0071912935435154545,187
7,0.0010020732879638672,5.057621821307284e-06,0.0006658236185709635,0.00047080843601095187,0.7680201253980431,0.1838867148971253,"OrderedDict([('alpha', 0.7680201253980431), ('l1_ratio', 0.1838867148971253)])",0.6414548551578825,0.6280735718810144,0.6291796967252453,0.6329027079213807,0.00606411822712692,196
8,0.0013379255930582683,0.0004742925352425942,0.00033275286356608075,0.0004705836125736355,0.7273633180932004,0.6224286156388534,"OrderedDict([('alpha', 0.7273633180932004), ('l1_ratio', 0.6224286156388534)])",0.7188667404646325,0.70813575190467,0.7010973249170843,0.709366605762129,0.007306357192617851,185
9,0.0014766852060953777,0.0004766527587592042,0.0006700356801350912,0.00047381277731728936,0.026747943525273217,0.9900982851216631,"OrderedDict([('alpha', 0.026747943525273217), ('l1_ratio', 0.9900982851216631)])",0.7492849088569473,0.7551615186823819,0.7283001965169851,0.7442488746854381,0.01152978424923225,110
10,0.005152463912963867,0.0,0.00038560231526692707,0.0005453240239329543,0.0,0.0,"OrderedDict([('alpha', 0.0), ('l1_ratio', 0.0)])",0.7492706269900513,0.7551821959883425,0.7282882987064379,0.7442470405616106,0.011539721059754716,123
11,0.0010504722595214844,6.338886016038462e-05,0.0010085105895996094,2.0230487285229133e-06,1.0,1.0,"OrderedDict([('alpha', 1.0), ('l1_ratio', 1.0)])",0.7493102153227185,0.7551839818538522,0.7282987637120529,0.7442643202962079,0.011541216894156815,15
12,0.004514535268147786,2.2478319205810147e-06,0.0003348986307779948,0.0004736181856664198,0.0,0.4138617530534741,"OrderedDict([('alpha', 0.0), ('l1_ratio', 0.4138617530534741)])",0.7492706269900513,0.7551821959883425,0.7282882987064379,0.7442470405616106,0.011539721059754716,123
13,0.0016353925069173176,0.0004977823788126658,0.0,0.0,0.44504438303480587,1.0,"OrderedDict([('alpha', 0.44504438303480587), ('l1_ratio', 1.0)])",0.7492882886909176,0.7551829895961806,0.7282929767906948,0.7442547516925977,0.011540380357824391,79
14,0.00416874885559082,0.00047306920501258846,0.0007274945576985677,0.0005189088342674623,0.0,0.7411916817407473,"OrderedDict([('alpha', 0.0), ('l1_ratio', 0.7411916817407473)])",0.7492706269900513,0.7551821959883425,0.7282882987064379,0.7442470405616106,0.011539721059754716,123
15,0.0016624132792154949,0.0004738545251115055,0.000333706537882487,0.0004719323117259841,0.7683384875947589,1.0,"OrderedDict([('alpha', 0.7683384875947589), ('l1_ratio', 1.0)])",0.7493011181437879,0.7551834720092231,0.7282963542310259,0.7442603147946789,0.01154084195102918,37
16,0.001365979512532552,0.000504863049362496,0.0,0.0,0.003114091100794859,0.17697189814452555,"OrderedDict([('alpha', 0.003114091100794859), ('l1_ratio', 0.17697189814452555)])",0.7493928306225728,0.7549782913042753,0.7283957825320373,0.7442556348196284,0.011444082275565514,64
17,0.0009905497233072917,0.0007004244264530443,0.0008497238159179688,0.0006251105389906143,0.19308818917156895,0.8776629604643722,"OrderedDict([('alpha', 0.19308818917156895), ('l1_ratio', 0.8776629604643722)])",0.7499318324155253,0.7530339346924202,0.7288791684811083,0.743948311863018,0.010730488380699536,156
18,0.0013780593872070312,0.00048765433909333497,0.0003360907236735026,0.0004753040596068556,0.15085746963137694,0.0008112075927222409,"OrderedDict([('alpha', 0.15085746963137694), ('l1_ratio', 0.0008112075927222409)])",0.7402609252680794,0.7338049826119302,0.7204208467535567,0.7314955848778554,0.008262653620809678,177
19,0.0008802413940429688,0.0006749514174874437,0.0010671615600585938,0.0007552804814674278,0.21026841013963427,1.0,"OrderedDict([('alpha', 0.21026841013963427), ('l1_ratio', 1.0)])",0.7492789801063822,0.7551825730072829,0.7282905130810009,0.7442506887315554,0.011540031986735094,102
20,0.0013345877329508464,0.00047226948651407126,0.00033283233642578125,0.00047069600416966455,0.6100257095300338,1.0,"OrderedDict([('alpha', 0.6100257095300338), ('l1_ratio', 1.0)])",0.7492947831871875,0.7551833586001656,0.7282947025291523,0.7442576147721685,0.01154064572304511,48
21,0.0047105153401692705,0.0004989062947729563,0.0006890296936035156,0.000487217568785935,0.0,0.8806958018451271,"OrderedDict([('alpha', 0.0), ('l1_ratio', 0.8806958018451271)])",0.7492706269900513,0.7551821959883425,0.7282882987064379,0.7442470405616106,0.011539721059754716,123
22,0.0018649101257324219,0.0005098082795877742,0.0003604888916015625,0.0005098082795877742,0.12191439840623167,0.5953879667786157,"OrderedDict([('alpha', 0.12191439840623167), ('l1_ratio', 0.5953879667786157)])",0.7495668269007167,0.7500761350384076,0.7285909895966457,0.7427446505119234,0.010010309241752505,163
23,0.001390377680460612,0.00023748344240938425,0.0005029837290445963,0.000410360433216013,0.4048290036978025,0.8562752924027492,"OrderedDict([('alpha', 0.4048290036978025), ('l1_ratio', 0.8562752924027492)])",0.7492196352261873,0.7489228392799294,0.7282921477000536,0.7421448740687234,0.009796106125815487,164
24,0.0011639595031738281,0.0,0.00037542978922526043,0.0005309378996412357,0.10608271620826662,0.3104228188697726,"OrderedDict([('alpha', 0.10608271620826662), ('l1_ratio', 0.3104228188697726)])",0.7483844175243983,0.7468419555075759,0.7275791906087191,0.7409351878802312,0.009465086532649419,168
25,0.0011798540751139324,0.00023894453315776188,0.00037217140197753906,0.0005263298442040446,0.9026909986724323,0.9491508553352899,"OrderedDict([('alpha', 0.9026909986724323), ('l1_ratio', 0.9491508553352899)])",0.749689223892468,0.7504992970023048,0.7286803570939284,0.7429562926629004,0.010100026629928566,162
26,0.0016689300537109375,0.0006226314164813471,0.0006697177886962891,0.0004735716024732105,0.9977930139281098,0.005734485188160333,"OrderedDict([('alpha', 0.9977930139281098), ('l1_ratio', 0.005734485188160333)])",0.5657367001760394,0.55351994150087,0.5572943867979256,0.5588503428249451,0.0051073833809720925,200
27,0.0013324419657389324,0.00047092078736172264,0.0005042552947998047,0.00040788511337400786,0.2543592062976184,0.7220438830654571,"OrderedDict([('alpha', 0.2543592062976184), ('l1_ratio', 0.7220438830654571)])",0.7485415665319584,0.7471930226756456,0.7277126664800884,0.7411490852292308,0.009516920168304759,167
28,0.0013380050659179688,0.00047306107419855414,0.00033362706502278644,0.0004718199201299551,0.38387739319471337,0.0004267300809139841,"OrderedDict([('alpha', 0.38387739319471337), ('l1_ratio', 0.0004267300809139841)])",0.6959027063589821,0.6834256300813369,0.6800071787281461,0.6864451717228217,0.006831552944934419,191
29,0.0010085105895996094,6.743495761743046e-07,0.00033585230509440106,0.0004749668848187685,0.0800624718265276,0.8632281447646579,"OrderedDict([('alpha', 0.0800624718265276), ('l1_ratio', 0.8632281447646579)])",0.749705716426336,0.754260077375364,0.7286721800309538,0.7442126579442179,0.011144965716800749,154
30,0.0016291141510009766,0.0004895777923025451,0.00034618377685546875,0.0004895777923025451,0.32290495807044445,0.9939137539659466,"OrderedDict([('alpha', 0.32290495807044445), ('l1_ratio', 0.9939137539659466)])",0.749377891601593,0.7550270170900851,0.7283749189001834,0.7442599425306206,0.011466723929145075,39
31,0.0010658105214436848,9.452133226043168e-05,0.0003998279571533203,0.0005654421196221543,0.904654481534764,1.0,"OrderedDict([('alpha', 0.904654481534764), ('l1_ratio', 1.0)])",0.7493064728848777,0.7551837727488582,0.7282977731118725,0.7442626729152028,0.011541062421359315,25
32,0.0012382666269938152,0.0002800798573043945,0.00033624966939290363,0.00047552884279891374,8.248999108151357e-05,0.5462839416345074,"OrderedDict([('alpha', 8.248999108151357e-05), ('l1_ratio', 0.5462839416345074)])",0.7492725073347147,0.755179272078796,0.7282899485097734,0.7442472426410948,0.011538309940674646,122
33,0.0013666947682698567,0.0004620504220461792,0.0003364880879720052,0.0004758660175870009,0.6407155223108458,0.904975413170796,"OrderedDict([('alpha', 0.6407155223108458), ('l1_ratio', 0.904975413170796)])",0.7490945299776705,0.7485573446859483,0.7281816440530925,0.7419445062389037,0.009734283869178921,165
34,0.0013394355773925781,0.00047357568352009697,0.0006670951843261719,0.0004717076892080888,0.16781411844440489,0.15305288833336475,"OrderedDict([('alpha', 0.16781411844440489), ('l1_ratio', 0.15305288833336475)])",0.7414232063562252,0.735403118038318,0.7214550062142746,0.7327604435362726,0.008363414399237884,175
35,0.0056149959564208984,0.0,0.0,0.0,0.0,0.2887191321992246,"OrderedDict([('alpha', 0.0), ('l1_ratio', 0.2887191321992246)])",0.7492706269900513,0.7551821959883425,0.7282882987064379,0.7442470405616106,0.011539721059754716,123
36,0.00458987553914388,0.0004749668848187685,0.0006865660349527994,0.0004858165837993062,0.0,0.07567433728868082,"OrderedDict([('alpha', 0.0), ('l1_ratio', 0.07567433728868082)])",0.7492706269900513,0.7551821959883425,0.7282882987064379,0.7442470405616106,0.011539721059754716,123
37,0.0013931592305501301,0.0004939944100982044,0.0006975332895914713,0.0004945792279035786,0.11741178322080917,0.4591712178023094,"OrderedDict([('alpha', 0.11741178322080917), ('l1_ratio', 0.4591712178023094)])",0.7489529490221336,0.7482045697320805,0.72806864326561,0.7417420540066081,0.009673387509363847,166
38,0.0013404687245686848,0.0004704712209776064,0.0006653467814127604,0.00047047122097760647,0.8090454546552597,0.8563181364424732,"OrderedDict([('alpha', 0.8090454546552597), ('l1_ratio', 0.8563181364424732)])",0.744564469355206,0.7399941845144942,0.7242294159478571,0.7362626899391858,0.008710975379527482,172
39,0.001365343729654948,0.0005039639165942636,0.0006720225016276041,0.00047519166801082664,0.11303168229427754,0.737103749393037,"OrderedDict([('alpha', 0.11303168229427754), ('l1_ratio', 0.737103749393037)])",0.749937920894837,0.7523876755886784,0.728892870505861,0.7437394889964587,0.010545674783816,157
40,0.0014234383900960286,0.00047384296885847796,0.0003350575764973958,0.000473842968858478,0.9166284364059699,0.9980196230956105,"OrderedDict([('alpha', 0.9166284364059699), ('l1_ratio', 0.9980196230956105)])",0.7493939429045217,0.7550398408690234,0.7283747268260857,0.7442695035332103,0.01147321477422967,1
41,0.0017121632893880208,0.000494992047791928,0.00033664703369140625,0.000476090800779059,0.2536403170774734,0.8558576722091144,"OrderedDict([('alpha', 0.2536403170774734), ('l1_ratio', 0.8558576722091144)])",0.7498787063096642,0.751619241844857,0.7288464255083145,0.7434481245542784,0.010349382501998163,160
42,0.0013366540273030598,0.0004745173184346523,0.00033275286356608075,0.0004705836125736355,0.10031988342443317,0.9575018297702759,"OrderedDict([('alpha', 0.10031988342443317), ('l1_ratio', 0.9575018297702759)])",0.7494703280264757,0.7548390298089447,0.7284619243802393,0.7442570940718866,0.01138189436190131,51
43,0.004511594772338867,6.743495761743046e-07,0.0003333091735839844,0.00047137035374583886,0.0,0.6449714772031396,"OrderedDict([('alpha', 0.0), ('l1_ratio', 0.6449714772031396)])",0.7492706269900513,0.7551821959883425,0.7282882987064379,0.7442470405616106,0.011539721059754716,123
44,0.001392046610514323,0.0004931721334249742,0.0006684462229410807,0.00047266815862385036,0.09957338173245903,0.8635506366013089,"OrderedDict([('alpha', 0.09957338173245903), ('l1_ratio', 0.8635506366013089)])",0.7497764284104668,0.7540186351481519,0.728735623939498,0.7441768958327056,0.011055126646682588,155
45,0.0008520285288492838,0.0006309960588405987,0.0005025863647460938,0.000710764453287717,0.5221759222472969,0.9871284538414736,"OrderedDict([('alpha', 0.5221759222472969), ('l1_ratio', 0.9871284538414736)])",0.7495823530237049,0.7546321584420921,0.7285514231161977,0.7442553115273315,0.01129407564796404,69
46,0.001161813735961914,0.0,0.0003356138865152995,0.0004746297100306813,0.623604307091385,0.8331209690285676,"OrderedDict([('alpha', 0.623604307091385), ('l1_ratio', 0.8331209690285676)])",0.7458394414590714,0.7420442715370034,0.7253530840405469,0.7377455990122073,0.008898750817819392,170
47,0.0013361771901448567,0.0004711455705537808,0.0003331502278645833,0.0004711455705537808,0.9984776888894521,0.5618399796245916,"OrderedDict([('alpha', 0.9984776888894521), ('l1_ratio', 0.5618399796245916)])",0.6839468957789604,0.6710033313506266,0.668924336630033,0.67462485458654,0.006646096285637696,192
48,0.0016697247823079426,0.0006260390169125616,0.0,0.0,0.260249032300544,0.960348412934941,"OrderedDict([('alpha', 0.260249032300544), ('l1_ratio', 0.960348412934941)])",0.7496932991549277,0.754316785002748,0.7286568380620304,0.7442223074065687,0.011167125332363432,150
49,0.004604260126749675,0.0007096405373274264,0.00033322970072428387,0.0004712579621498098,0.0,1.0,"OrderedDict([('alpha', 0.0), ('l1_ratio', 1.0)])",0.7492706269900513,0.7551821959883425,0.7282882987064379,0.7442470405616106,0.011539721059754716,123
50,0.001068433125813802,0.0004094929769703749,0.0003517468770345052,0.0004974452040245786,0.4276991337967423,0.32986484155645496,"OrderedDict([('alpha', 0.4276991337967423), ('l1_ratio', 0.32986484155645496)])",0.7164778302728189,0.7054879067654694,0.6989180892132609,0.706961275417183,0.007244042973716204,186
51,0.001020987828572591,1.6971131000386666e-05,0.0006709098815917969,0.00047440975957275676,0.09715639865225537,0.9693387963458773,"OrderedDict([('alpha', 0.09715639865225537), ('l1_ratio', 0.9693387963458773)])",0.7494150173865795,0.7549446166550995,0.7284131019478968,0.7442575786631919,0.011428901924616427,49
52,0.0010249614715576172,1.955613770905483e-05,0.0006741682688395182,0.00047670896449399775,0.6461207476576785,0.9494500174124401,"OrderedDict([('alpha', 0.6461207476576785), ('l1_ratio', 0.9494500174124401)])",0.749933627800266,0.7520603992162453,0.7288822670618377,0.7436254313594497,0.010461085325903244,158
53,0.0014633337656656902,0.00020770863991754563,0.0005648930867513021,0.0004881000094475654,0.1851528903209834,0.25893103855149496,"OrderedDict([('alpha', 0.1851528903209834), ('l1_ratio', 0.25893103855149496)])",0.7420623109808231,0.7363017203736385,0.7220225181077945,0.7334621831540854,0.008423995620226488,174
54,0.004619916280110677,0.0006107359328218618,0.0,0.0,0.0,0.9393317036082139,"OrderedDict([('alpha', 0.0), ('l1_ratio', 0.9393317036082139)])",0.7492706269900513,0.7551821959883425,0.7282882987064379,0.7442470405616106,0.011539721059754716,123
55,0.0013408660888671875,0.00047408373920572103,0.0006659825642903646,0.00047092336243659597,0.686357667512769,1.0,"OrderedDict([('alpha', 0.686357667512769), ('l1_ratio', 1.0)])",0.7492977855722689,0.7551835282882902,0.7282954994304536,0.7442589377636709,0.011540768732154805,44
56,0.0017677942911783855,0.0005362203046546011,0.0003333091735839844,0.00047137035374583886,0.8320647358751706,0.9552808186141183,"OrderedDict([('alpha', 0.8320647358751706), ('l1_ratio', 0.9552808186141183)])",0.749882553707103,0.7515414987523807,0.7288397395854898,0.7434212640149912,0.010332913938217773,161
57,0.0011774698893229167,0.00023860735836967473,0.0006648699442545573,0.0004701340461895193,0.018099839674738497,0.42741563560193907,"OrderedDict([('alpha', 0.018099839674738497), ('l1_ratio', 0.42741563560193907)])",0.7496862194046485,0.7543128089446184,0.7286561057002443,0.7442183780165038,0.011165111506441264,153
58,0.0009966691335042317,7.867411722033552e-07,0.0003325939178466797,0.0004703588293815774,0.3937976943926397,0.9742809114592518,"OrderedDict([('alpha', 0.3937976943926397), ('l1_ratio', 0.9742809114592518)])",0.7496921786083341,0.7543338385752362,0.728652706573907,0.7442262412524924,0.011174002225431209,148
59,0.0011421044667561848,0.00018994179728909578,0.0006689230600992838,0.0004730137418085213,0.14586010706772315,0.2754746895192763,"OrderedDict([('alpha', 0.14586010706772315), ('l1_ratio', 0.2754746895192763)])",0.7456776530761273,0.7417851383553196,0.7252169512844114,0.7375599142386194,0.008871282078694137,171
60,0.0008534590403238932,0.0006447957583312236,0.0005194346110026041,0.0007345914716458757,0.843233695752138,1.0,"OrderedDict([('alpha', 0.843233695752138), ('l1_ratio', 1.0)])",0.7493040607699577,0.7551836375020949,0.7282971341783366,0.7442616108167964,0.011540963027183323,31
61,0.0010054906209309895,3.9337058610167764e-06,0.0006666183471679688,0.00047137035374583886,0.13002228667191965,0.9791513674940212,"OrderedDict([('alpha', 0.13002228667191965), ('l1_ratio', 0.9791513674940212)])",0.7494043421064054,0.754966484916884,0.7284028936369618,0.7442579068867504,0.011438835664066204,47
62,0.0011317729949951172,0.0002778320253838135,0.00033362706502278644,0.0004718199201299551,0.6679941913969136,0.5457980544845766,"OrderedDict([('alpha', 0.6679941913969136), ('l1_ratio', 0.5457980544845766)])",0.713048092405713,0.7017227336348505,0.6957804101745362,0.7035170787383666,0.00716277265552518,188
63,0.0010259151458740234,0.0,0.0005062421162923177,0.0007159344667050533,0.7128493342297477,0.03893148389252966,"OrderedDict([('alpha', 0.7128493342297477), ('l1_ratio', 0.03893148389252966)])",0.6286320271181105,0.615334122634789,0.6170900798221457,0.6203520765250151,0.005898532742924764,198
64,0.0010004043579101562,0.0,0.0006680488586425781,0.00047238187811010033,0.026269400681124717,0.8044601783833539,"OrderedDict([('alpha', 0.026269400681124717), ('l1_ratio', 0.8044601783833539)])",0.7495032567174736,0.7547661287558728,0.7284928522192229,0.7442540792308564,0.011350085556427206,83
65,0.0044171810150146484,0.000670420411182175,0.0005366802215576172,0.0007589804479841797,0.0,0.22939193648510345,"OrderedDict([('alpha', 0.0), ('l1_ratio', 0.22939193648510345)])",0.7492706269900513,0.7551821959883425,0.7282882987064379,0.7442470405616106,0.011539721059754716,123
66,0.004429737726847331,0.0004832482230198074,0.0008514722188313802,0.0006307073897933342,0.0,0.35311628283811314,"OrderedDict([('alpha', 0.0), ('l1_ratio', 0.35311628283811314)])",0.7492706269900513,0.7551821959883425,0.7282882987064379,0.7442470405616106,0.011539721059754716,123
67,0.0020307699839274087,2.3152668781984458e-05,0.0,0.0,0.2354184655417903,0.6488310412975458,"OrderedDict([('alpha', 0.2354184655417903), ('l1_ratio', 0.6488310412975458)])",0.7477143055008455,0.7454316182246549,0.7269964255517474,0.7400474497590825,0.009275400798008959,169
68,0.0010056495666503906,4.046097457045827e-06,0.0006666183471679688,0.00047137035374583886,0.9393521106724263,1.0,"OrderedDict([('alpha', 0.9393521106724263), ('l1_ratio', 1.0)])",0.7493078350898279,0.7551838489639128,0.7282981337799941,0.7442632726112448,0.011541118610947684,19
69,0.0015091101328531902,0.00040822915983251113,0.0003333091735839844,0.00047137035374583886,0.024742648973462067,0.6934560743885358,"OrderedDict([('alpha', 0.024742648973462067), ('l1_ratio', 0.6934560743885358)])",0.7495954876067776,0.7545575130621753,0.7285748354131338,0.7442426120273623,0.011262469894300159,140
70,0.0013326009114583333,0.00046929120006389486,0.0007054805755615234,0.0004569292327654604,0.5214513218349904,0.4832483896380747,"OrderedDict([('alpha', 0.5214513218349904), ('l1_ratio', 0.4832483896380747)])",0.7198934552001574,0.7092838022475245,0.7020342735986607,0.7104038436821142,0.007333869441625282,184
71,0.0014490286509195964,0.0006673812972205033,0.0006899833679199219,0.0004878919183621093,0.6727686172893594,0.00902920915909078,"OrderedDict([('alpha', 0.6727686172893594), ('l1_ratio', 0.00902920915909078)])",0.6326574904040656,0.6193266551265195,0.6208900397233981,0.624291395084661,0.005950053558272182,197
72,0.0010136763254801433,1.4610907483776598e-06,0.0003372033437093099,0.00047687754195126236,0.3050183346809609,0.20364517375559915,"OrderedDict([('alpha', 0.3050183346809609), ('l1_ratio', 0.20364517375559915)])",0.7250050076619066,0.7150777524804548,0.7066844851348028,0.7155890817590547,0.00748805625156465,183
73,0.004601637522379558,0.0007096405373274264,0.0006666183471679688,0.00047137035374583886,0.0,0.48010098506339055,"OrderedDict([('alpha', 0.0), ('l1_ratio', 0.48010098506339055)])",0.7492706269900513,0.7551821959883425,0.7282882987064379,0.7442470405616106,0.011539721059754716,123
74,0.0014967918395996094,0.0005091004719437538,0.0,0.0,0.2207998186451447,0.4323964221969946,"OrderedDict([('alpha', 0.2207998186451447), ('l1_ratio', 0.4323964221969946)])",0.7435265551560558,0.7384264289951761,0.7233195892240393,0.7350908577917571,0.00858001144071607,173
75,0.0011733373006184895,0.00023782061719747138,0.0006686846415201823,0.0004728314444942165,0.8455326499315836,0.13448119877067957,"OrderedDict([('alpha', 0.8455326499315836), ('l1_ratio', 0.13448119877067957)])",0.6185202844977082,0.605331370155561,0.6075295397311233,0.6104603981281308,0.005769420166626001,199
76,0.0013398329416910808,0.0004702464377855484,0.0003325144449869792,0.00047024643778554833,0.5543844958870245,0.9967453293487856,"OrderedDict([('alpha', 0.5543844958870245), ('l1_ratio', 0.9967453293487856)])",0.749379410899945,0.7550402713931077,0.7283706681800521,0.7442634501577016,0.011473061916872564,18
77,0.001392364501953125,0.0004934391460491185,0.0003619194030761719,0.0005118313283162971,0.16868029208928795,0.8023622159130345,"OrderedDict([('alpha', 0.16868029208928795), ('l1_ratio', 0.8023622159130345)])",0.7499154824715191,0.7519865623213122,0.7288763771925981,0.7435928073284765,0.010440380896442303,159
