,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0,0.0,0.0,0.0,0.858693769759263,0.36762386375853234,"OrderedDict([('alpha', 0.858693769759263), ('l1_ratio', 0.36762386375853234)])",0.7358916523643655,0.6961735772258797,-0.0869008065204202,0.448388141023275,0.37885359916024225,195
1,0.0010000864664713542,2.247831920581015e-07,0.0006659030914306641,0.0004708654064322546,0.9925181073994517,0.7630880300174365,"OrderedDict([('alpha', 0.9925181073994517), ('l1_ratio', 0.7630880300174365)])",0.742590814157158,0.6989895225657041,-0.255799190598504,0.3952603820414527,0.4607126316926152,199
2,0.0013678868611653645,0.0005196987400383307,0.0,0.0,0.6734772542773244,0.7004230306008639,"OrderedDict([('alpha', 0.6734772542773244), ('l1_ratio', 0.7004230306008639)])",0.7364549341759645,0.7191137637697811,-0.07562617235940605,0.4599808418621132,0.37879751346441204,192
3,0.0016671816507975261,0.0004718199602889324,0.000667413075764974,0.0004719323117259841,0.5626149179372756,0.3541044804419739,"OrderedDict([('alpha', 0.5626149179372756), ('l1_ratio', 0.3541044804419739)])",0.7236815119993009,0.7160166981110454,0.04179413015347899,0.4938307800879418,0.3196534967804611,186
4,0.0018347104390462239,0.0006250530765523573,0.0007838408152262369,0.000256325759871836,0.3308677476915756,0.45330089626826364,"OrderedDict([('alpha', 0.3308677476915756), ('l1_ratio', 0.45330089626826364)])",0.6429587140459869,0.7365904978121145,0.16553056275946165,0.5150265915391877,0.2500697680413822,176
5,0.001003583272298177,0.0007096405373274265,0.0005017916361490885,0.0007096405373274265,0.4123265137948636,0.5839215856658909,"OrderedDict([('alpha', 0.4123265137948636), ('l1_ratio', 0.5839215856658909)])",0.671151803228826,0.7340930516491233,0.1105259999091669,0.5052569515957054,0.28029721529440454,183
6,0.003378709157307943,0.0023891081567895315,0.0016893545786539714,0.0023891081567895315,0.7580356510098685,0.60764095173628,"OrderedDict([('alpha', 0.7580356510098685), ('l1_ratio', 0.60764095173628)])",0.7431662191791704,0.7094910001684618,-0.1018858979355648,0.4502571071373558,0.390666036943808,194
7,0.002170562744140625,0.003069639270745434,0.002170562744140625,0.003069639270745434,0.7680201253980431,0.1838867148971253,"OrderedDict([('alpha', 0.7680201253980431), ('l1_ratio', 0.1838867148971253)])",0.7310311465412254,0.6960463659921088,-0.020601332715110443,0.46882539327274125,0.34637154790860847,190
8,0.0011186599731445312,0.00048045041105291214,0.0005592505137125651,0.0004806535242907838,0.7273633180932004,0.6224286156388534,"OrderedDict([('alpha', 0.7273633180932004), ('l1_ratio', 0.6224286156388534)])",0.7416888579397574,0.7120547146012131,-0.08862800565469553,0.45503852229542496,0.38462060598539327,193
9,0.010044097900390625,0.0,0.0,0.0,0.026747943525273217,0.9900982851216631,"OrderedDict([('alpha', 0.026747943525273217), ('l1_ratio', 0.9900982851216631)])",0.31628145682593867,0.7852957879767594,0.4366978436236557,0.5127583628087845,0.19888440971285548,180
10,0.0010031859079996746,0.0014187191166747076,0.0013743241628011067,0.0012424209456136795,0.0,0.0,"OrderedDict([('alpha', 0.0), ('l1_ratio', 0.0)])",0.3215297315089918,0.785556482690601,0.46143836403738436,0.5228415260789924,0.19435014395770459,160
11,0.0029714107513427734,0.0,0.0,0.0,0.0,0.45038793196341365,"OrderedDict([('alpha', 0.0), ('l1_ratio', 0.45038793196341365)])",0.3215297315089918,0.785556482690601,0.46143836403738436,0.5228415260789924,0.19435014395770459,160
12,0.0030059814453125,0.0001412762362085168,0.0,0.0,0.20712858811572432,0.0,"OrderedDict([('alpha', 0.20712858811572432), ('l1_ratio', 0.0)])",0.593918092242379,0.7387711813269443,0.24472436884449866,0.525804547471274,0.20736466183510344,156
13,0.0,0.0,0.0,0.0,0.11335592230773187,0.20008294237898278,"OrderedDict([('alpha', 0.11335592230773187), ('l1_ratio', 0.20008294237898278)])",0.4757854268867502,0.756870210295943,0.3231102663337466,0.5185886345054799,0.17964967424288308,172
14,0.007015784581502278,0.0005729723565561008,0.0008103052775065104,0.0005729723565561008,0.0,0.6961831752150468,"OrderedDict([('alpha', 0.0), ('l1_ratio', 0.6961831752150468)])",0.3215297315089918,0.785556482690601,0.46143836403738436,0.5228415260789924,0.19435014395770459,160
15,0.002365589141845703,0.0016727241237003622,0.0011827945709228516,0.0016727241237003622,0.41699976768815084,0.0059834980008551825,"OrderedDict([('alpha', 0.41699976768815084), ('l1_ratio', 0.0059834980008551825)])",0.6942589498323679,0.717187298004348,0.13024363484331958,0.5138966275600118,0.27144507290036857,178
16,0.002997159957885742,0.0038853950779327933,0.0,0.0,0.2683300146633854,0.9951012549109812,"OrderedDict([('alpha', 0.2683300146633854), ('l1_ratio', 0.9951012549109812)])",0.5527545898742743,0.7754069964249725,0.2701984248089635,0.5327866703694034,0.20673326383786872,153
17,0.002600987752278646,0.0018391760774193865,0.0014685789744059246,0.0017325953256136773,0.18369886977176197,0.784075938687933,"OrderedDict([('alpha', 0.18369886977176197), ('l1_ratio', 0.784075938687933)])",0.4960893483751616,0.7656145234180786,0.29977534475886725,0.5204930721840357,0.19095931747412767,169
18,0.0019218126932779949,0.0011189707300652294,0.0003768603006998698,0.0005329609483697587,0.37049113441479403,0.9953472470383672,"OrderedDict([('alpha', 0.37049113441479403), ('l1_ratio', 0.9953472470383672)])",0.6232688111827964,0.7715465072869407,0.17956044074478106,0.5247919197381727,0.25150897844339704,157
